Rowid_,WEIMER_DIST2_CLI,X,Y,WEIMER_DIST2_C_1
,324,636155.727316665000000,4330995.031022510500000,324.499603271484370
,350,636185.727316665000000,4330995.031022510500000,349.857116699218750
,376,636215.727316665000000,4330995.031022510500000,375.898925781250000
,402,636245.727316665000000,4330995.031022510500000,402.492248535156250
,430,636275.727316665000000,4330995.031022510500000,429.534637451171870
,457,636305.727316665000000,4330995.031022510500000,456.946380615234370
,485,636335.727316665000000,4330995.031022510500000,484.664825439453120
,180,634595.727316665000000,4330965.031022510500000,180.000000000000000
,150,634625.727316665000000,4330965.031022510500000,150.000000000000000
,120,634655.727316665000000,4330965.031022510500000,120.000000000000000
,90,634685.727316665000000,4330965.031022510500000,90.000000000000000
,60,634715.727316665000000,4330965.031022510500000,60.000000000000000
,30,634745.727316665000000,4330965.031022510500000,30.000000000000000
,0,634775.727316665000000,4330965.031022510500000,0.000000000000000
,30,634805.727316665000000,4330965.031022510500000,30.000000000000000
,60,634835.727316665000000,4330965.031022510500000,60.000000000000000
,90,634865.727316665000000,4330965.031022510500000,90.000000000000000
,120,634895.727316665000000,4330965.031022510500000,120.000000000000000
,150,634925.727316665000000,4330965.031022510500000,150.000000000000000
,175,634955.727316665000000,4330965.031022510500000,174.928558349609370
,201,634985.727316665000000,4330965.031022510500000,201.246124267578130
,228,635015.727316665000000,4330965.031022510500000,228.473190307617190
,256,635045.727316665000000,4330965.031022510500000,256.320098876953120
,283,635075.727316665000000,4330965.031022510500000,283.019439697265620
,309,635105.727316665000000,4330965.031022510500000,308.868896484375000
,335,635135.727316665000000,4330965.031022510500000,335.410186767578120
,362,635165.727316665000000,4330965.031022510500000,362.491394042968750
,390,635195.727316665000000,4330965.031022510500000,390.000000000000000
,376,635225.727316665000000,4330965.031022510500000,375.898925781250000
,350,635255.727316665000000,4330965.031022510500000,349.857116699218750
,323,635285.727316665000000,4330965.031022510500000,323.109893798828120
,295,635315.727316665000000,4330965.031022510500000,295.465728759765620
,268,635345.727316665000000,4330965.031022510500000,268.328155517578130
,242,635375.727316665000000,4330965.031022510500000,241.867736816406250
,216,635405.727316665000000,4330965.031022510500000,216.333084106445310
,190,635435.727316665000000,4330965.031022510500000,189.736663818359370
,162,635465.727316665000000,4330965.031022510500000,161.554946899414060
,134,635495.727316665000000,4330965.031022510500000,134.164077758789060
,108,635525.727316665000000,4330965.031022510500000,108.166542053222660
,85,635555.727316665000000,4330965.031022510500000,84.852813720703125
,60,635585.727316665000000,4330965.031022510500000,60.000000000000000
,30,635615.727316665000000,4330965.031022510500000,30.000000000000000
,0,635645.727316665000000,4330965.031022510500000,0.000000000000000
,0,635675.727316665000000,4330965.031022510500000,0.000000000000000
,30,635705.727316665000000,4330965.031022510500000,30.000000000000000
,42,635735.727316665000000,4330965.031022510500000,42.426406860351562
,67,635765.727316665000000,4330965.031022510500000,67.082038879394531
,85,635795.727316665000000,4330965.031022510500000,84.852813720703125
,108,635825.727316665000000,4330965.031022510500000,108.166542053222660
,120,635855.727316665000000,4330965.031022510500000,120.000000000000000
,124,635885.727316665000000,4330965.031022510500000,123.693168640136720
,134,635915.727316665000000,4330965.031022510500000,134.164077758789060
,150,635945.727316665000000,4330965.031022510500000,150.000000000000000
,170,635975.727316665000000,4330965.031022510500000,169.705627441406250
,192,636005.727316665000000,4330965.031022510500000,192.093734741210940
,212,636035.727316665000000,4330965.031022510500000,212.132034301757810
,234,636065.727316665000000,4330965.031022510500000,234.307495117187500
,258,636095.727316665000000,4330965.031022510500000,258.069763183593750
,283,636125.727316665000000,4330965.031022510500000,283.019439697265620
,309,636155.727316665000000,4330965.031022510500000,308.868896484375000
,335,636185.727316665000000,4330965.031022510500000,335.410186767578120
,362,636215.727316665000000,4330965.031022510500000,362.491394042968750
,390,636245.727316665000000,4330965.031022510500000,390.000000000000000
,418,636275.727316665000000,4330965.031022510500000,417.851654052734370
,446,636305.727316665000000,4330965.031022510500000,445.982055664062500
,474,636335.727316665000000,4330965.031022510500000,474.341644287109370
,180,634595.727316665000000,4330935.031022510500000,180.000000000000000
,150,634625.727316665000000,4330935.031022510500000,150.000000000000000
,120,634655.727316665000000,4330935.031022510500000,120.000000000000000
,90,634685.727316665000000,4330935.031022510500000,90.000000000000000
,60,634715.727316665000000,4330935.031022510500000,60.000000000000000
,30,634745.727316665000000,4330935.031022510500000,30.000000000000000
,0,634775.727316665000000,4330935.031022510500000,0.000000000000000
,30,634805.727316665000000,4330935.031022510500000,30.000000000000000
,60,634835.727316665000000,4330935.031022510500000,60.000000000000000
,90,634865.727316665000000,4330935.031022510500000,90.000000000000000
,120,634895.727316665000000,4330935.031022510500000,120.000000000000000
,150,634925.727316665000000,4330935.031022510500000,150.000000000000000
,180,634955.727316665000000,4330935.031022510500000,180.000000000000000
,210,634985.727316665000000,4330935.031022510500000,210.000000000000000
,240,635015.727316665000000,4330935.031022510500000,240.000000000000000
,268,635045.727316665000000,4330935.031022510500000,268.328155517578130
,295,635075.727316665000000,4330935.031022510500000,295.465728759765620
,323,635105.727316665000000,4330935.031022510500000,323.109893798828120
,350,635135.727316665000000,4330935.031022510500000,349.857116699218750
,376,635165.727316665000000,4330935.031022510500000,375.898925781250000
,402,635195.727316665000000,4330935.031022510500000,402.492248535156250
,390,635225.727316665000000,4330935.031022510500000,390.000000000000000
,362,635255.727316665000000,4330935.031022510500000,362.491394042968750
,335,635285.727316665000000,4330935.031022510500000,335.410186767578120
,309,635315.727316665000000,4330935.031022510500000,308.868896484375000
,283,635345.727316665000000,4330935.031022510500000,283.019439697265620
,256,635375.727316665000000,4330935.031022510500000,256.320098876953120
,228,635405.727316665000000,4330935.031022510500000,228.473190307617190
,201,635435.727316665000000,4330935.031022510500000,201.246124267578130
,175,635465.727316665000000,4330935.031022510500000,174.928558349609370
,150,635495.727316665000000,4330935.031022510500000,150.000000000000000
,124,635525.727316665000000,4330935.031022510500000,123.693168640136720
,95,635555.727316665000000,4330935.031022510500000,94.868331909179688
,67,635585.727316665000000,4330935.031022510500000,67.082038879394531
,42,635615.727316665000000,4330935.031022510500000,42.426406860351562
,30,635645.727316665000000,4330935.031022510500000,30.000000000000000
,0,635675.727316665000000,4330935.031022510500000,0.000000000000000
,0,635705.727316665000000,4330935.031022510500000,0.000000000000000
,30,635735.727316665000000,4330935.031022510500000,30.000000000000000
,42,635765.727316665000000,4330935.031022510500000,42.426406860351562
,67,635795.727316665000000,4330935.031022510500000,67.082038879394531
,85,635825.727316665000000,4330935.031022510500000,84.852813720703125
,90,635855.727316665000000,4330935.031022510500000,90.000000000000000
,95,635885.727316665000000,4330935.031022510500000,94.868331909179688
,108,635915.727316665000000,4330935.031022510500000,108.166542053222660
,127,635945.727316665000000,4330935.031022510500000,127.279220581054690
,150,635975.727316665000000,4330935.031022510500000,150.000000000000000
,170,636005.727316665000000,4330935.031022510500000,169.705627441406250
,192,636035.727316665000000,4330935.031022510500000,192.093734741210940
,216,636065.727316665000000,4330935.031022510500000,216.333084106445310
,242,636095.727316665000000,4330935.031022510500000,241.867736816406250
,268,636125.727316665000000,4330935.031022510500000,268.328155517578130
,295,636155.727316665000000,4330935.031022510500000,295.465728759765620
,323,636185.727316665000000,4330935.031022510500000,323.109893798828120
,351,636215.727316665000000,4330935.031022510500000,351.140991210937500
,379,636245.727316665000000,4330935.031022510500000,379.473327636718750
,408,636275.727316665000000,4330935.031022510500000,408.044128417968750
,437,636305.727316665000000,4330935.031022510500000,436.806579589843750
,466,636335.727316665000000,4330935.031022510500000,465.725250244140620
,210,634565.727316665000000,4330905.031022510500000,210.000000000000000
,180,634595.727316665000000,4330905.031022510500000,180.000000000000000
,150,634625.727316665000000,4330905.031022510500000,150.000000000000000
,120,634655.727316665000000,4330905.031022510500000,120.000000000000000
,90,634685.727316665000000,4330905.031022510500000,90.000000000000000
,60,634715.727316665000000,4330905.031022510500000,60.000000000000000
,30,634745.727316665000000,4330905.031022510500000,30.000000000000000
,0,634775.727316665000000,4330905.031022510500000,0.000000000000000
,30,634805.727316665000000,4330905.031022510500000,30.000000000000000
,60,634835.727316665000000,4330905.031022510500000,60.000000000000000
,90,634865.727316665000000,4330905.031022510500000,90.000000000000000
,120,634895.727316665000000,4330905.031022510500000,120.000000000000000
,150,634925.727316665000000,4330905.031022510500000,150.000000000000000
,180,634955.727316665000000,4330905.031022510500000,180.000000000000000
,210,634985.727316665000000,4330905.031022510500000,210.000000000000000
,240,635015.727316665000000,4330905.031022510500000,240.000000000000000
,270,635045.727316665000000,4330905.031022510500000,270.000000000000000
,300,635075.727316665000000,4330905.031022510500000,300.000000000000000
,330,635105.727316665000000,4330905.031022510500000,330.000000000000000
,360,635135.727316665000000,4330905.031022510500000,360.000000000000000
,390,635165.727316665000000,4330905.031022510500000,390.000000000000000
,417,635195.727316665000000,4330905.031022510500000,416.773315429687500
,402,635225.727316665000000,4330905.031022510500000,402.492248535156250
,376,635255.727316665000000,4330905.031022510500000,375.898925781250000
,350,635285.727316665000000,4330905.031022510500000,349.857116699218750
,323,635315.727316665000000,4330905.031022510500000,323.109893798828120
,295,635345.727316665000000,4330905.031022510500000,295.465728759765620
,268,635375.727316665000000,4330905.031022510500000,268.328155517578130
,242,635405.727316665000000,4330905.031022510500000,241.867736816406250
,216,635435.727316665000000,4330905.031022510500000,216.333084106445310
,190,635465.727316665000000,4330905.031022510500000,189.736663818359370
,162,635495.727316665000000,4330905.031022510500000,161.554946899414060
,134,635525.727316665000000,4330905.031022510500000,134.164077758789060
,108,635555.727316665000000,4330905.031022510500000,108.166542053222660
,85,635585.727316665000000,4330905.031022510500000,84.852813720703125
,67,635615.727316665000000,4330905.031022510500000,67.082038879394531
,42,635645.727316665000000,4330905.031022510500000,42.426406860351562
,30,635675.727316665000000,4330905.031022510500000,30.000000000000000
,0,635705.727316665000000,4330905.031022510500000,0.000000000000000
,0,635735.727316665000000,4330905.031022510500000,0.000000000000000
,30,635765.727316665000000,4330905.031022510500000,30.000000000000000
,42,635795.727316665000000,4330905.031022510500000,42.426406860351562
,60,635825.727316665000000,4330905.031022510500000,60.000000000000000
,60,635855.727316665000000,4330905.031022510500000,60.000000000000000
,67,635885.727316665000000,4330905.031022510500000,67.082038879394531
,85,635915.727316665000000,4330905.031022510500000,84.852813720703125
,108,635945.727316665000000,4330905.031022510500000,108.166542053222660
,127,635975.727316665000000,4330905.031022510500000,127.279220581054690
,150,636005.727316665000000,4330905.031022510500000,150.000000000000000
,175,636035.727316665000000,4330905.031022510500000,174.928558349609370
,201,636065.727316665000000,4330905.031022510500000,201.246124267578130
,228,636095.727316665000000,4330905.031022510500000,228.473190307617190
,256,636125.727316665000000,4330905.031022510500000,256.320098876953120
,285,636155.727316665000000,4330905.031022510500000,284.604980468750000
,313,636185.727316665000000,4330905.031022510500000,313.209197998046870
,342,636215.727316665000000,4330905.031022510500000,342.052612304687500
,371,636245.727316665000000,4330905.031022510500000,371.079498291015620
,400,636275.727316665000000,4330905.031022510500000,400.249908447265620
,430,636305.727316665000000,4330905.031022510500000,429.534637451171870
,459,636335.727316665000000,4330905.031022510500000,458.911743164062500
,212,634565.727316665000000,4330875.031022510500000,212.132034301757810
,182,634595.727316665000000,4330875.031022510500000,182.482879638671870
,153,634625.727316665000000,4330875.031022510500000,152.970581054687500
,124,634655.727316665000000,4330875.031022510500000,123.693168640136720
,95,634685.727316665000000,4330875.031022510500000,94.868331909179688
,67,634715.727316665000000,4330875.031022510500000,67.082038879394531
,42,634745.727316665000000,4330875.031022510500000,42.426406860351562
,30,634775.727316665000000,4330875.031022510500000,30.000000000000000
,42,634805.727316665000000,4330875.031022510500000,42.426406860351562
,67,634835.727316665000000,4330875.031022510500000,67.082038879394531
,95,634865.727316665000000,4330875.031022510500000,94.868331909179688
,124,634895.727316665000000,4330875.031022510500000,123.693168640136720
,153,634925.727316665000000,4330875.031022510500000,152.970581054687500
,182,634955.727316665000000,4330875.031022510500000,182.482879638671870
,212,634985.727316665000000,4330875.031022510500000,212.132034301757810
,242,635015.727316665000000,4330875.031022510500000,241.867736816406250
,272,635045.727316665000000,4330875.031022510500000,271.661560058593750
,301,635075.727316665000000,4330875.031022510500000,301.496276855468750
,331,635105.727316665000000,4330875.031022510500000,331.360839843750000
,361,635135.727316665000000,4330875.031022510500000,361.247833251953120
,391,635165.727316665000000,4330875.031022510500000,391.152130126953120
,421,635195.727316665000000,4330875.031022510500000,421.070068359375000
,417,635225.727316665000000,4330875.031022510500000,416.773315429687500
,390,635255.727316665000000,4330875.031022510500000,390.000000000000000
,362,635285.727316665000000,4330875.031022510500000,362.491394042968750
,335,635315.727316665000000,4330875.031022510500000,335.410186767578120
,309,635345.727316665000000,4330875.031022510500000,308.868896484375000
,283,635375.727316665000000,4330875.031022510500000,283.019439697265620
,256,635405.727316665000000,4330875.031022510500000,256.320098876953120
,228,635435.727316665000000,4330875.031022510500000,228.473190307617190
,201,635465.727316665000000,4330875.031022510500000,201.246124267578130
,175,635495.727316665000000,4330875.031022510500000,174.928558349609370
,150,635525.727316665000000,4330875.031022510500000,150.000000000000000
,127,635555.727316665000000,4330875.031022510500000,127.279220581054690
,108,635585.727316665000000,4330875.031022510500000,108.166542053222660
,85,635615.727316665000000,4330875.031022510500000,84.852813720703125
,67,635645.727316665000000,4330875.031022510500000,67.082038879394531
,42,635675.727316665000000,4330875.031022510500000,42.426406860351562
,30,635705.727316665000000,4330875.031022510500000,30.000000000000000
,0,635735.727316665000000,4330875.031022510500000,0.000000000000000
,0,635765.727316665000000,4330875.031022510500000,0.000000000000000
,30,635795.727316665000000,4330875.031022510500000,30.000000000000000
,30,635825.727316665000000,4330875.031022510500000,30.000000000000000
,30,635855.727316665000000,4330875.031022510500000,30.000000000000000
,42,635885.727316665000000,4330875.031022510500000,42.426406860351562
,67,635915.727316665000000,4330875.031022510500000,67.082038879394531
,85,635945.727316665000000,4330875.031022510500000,84.852813720703125
,108,635975.727316665000000,4330875.031022510500000,108.166542053222660
,134,636005.727316665000000,4330875.031022510500000,134.164077758789060
,162,636035.727316665000000,4330875.031022510500000,161.554946899414060
,190,636065.727316665000000,4330875.031022510500000,189.736663818359370
,218,636095.727316665000000,4330875.031022510500000,218.403289794921880
,247,636125.727316665000000,4330875.031022510500000,247.386337280273440
,277,636155.727316665000000,4330875.031022510500000,276.586334228515630
,306,636185.727316665000000,4330875.031022510500000,305.941162109375000
,335,636215.727316665000000,4330875.031022510500000,335.410186767578120
,365,636245.727316665000000,4330875.031022510500000,364.965759277343750
,395,636275.727316665000000,4330875.031022510500000,394.588378906250000
,424,636305.727316665000000,4330875.031022510500000,424.264068603515620
,454,636335.727316665000000,4330875.031022510500000,453.982391357421870
,218,634565.727316665000000,4330845.031022510500000,218.403289794921880
,190,634595.727316665000000,4330845.031022510500000,189.736663818359370
,162,634625.727316665000000,4330845.031022510500000,161.554946899414060
,134,634655.727316665000000,4330845.031022510500000,134.164077758789060
,108,634685.727316665000000,4330845.031022510500000,108.166542053222660
,85,634715.727316665000000,4330845.031022510500000,84.852813720703125
,67,634745.727316665000000,4330845.031022510500000,67.082038879394531
,60,634775.727316665000000,4330845.031022510500000,60.000000000000000
,67,634805.727316665000000,4330845.031022510500000,67.082038879394531
,85,634835.727316665000000,4330845.031022510500000,84.852813720703125
,108,634865.727316665000000,4330845.031022510500000,108.166542053222660
,134,634895.727316665000000,4330845.031022510500000,134.164077758789060
,162,634925.727316665000000,4330845.031022510500000,161.554946899414060
,190,634955.727316665000000,4330845.031022510500000,189.736663818359370
,218,634985.727316665000000,4330845.031022510500000,218.403289794921880
,247,635015.727316665000000,4330845.031022510500000,247.386337280273440
,277,635045.727316665000000,4330845.031022510500000,276.586334228515630
,306,635075.727316665000000,4330845.031022510500000,305.941162109375000
,335,635105.727316665000000,4330845.031022510500000,335.410186767578120
,365,635135.727316665000000,4330845.031022510500000,364.965759277343750
,395,635165.727316665000000,4330845.031022510500000,394.588378906250000
,424,635195.727316665000000,4330845.031022510500000,424.264068603515620
,430,635225.727316665000000,4330845.031022510500000,429.534637451171870
,402,635255.727316665000000,4330845.031022510500000,402.492248535156250
,376,635285.727316665000000,4330845.031022510500000,375.898925781250000
,350,635315.727316665000000,4330845.031022510500000,349.857116699218750
,323,635345.727316665000000,4330845.031022510500000,323.109893798828120
,295,635375.727316665000000,4330845.031022510500000,295.465728759765620
,268,635405.727316665000000,4330845.031022510500000,268.328155517578130
,242,635435.727316665000000,4330845.031022510500000,241.867736816406250
,216,635465.727316665000000,4330845.031022510500000,216.333084106445310
,192,635495.727316665000000,4330845.031022510500000,192.093734741210940
,170,635525.727316665000000,4330845.031022510500000,169.705627441406250
,150,635555.727316665000000,4330845.031022510500000,150.000000000000000
,127,635585.727316665000000,4330845.031022510500000,127.279220581054690
,108,635615.727316665000000,4330845.031022510500000,108.166542053222660
,85,635645.727316665000000,4330845.031022510500000,84.852813720703125
,67,635675.727316665000000,4330845.031022510500000,67.082038879394531
,42,635705.727316665000000,4330845.031022510500000,42.426406860351562
,30,635735.727316665000000,4330845.031022510500000,30.000000000000000
,0,635765.727316665000000,4330845.031022510500000,0.000000000000000
,0,635795.727316665000000,4330845.031022510500000,0.000000000000000
,0,635825.727316665000000,4330845.031022510500000,0.000000000000000
,0,635855.727316665000000,4330845.031022510500000,0.000000000000000
,30,635885.727316665000000,4330845.031022510500000,30.000000000000000
,42,635915.727316665000000,4330845.031022510500000,42.426406860351562
,67,635945.727316665000000,4330845.031022510500000,67.082038879394531
,95,635975.727316665000000,4330845.031022510500000,94.868331909179688
,124,636005.727316665000000,4330845.031022510500000,123.693168640136720
,153,636035.727316665000000,4330845.031022510500000,152.970581054687500
,182,636065.727316665000000,4330845.031022510500000,182.482879638671870
,212,636095.727316665000000,4330845.031022510500000,212.132034301757810
,242,636125.727316665000000,4330845.031022510500000,241.867736816406250
,272,636155.727316665000000,4330845.031022510500000,271.661560058593750
,301,636185.727316665000000,4330845.031022510500000,301.496276855468750
,331,636215.727316665000000,4330845.031022510500000,331.360839843750000
,361,636245.727316665000000,4330845.031022510500000,361.247833251953120
,390,636275.727316665000000,4330845.031022510500000,390.000000000000000
,418,636305.727316665000000,4330845.031022510500000,417.851654052734370
,446,636335.727316665000000,4330845.031022510500000,445.982055664062500
,201,634595.727316665000000,4330815.031022510500000,201.246124267578130
,175,634625.727316665000000,4330815.031022510500000,174.928558349609370
,150,634655.727316665000000,4330815.031022510500000,150.000000000000000
,127,634685.727316665000000,4330815.031022510500000,127.279220581054690
,108,634715.727316665000000,4330815.031022510500000,108.166542053222660
,95,634745.727316665000000,4330815.031022510500000,94.868331909179688
,90,634775.727316665000000,4330815.031022510500000,90.000000000000000
,95,634805.727316665000000,4330815.031022510500000,94.868331909179688
,108,634835.727316665000000,4330815.031022510500000,108.166542053222660
,127,634865.727316665000000,4330815.031022510500000,127.279220581054690
,150,634895.727316665000000,4330815.031022510500000,150.000000000000000
,175,634925.727316665000000,4330815.031022510500000,174.928558349609370
,201,634955.727316665000000,4330815.031022510500000,201.246124267578130
,228,634985.727316665000000,4330815.031022510500000,228.473190307617190
,256,635015.727316665000000,4330815.031022510500000,256.320098876953120
,285,635045.727316665000000,4330815.031022510500000,284.604980468750000
,313,635075.727316665000000,4330815.031022510500000,313.209197998046870
,342,635105.727316665000000,4330815.031022510500000,342.052612304687500
,371,635135.727316665000000,4330815.031022510500000,371.079498291015620
,400,635165.727316665000000,4330815.031022510500000,400.249908447265620
,430,635195.727316665000000,4330815.031022510500000,429.534637451171870
,443,635225.727316665000000,4330815.031022510500000,442.944702148437500
,417,635255.727316665000000,4330815.031022510500000,416.773315429687500
,390,635285.727316665000000,4330815.031022510500000,390.000000000000000
,362,635315.727316665000000,4330815.031022510500000,362.491394042968750
,335,635345.727316665000000,4330815.031022510500000,335.410186767578120
,309,635375.727316665000000,4330815.031022510500000,308.868896484375000
,283,635405.727316665000000,4330815.031022510500000,283.019439697265620
,258,635435.727316665000000,4330815.031022510500000,258.069763183593750
,234,635465.727316665000000,4330815.031022510500000,234.307495117187500
,212,635495.727316665000000,4330815.031022510500000,212.132034301757810
,192,635525.727316665000000,4330815.031022510500000,192.093734741210940
,170,635555.727316665000000,4330815.031022510500000,169.705627441406250
,150,635585.727316665000000,4330815.031022510500000,150.000000000000000
,127,635615.727316665000000,4330815.031022510500000,127.279220581054690
,108,635645.727316665000000,4330815.031022510500000,108.166542053222660
,85,635675.727316665000000,4330815.031022510500000,84.852813720703125
,67,635705.727316665000000,4330815.031022510500000,67.082038879394531
,42,635735.727316665000000,4330815.031022510500000,42.426406860351562
,30,635765.727316665000000,4330815.031022510500000,30.000000000000000
,30,635795.727316665000000,4330815.031022510500000,30.000000000000000
,30,635825.727316665000000,4330815.031022510500000,30.000000000000000
,0,635855.727316665000000,4330815.031022510500000,0.000000000000000
,0,635885.727316665000000,4330815.031022510500000,0.000000000000000
,30,635915.727316665000000,4330815.031022510500000,30.000000000000000
,60,635945.727316665000000,4330815.031022510500000,60.000000000000000
,90,635975.727316665000000,4330815.031022510500000,90.000000000000000
,120,636005.727316665000000,4330815.031022510500000,120.000000000000000
,150,636035.727316665000000,4330815.031022510500000,150.000000000000000
,180,636065.727316665000000,4330815.031022510500000,180.000000000000000
,210,636095.727316665000000,4330815.031022510500000,210.000000000000000
,240,636125.727316665000000,4330815.031022510500000,240.000000000000000
,268,636155.727316665000000,4330815.031022510500000,268.328155517578130
,295,636185.727316665000000,4330815.031022510500000,295.465728759765620
,323,636215.727316665000000,4330815.031022510500000,323.109893798828120
,351,636245.727316665000000,4330815.031022510500000,351.140991210937500
,379,636275.727316665000000,4330815.031022510500000,379.473327636718750
,408,636305.727316665000000,4330815.031022510500000,408.044128417968750
,437,636335.727316665000000,4330815.031022510500000,436.806579589843750
,216,634595.727316665000000,4330785.031022510500000,216.333084106445310
,192,634625.727316665000000,4330785.031022510500000,192.093734741210940
,170,634655.727316665000000,4330785.031022510500000,169.705627441406250
,150,634685.727316665000000,4330785.031022510500000,150.000000000000000
,134,634715.727316665000000,4330785.031022510500000,134.164077758789060
,124,634745.727316665000000,4330785.031022510500000,123.693168640136720
,120,634775.727316665000000,4330785.031022510500000,120.000000000000000
,124,634805.727316665000000,4330785.031022510500000,123.693168640136720
,134,634835.727316665000000,4330785.031022510500000,134.164077758789060
,150,634865.727316665000000,4330785.031022510500000,150.000000000000000
,170,634895.727316665000000,4330785.031022510500000,169.705627441406250
,192,634925.727316665000000,4330785.031022510500000,192.093734741210940
,216,634955.727316665000000,4330785.031022510500000,216.333084106445310
,242,634985.727316665000000,4330785.031022510500000,241.867736816406250
,268,635015.727316665000000,4330785.031022510500000,268.328155517578130
,295,635045.727316665000000,4330785.031022510500000,295.465728759765620
,323,635075.727316665000000,4330785.031022510500000,323.109893798828120
,351,635105.727316665000000,4330785.031022510500000,351.140991210937500
,379,635135.727316665000000,4330785.031022510500000,379.473327636718750
,408,635165.727316665000000,4330785.031022510500000,408.044128417968750
,437,635195.727316665000000,4330785.031022510500000,436.806579589843750
,457,635225.727316665000000,4330785.031022510500000,456.946380615234370
,430,635255.727316665000000,4330785.031022510500000,429.534637451171870
,402,635285.727316665000000,4330785.031022510500000,402.492248535156250
,376,635315.727316665000000,4330785.031022510500000,375.898925781250000
,350,635345.727316665000000,4330785.031022510500000,349.857116699218750
,324,635375.727316665000000,4330785.031022510500000,324.499603271484370
,300,635405.727316665000000,4330785.031022510500000,300.000000000000000
,277,635435.727316665000000,4330785.031022510500000,276.586334228515630
,255,635465.727316665000000,4330785.031022510500000,254.558441162109370
,234,635495.727316665000000,4330785.031022510500000,234.307495117187500
,212,635525.727316665000000,4330785.031022510500000,212.132034301757810
,192,635555.727316665000000,4330785.031022510500000,192.093734741210940
,170,635585.727316665000000,4330785.031022510500000,169.705627441406250
,150,635615.727316665000000,4330785.031022510500000,150.000000000000000
,127,635645.727316665000000,4330785.031022510500000,127.279220581054690
,108,635675.727316665000000,4330785.031022510500000,108.166542053222660
,85,635705.727316665000000,4330785.031022510500000,84.852813720703125
,67,635735.727316665000000,4330785.031022510500000,67.082038879394531
,60,635765.727316665000000,4330785.031022510500000,60.000000000000000
,60,635795.727316665000000,4330785.031022510500000,60.000000000000000
,42,635825.727316665000000,4330785.031022510500000,42.426406860351562
,30,635855.727316665000000,4330785.031022510500000,30.000000000000000
,0,635885.727316665000000,4330785.031022510500000,0.000000000000000
,30,635915.727316665000000,4330785.031022510500000,30.000000000000000
,60,635945.727316665000000,4330785.031022510500000,60.000000000000000
,90,635975.727316665000000,4330785.031022510500000,90.000000000000000
,120,636005.727316665000000,4330785.031022510500000,120.000000000000000
,150,636035.727316665000000,4330785.031022510500000,150.000000000000000
,175,636065.727316665000000,4330785.031022510500000,174.928558349609370
,201,636095.727316665000000,4330785.031022510500000,201.246124267578130
,228,636125.727316665000000,4330785.031022510500000,228.473190307617190
,256,636155.727316665000000,4330785.031022510500000,256.320098876953120
,285,636185.727316665000000,4330785.031022510500000,284.604980468750000
,313,636215.727316665000000,4330785.031022510500000,313.209197998046870
,342,636245.727316665000000,4330785.031022510500000,342.052612304687500
,371,636275.727316665000000,4330785.031022510500000,371.079498291015620
,400,636305.727316665000000,4330785.031022510500000,400.249908447265620
,430,636335.727316665000000,4330785.031022510500000,429.534637451171870
,234,634595.727316665000000,4330755.031022510500000,234.307495117187500
,212,634625.727316665000000,4330755.031022510500000,212.132034301757810
,192,634655.727316665000000,4330755.031022510500000,192.093734741210940
,175,634685.727316665000000,4330755.031022510500000,174.928558349609370
,162,634715.727316665000000,4330755.031022510500000,161.554946899414060
,153,634745.727316665000000,4330755.031022510500000,152.970581054687500
,150,634775.727316665000000,4330755.031022510500000,150.000000000000000
,153,634805.727316665000000,4330755.031022510500000,152.970581054687500
,162,634835.727316665000000,4330755.031022510500000,161.554946899414060
,175,634865.727316665000000,4330755.031022510500000,174.928558349609370
,192,634895.727316665000000,4330755.031022510500000,192.093734741210940
,212,634925.727316665000000,4330755.031022510500000,212.132034301757810
,234,634955.727316665000000,4330755.031022510500000,234.307495117187500
,258,634985.727316665000000,4330755.031022510500000,258.069763183593750
,283,635015.727316665000000,4330755.031022510500000,283.019439697265620
,309,635045.727316665000000,4330755.031022510500000,308.868896484375000
,335,635075.727316665000000,4330755.031022510500000,335.410186767578120
,362,635105.727316665000000,4330755.031022510500000,362.491394042968750
,390,635135.727316665000000,4330755.031022510500000,390.000000000000000
,418,635165.727316665000000,4330755.031022510500000,417.851654052734370
,446,635195.727316665000000,4330755.031022510500000,445.982055664062500
,470,635225.727316665000000,4330755.031022510500000,469.574279785156250
,443,635255.727316665000000,4330755.031022510500000,442.944702148437500
,417,635285.727316665000000,4330755.031022510500000,416.773315429687500
,391,635315.727316665000000,4330755.031022510500000,391.152130126953120
,366,635345.727316665000000,4330755.031022510500000,366.196655273437500
,342,635375.727316665000000,4330755.031022510500000,342.052612304687500
,319,635405.727316665000000,4330755.031022510500000,318.904388427734370
,297,635435.727316665000000,4330755.031022510500000,296.984863281250000
,277,635465.727316665000000,4330755.031022510500000,276.586334228515630
,255,635495.727316665000000,4330755.031022510500000,254.558441162109370
,234,635525.727316665000000,4330755.031022510500000,234.307495117187500
,212,635555.727316665000000,4330755.031022510500000,212.132034301757810
,192,635585.727316665000000,4330755.031022510500000,192.093734741210940
,170,635615.727316665000000,4330755.031022510500000,169.705627441406250
,150,635645.727316665000000,4330755.031022510500000,150.000000000000000
,127,635675.727316665000000,4330755.031022510500000,127.279220581054690
,108,635705.727316665000000,4330755.031022510500000,108.166542053222660
,95,635735.727316665000000,4330755.031022510500000,94.868331909179688
,90,635765.727316665000000,4330755.031022510500000,90.000000000000000
,85,635795.727316665000000,4330755.031022510500000,84.852813720703125
,60,635825.727316665000000,4330755.031022510500000,60.000000000000000
