OBJECTID,weimer_dis7,X,Y,weimer_aspect
2694,335,636000.000000000000000,4331160.000000000000000,238.240524291992190
2695,350,636030.000000000000000,4331160.000000000000000,234.462326049804690
2696,366,636060.000000000000000,4331160.000000000000000,239.743560791015620
2697,384,636090.000000000000000,4331160.000000000000000,243.434951782226560
2698,404,636120.000000000000000,4331160.000000000000000,244.983108520507810
2699,424,636150.000000000000000,4331160.000000000000000,256.607513427734370
2700,446,636180.000000000000000,4331160.000000000000000,259.992034912109370
2701,467,636210.000000000000000,4331160.000000000000000,258.690063476562500
2702,488,636240.000000000000000,4331160.000000000000000,0.000000000000000
2703,511,636270.000000000000000,4331160.000000000000000,0.000000000000000
2704,534,636300.000000000000000,4331160.000000000000000,0.000000000000000
2705,558,636330.000000000000000,4331160.000000000000000,0.000000000000000
2706,582,636360.000000000000000,4331160.000000000000000,0.000000000000000
2707,830,633930.000000000000000,4331130.000000000000000,0.000000000000000
2708,811,633960.000000000000000,4331130.000000000000000,0.000000000000000
2709,782,633990.000000000000000,4331130.000000000000000,0.000000000000000
2710,752,634020.000000000000000,4331130.000000000000000,0.000000000000000
2711,722,634050.000000000000000,4331130.000000000000000,0.000000000000000
2712,693,634080.000000000000000,4331130.000000000000000,0.000000000000000
2713,663,634110.000000000000000,4331130.000000000000000,0.000000000000000
2714,633,634140.000000000000000,4331130.000000000000000,0.000000000000000
2715,603,634170.000000000000000,4331130.000000000000000,0.000000000000000
2716,573,634200.000000000000000,4331130.000000000000000,0.000000000000000
2717,543,634230.000000000000000,4331130.000000000000000,0.000000000000000
2718,514,634260.000000000000000,4331130.000000000000000,0.000000000000000
2719,484,634290.000000000000000,4331130.000000000000000,0.000000000000000
2720,454,634320.000000000000000,4331130.000000000000000,0.000000000000000
2721,424,634350.000000000000000,4331130.000000000000000,0.000000000000000
2722,395,634380.000000000000000,4331130.000000000000000,0.000000000000000
2723,365,634410.000000000000000,4331130.000000000000000,0.000000000000000
2724,335,634440.000000000000000,4331130.000000000000000,0.000000000000000
2725,306,634470.000000000000000,4331130.000000000000000,341.565063476562500
2726,277,634500.000000000000000,4331130.000000000000000,296.565063476562500
2727,247,634530.000000000000000,4331130.000000000000000,333.434936523437500
2728,218,634560.000000000000000,4331130.000000000000000,341.565063476562500
2729,190,634590.000000000000000,4331130.000000000000000,-1.000000000000000
2730,162,634620.000000000000000,4331130.000000000000000,120.963752746582030
2731,134,634650.000000000000000,4331130.000000000000000,108.434951782226560
2732,108,634680.000000000000000,4331130.000000000000000,97.125015258789063
2733,85,634710.000000000000000,4331130.000000000000000,88.726966857910156
2734,67,634740.000000000000000,4331130.000000000000000,80.537681579589844
2735,42,634770.000000000000000,4331130.000000000000000,56.309932708740234
2736,30,634800.000000000000000,4331130.000000000000000,0.000000000000000
2737,0,634830.000000000000000,4331130.000000000000000,329.036254882812500
2738,30,634860.000000000000000,4331130.000000000000000,326.633636474609380
2739,60,634890.000000000000000,4331130.000000000000000,322.125030517578120
2740,90,634920.000000000000000,4331130.000000000000000,316.432098388671870
2741,120,634950.000000000000000,4331130.000000000000000,312.064331054687500
2742,150,634980.000000000000000,4331130.000000000000000,310.486022949218750
2743,180,635010.000000000000000,4331130.000000000000000,309.805572509765630
2744,210,635040.000000000000000,4331130.000000000000000,308.418060302734370
2745,240,635070.000000000000000,4331130.000000000000000,315.000000000000000
2746,270,635100.000000000000000,4331130.000000000000000,319.763641357421870
2747,300,635130.000000000000000,4331130.000000000000000,327.994628906250000
2748,330,635160.000000000000000,4331130.000000000000000,334.798889160156250
2749,319,635190.000000000000000,4331130.000000000000000,336.801422119140620
2750,295,635220.000000000000000,4331130.000000000000000,343.610473632812500
2751,268,635250.000000000000000,4331130.000000000000000,352.405364990234370
2752,242,635280.000000000000000,4331130.000000000000000,357.878906250000000
2753,216,635310.000000000000000,4331130.000000000000000,6.340191841125488
2754,192,635340.000000000000000,4331130.000000000000000,19.440034866333008
2755,170,635370.000000000000000,4331130.000000000000000,28.009176254272461
2756,150,635400.000000000000000,4331130.000000000000000,23.198591232299805
2757,124,635430.000000000000000,4331130.000000000000000,14.036243438720703
2758,95,635460.000000000000000,4331130.000000000000000,17.102729797363281
2759,67,635490.000000000000000,4331130.000000000000000,28.855661392211914
2760,42,635520.000000000000000,4331130.000000000000000,33.111343383789063
2761,30,635550.000000000000000,4331130.000000000000000,19.358993530273437
2762,0,635580.000000000000000,4331130.000000000000000,335.556030273437500
2763,30,635610.000000000000000,4331130.000000000000000,292.619873046875000
2764,42,635640.000000000000000,4331130.000000000000000,285.255126953125000
2765,67,635670.000000000000000,4331130.000000000000000,292.380126953125000
2766,95,635700.000000000000000,4331130.000000000000000,282.994628906250000
2767,124,635730.000000000000000,4331130.000000000000000,271.397186279296870
2768,150,635760.000000000000000,4331130.000000000000000,268.363433837890620
2769,175,635790.000000000000000,4331130.000000000000000,272.121093750000000
2770,201,635820.000000000000000,4331130.000000000000000,267.709381103515620
2771,228,635850.000000000000000,4331130.000000000000000,254.744888305664060
2772,256,635880.000000000000000,4331130.000000000000000,255.963760375976560
2773,277,635910.000000000000000,4331130.000000000000000,256.607513427734370
2774,285,635940.000000000000000,4331130.000000000000000,252.979476928710940
2775,295,635970.000000000000000,4331130.000000000000000,247.988723754882810
2776,309,636000.000000000000000,4331130.000000000000000,242.241455078125000
2777,324,636030.000000000000000,4331130.000000000000000,244.536651611328120
2778,342,636060.000000000000000,4331130.000000000000000,248.198593139648440
2779,361,636090.000000000000000,4331130.000000000000000,245.924499511718750
2780,382,636120.000000000000000,4331130.000000000000000,235.124664306640620
2781,404,636150.000000000000000,4331130.000000000000000,231.842773437500000
2782,424,636180.000000000000000,4331130.000000000000000,239.036239624023440
2783,446,636210.000000000000000,4331130.000000000000000,248.962493896484370
2784,469,636240.000000000000000,4331130.000000000000000,278.130096435546870
2785,492,636270.000000000000000,4331130.000000000000000,0.000000000000000
2786,516,636300.000000000000000,4331130.000000000000000,0.000000000000000
2787,541,636330.000000000000000,4331130.000000000000000,0.000000000000000
2788,566,636360.000000000000000,4331130.000000000000000,0.000000000000000
2789,841,633930.000000000000000,4331100.000000000000000,0.000000000000000
2790,811,633960.000000000000000,4331100.000000000000000,0.000000000000000
2791,781,633990.000000000000000,4331100.000000000000000,0.000000000000000
2792,751,634020.000000000000000,4331100.000000000000000,0.000000000000000
2793,721,634050.000000000000000,4331100.000000000000000,0.000000000000000
2794,691,634080.000000000000000,4331100.000000000000000,0.000000000000000
2795,661,634110.000000000000000,4331100.000000000000000,0.000000000000000
2796,631,634140.000000000000000,4331100.000000000000000,0.000000000000000
2797,601,634170.000000000000000,4331100.000000000000000,0.000000000000000
2798,571,634200.000000000000000,4331100.000000000000000,0.000000000000000
2799,541,634230.000000000000000,4331100.000000000000000,0.000000000000000
2800,511,634260.000000000000000,4331100.000000000000000,0.000000000000000
2801,481,634290.000000000000000,4331100.000000000000000,0.000000000000000
2802,451,634320.000000000000000,4331100.000000000000000,0.000000000000000
2803,421,634350.000000000000000,4331100.000000000000000,0.000000000000000
2804,391,634380.000000000000000,4331100.000000000000000,0.000000000000000
2805,361,634410.000000000000000,4331100.000000000000000,0.000000000000000
2806,331,634440.000000000000000,4331100.000000000000000,0.000000000000000
2807,301,634470.000000000000000,4331100.000000000000000,0.000000000000000
2808,272,634500.000000000000000,4331100.000000000000000,0.000000000000000
2809,242,634530.000000000000000,4331100.000000000000000,0.000000000000000
2810,212,634560.000000000000000,4331100.000000000000000,0.000000000000000
2811,182,634590.000000000000000,4331100.000000000000000,0.000000000000000
2812,153,634620.000000000000000,4331100.000000000000000,30.963756561279297
2813,124,634650.000000000000000,4331100.000000000000000,77.471191406250000
2814,95,634680.000000000000000,4331100.000000000000000,77.005386352539063
2815,67,634710.000000000000000,4331100.000000000000000,69.775138854980469
2816,42,634740.000000000000000,4331100.000000000000000,62.102729797363281
2817,30,634770.000000000000000,4331100.000000000000000,34.380344390869141
2818,0,634800.000000000000000,4331100.000000000000000,346.607513427734370
2819,0,634830.000000000000000,4331100.000000000000000,312.709381103515620
2820,30,634860.000000000000000,4331100.000000000000000,309.957550048828120
2821,60,634890.000000000000000,4331100.000000000000000,316.591125488281250
2822,90,634920.000000000000000,4331100.000000000000000,316.684692382812500
2823,120,634950.000000000000000,4331100.000000000000000,307.874969482421870
2824,150,634980.000000000000000,4331100.000000000000000,299.054595947265620
2825,180,635010.000000000000000,4331100.000000000000000,294.145538330078120
2826,210,635040.000000000000000,4331100.000000000000000,291.037506103515620
2827,240,635070.000000000000000,4331100.000000000000000,297.474426269531250
2828,270,635100.000000000000000,4331100.000000000000000,303.690063476562500
2829,300,635130.000000000000000,4331100.000000000000000,317.290618896484370
2830,330,635160.000000000000000,4331100.000000000000000,329.620880126953120
2831,335,635190.000000000000000,4331100.000000000000000,332.650115966796870
2832,309,635220.000000000000000,4331100.000000000000000,347.005371093750000
2833,283,635250.000000000000000,4331100.000000000000000,355.236358642578120
2834,258,635280.000000000000000,4331100.000000000000000,0.000000000000000
2835,234,635310.000000000000000,4331100.000000000000000,0.000000000000000
2836,212,635340.000000000000000,4331100.000000000000000,3.576334476470947
2837,190,635370.000000000000000,4331100.000000000000000,17.592424392700195
2838,162,635400.000000000000000,4331100.000000000000000,22.619865417480469
2839,134,635430.000000000000000,4331100.000000000000000,17.744670867919922
2840,108,635460.000000000000000,4331100.000000000000000,18.434947967529297
2841,85,635490.000000000000000,4331100.000000000000000,29.623748779296875
2842,60,635520.000000000000000,4331100.000000000000000,35.311214447021484
2843,30,635550.000000000000000,4331100.000000000000000,31.373004913330078
2844,0,635580.000000000000000,4331100.000000000000000,14.534455299377441
2845,0,635610.000000000000000,4331100.000000000000000,310.914398193359380
2846,30,635640.000000000000000,4331100.000000000000000,291.370635986328120
2847,60,635670.000000000000000,4331100.000000000000000,300.963745117187500
2848,85,635700.000000000000000,4331100.000000000000000,298.610473632812500
2849,108,635730.000000000000000,4331100.000000000000000,277.125030517578120
2850,134,635760.000000000000000,4331100.000000000000000,261.384338378906250
2851,162,635790.000000000000000,4331100.000000000000000,251.565048217773440
2852,190,635820.000000000000000,4331100.000000000000000,245.556045532226560
2853,216,635850.000000000000000,4331100.000000000000000,250.016891479492190
2854,234,635880.000000000000000,4331100.000000000000000,259.380340576171870
2855,247,635910.000000000000000,4331100.000000000000000,259.824493408203120
2856,256,635940.000000000000000,4331100.000000000000000,257.195739746093750
2857,268,635970.000000000000000,4331100.000000000000000,252.349868774414060
2858,283,636000.000000000000000,4331100.000000000000000,248.962493896484370
2859,300,636030.000000000000000,4331100.000000000000000,251.565048217773440
2860,319,636060.000000000000000,4331100.000000000000000,250.114837646484370
2861,339,636090.000000000000000,4331100.000000000000000,241.858398437500000
2862,361,636120.000000000000000,4331100.000000000000000,228.945190429687500
2863,382,636150.000000000000000,4331100.000000000000000,228.945190429687500
2864,404,636180.000000000000000,4331100.000000000000000,237.094757080078120
2865,426,636210.000000000000000,4331100.000000000000000,240.524108886718750
2866,450,636240.000000000000000,4331100.000000000000000,248.962493896484370
2867,474,636270.000000000000000,4331100.000000000000000,240.945388793945310
2868,499,636300.000000000000000,4331100.000000000000000,0.000000000000000
2869,525,636330.000000000000000,4331100.000000000000000,0.000000000000000
2870,551,636360.000000000000000,4331100.000000000000000,0.000000000000000
2871,840,633930.000000000000000,4331070.000000000000000,0.000000000000000
2872,810,633960.000000000000000,4331070.000000000000000,0.000000000000000
2873,780,633990.000000000000000,4331070.000000000000000,0.000000000000000
2874,750,634020.000000000000000,4331070.000000000000000,0.000000000000000
2875,720,634050.000000000000000,4331070.000000000000000,0.000000000000000
2876,690,634080.000000000000000,4331070.000000000000000,0.000000000000000
2877,660,634110.000000000000000,4331070.000000000000000,0.000000000000000
2878,630,634140.000000000000000,4331070.000000000000000,0.000000000000000
2879,600,634170.000000000000000,4331070.000000000000000,0.000000000000000
2880,570,634200.000000000000000,4331070.000000000000000,0.000000000000000
2881,540,634230.000000000000000,4331070.000000000000000,0.000000000000000
2882,510,634260.000000000000000,4331070.000000000000000,0.000000000000000
2883,480,634290.000000000000000,4331070.000000000000000,0.000000000000000
2884,450,634320.000000000000000,4331070.000000000000000,0.000000000000000
2885,420,634350.000000000000000,4331070.000000000000000,0.000000000000000
2886,390,634380.000000000000000,4331070.000000000000000,0.000000000000000
2887,360,634410.000000000000000,4331070.000000000000000,0.000000000000000
2888,330,634440.000000000000000,4331070.000000000000000,0.000000000000000
2889,300,634470.000000000000000,4331070.000000000000000,0.000000000000000
2890,270,634500.000000000000000,4331070.000000000000000,0.000000000000000
2891,240,634530.000000000000000,4331070.000000000000000,0.000000000000000
2892,210,634560.000000000000000,4331070.000000000000000,0.000000000000000
2893,180,634590.000000000000000,4331070.000000000000000,0.000000000000000
2894,150,634620.000000000000000,4331070.000000000000000,41.185924530029297
2895,120,634650.000000000000000,4331070.000000000000000,50.710594177246094
2896,90,634680.000000000000000,4331070.000000000000000,53.972625732421875
2897,60,634710.000000000000000,4331070.000000000000000,60.642246246337891
2898,30,634740.000000000000000,4331070.000000000000000,53.426967620849609
2899,0,634770.000000000000000,4331070.000000000000000,22.166345596313477
2900,0,634800.000000000000000,4331070.000000000000000,351.253845214843750
2901,30,634830.000000000000000,4331070.000000000000000,310.236358642578120
2902,42,634860.000000000000000,4331070.000000000000000,295.463348388671870
2903,67,634890.000000000000000,4331070.000000000000000,297.897277832031250
2904,95,634920.000000000000000,4331070.000000000000000,296.565063476562500
2905,124,634950.000000000000000,4331070.000000000000000,287.241455078125000
2906,153,634980.000000000000000,4331070.000000000000000,274.085601806640620
2907,182,635010.000000000000000,4331070.000000000000000,263.157226562500000
2908,212,635040.000000000000000,4331070.000000000000000,265.914398193359370
2909,242,635070.000000000000000,4331070.000000000000000,275.527526855468750
2910,272,635100.000000000000000,4331070.000000000000000,278.615661621093750
2911,301,635130.000000000000000,4331070.000000000000000,282.094757080078130
2912,331,635160.000000000000000,4331070.000000000000000,297.645965576171870
2913,350,635190.000000000000000,4331070.000000000000000,315.000000000000000
2914,324,635220.000000000000000,4331070.000000000000000,338.962493896484370
2915,300,635250.000000000000000,4331070.000000000000000,348.690063476562500
2916,277,635280.000000000000000,4331070.000000000000000,356.633544921875000
2917,255,635310.000000000000000,4331070.000000000000000,348.690063476562500
2918,228,635340.000000000000000,4331070.000000000000000,350.537689208984370
2919,201,635370.000000000000000,4331070.000000000000000,5.527540206909180
2920,175,635400.000000000000000,4331070.000000000000000,17.592424392700195
2921,150,635430.000000000000000,4331070.000000000000000,17.700428009033203
2922,124,635460.000000000000000,4331070.000000000000000,18.434947967529297
2923,95,635490.000000000000000,4331070.000000000000000,37.694240570068359
2924,67,635520.000000000000000,4331070.000000000000000,48.012786865234375
2925,42,635550.000000000000000,4331070.000000000000000,45.000000000000000
2926,30,635580.000000000000000,4331070.000000000000000,40.030258178710937
2927,0,635610.000000000000000,4331070.000000000000000,344.054595947265620
2928,30,635640.000000000000000,4331070.000000000000000,285.255126953125000
2929,42,635670.000000000000000,4331070.000000000000000,280.304840087890620
2930,67,635700.000000000000000,4331070.000000000000000,281.309936523437500
2931,95,635730.000000000000000,4331070.000000000000000,272.489562988281250
2932,124,635760.000000000000000,4331070.000000000000000,254.357757568359380
2933,150,635790.000000000000000,4331070.000000000000000,239.743560791015620
2934,175,635820.000000000000000,4331070.000000000000000,242.525573730468750
2935,192,635850.000000000000000,4331070.000000000000000,260.217590332031250
2936,212,635880.000000000000000,4331070.000000000000000,270.000000000000000
2937,218,635910.000000000000000,4331070.000000000000000,265.100921630859370
2938,228,635940.000000000000000,4331070.000000000000000,257.005371093750000
2939,242,635970.000000000000000,4331070.000000000000000,248.962493896484370
2940,258,636000.000000000000000,4331070.000000000000000,242.241455078125000
2941,277,636030.000000000000000,4331070.000000000000000,239.036239624023440
2942,297,636060.000000000000000,4331070.000000000000000,239.420776367187500
2943,319,636090.000000000000000,4331070.000000000000000,238.626998901367190
2944,339,636120.000000000000000,4331070.000000000000000,233.426971435546870
2945,361,636150.000000000000000,4331070.000000000000000,237.528808593750000
2946,384,636180.000000000000000,4331070.000000000000000,242.241455078125000
2947,408,636210.000000000000000,4331070.000000000000000,236.768295288085940
2948,433,636240.000000000000000,4331070.000000000000000,221.633544921875000
2949,458,636270.000000000000000,4331070.000000000000000,194.036239624023440
2950,484,636300.000000000000000,4331070.000000000000000,0.000000000000000
2951,510,636330.000000000000000,4331070.000000000000000,0.000000000000000
2952,537,636360.000000000000000,4331070.000000000000000,0.000000000000000
2953,840,633930.000000000000000,4331040.000000000000000,0.000000000000000
2954,810,633960.000000000000000,4331040.000000000000000,0.000000000000000
2955,780,633990.000000000000000,4331040.000000000000000,0.000000000000000
2956,750,634020.000000000000000,4331040.000000000000000,0.000000000000000
2957,720,634050.000000000000000,4331040.000000000000000,0.000000000000000
2958,690,634080.000000000000000,4331040.000000000000000,0.000000000000000
2959,660,634110.000000000000000,4331040.000000000000000,0.000000000000000
2960,630,634140.000000000000000,4331040.000000000000000,0.000000000000000
2961,600,634170.000000000000000,4331040.000000000000000,0.000000000000000
2962,570,634200.000000000000000,4331040.000000000000000,0.000000000000000
2963,540,634230.000000000000000,4331040.000000000000000,0.000000000000000
2964,510,634260.000000000000000,4331040.000000000000000,0.000000000000000
2965,480,634290.000000000000000,4331040.000000000000000,0.000000000000000
2966,450,634320.000000000000000,4331040.000000000000000,0.000000000000000
2967,420,634350.000000000000000,4331040.000000000000000,0.000000000000000
2968,390,634380.000000000000000,4331040.000000000000000,0.000000000000000
2969,360,634410.000000000000000,4331040.000000000000000,0.000000000000000
2970,330,634440.000000000000000,4331040.000000000000000,0.000000000000000
2971,300,634470.000000000000000,4331040.000000000000000,0.000000000000000
2972,270,634500.000000000000000,4331040.000000000000000,0.000000000000000
2973,240,634530.000000000000000,4331040.000000000000000,0.000000000000000
2974,210,634560.000000000000000,4331040.000000000000000,0.000000000000000
2975,180,634590.000000000000000,4331040.000000000000000,0.000000000000000
2976,150,634620.000000000000000,4331040.000000000000000,45.000000000000000
2977,120,634650.000000000000000,4331040.000000000000000,50.440330505371094
2978,90,634680.000000000000000,4331040.000000000000000,50.440330505371094
2979,60,634710.000000000000000,4331040.000000000000000,56.768287658691406
2980,30,634740.000000000000000,4331040.000000000000000,45.000000000000000
2981,0,634770.000000000000000,4331040.000000000000000,14.931417465209961
2982,0,634800.000000000000000,4331040.000000000000000,354.805572509765630
2983,30,634830.000000000000000,4331040.000000000000000,325.885528564453120
2984,60,634860.000000000000000,4331040.000000000000000,300.963745117187500
2985,85,634890.000000000000000,4331040.000000000000000,289.653839111328120
2986,108,634920.000000000000000,4331040.000000000000000,279.462310791015620
2987,134,634950.000000000000000,4331040.000000000000000,270.000000000000000
2988,162,634980.000000000000000,4331040.000000000000000,256.607513427734370
2989,190,635010.000000000000000,4331040.000000000000000,248.629379272460940
2990,218,635040.000000000000000,4331040.000000000000000,253.810791015625000
2991,247,635070.000000000000000,4331040.000000000000000,256.759490966796870
2992,277,635100.000000000000000,4331040.000000000000000,253.810791015625000
2993,306,635130.000000000000000,4331040.000000000000000,253.810791015625000
2994,335,635160.000000000000000,4331040.000000000000000,257.005371093750000
2995,365,635190.000000000000000,4331040.000000000000000,261.869903564453120
2996,342,635220.000000000000000,4331040.000000000000000,284.036254882812500
2997,319,635250.000000000000000,4331040.000000000000000,315.000000000000000
2998,295,635280.000000000000000,4331040.000000000000000,336.801422119140620
2999,268,635310.000000000000000,4331040.000000000000000,322.125030517578120
3000,242,635340.000000000000000,4331040.000000000000000,324.462310791015620
3001,216,635370.000000000000000,4331040.000000000000000,341.565063476562500
3002,190,635400.000000000000000,4331040.000000000000000,3.179830074310303
3003,162,635430.000000000000000,4331040.000000000000000,13.736268043518066
3004,134,635460.000000000000000,4331040.000000000000000,22.890552520751953
3005,108,635490.000000000000000,4331040.000000000000000,49.289154052734375
3006,85,635520.000000000000000,4331040.000000000000000,56.888656616210938
3007,60,635550.000000000000000,4331040.000000000000000,48.814075469970703
3008,30,635580.000000000000000,4331040.000000000000000,47.121097564697266
3009,0,635610.000000000000000,4331040.000000000000000,23.962488174438477
3010,0,635640.000000000000000,4331040.000000000000000,293.198577880859370
3011,30,635670.000000000000000,4331040.000000000000000,264.289398193359370
3012,60,635700.000000000000000,4331040.000000000000000,258.690063476562500
3013,85,635730.000000000000000,4331040.000000000000000,255.256439208984370
3014,108,635760.000000000000000,4331040.000000000000000,246.037506103515620
3015,134,635790.000000000000000,4331040.000000000000000,242.354019165039060
3016,150,635820.000000000000000,4331040.000000000000000,251.565048217773440
3017,170,635850.000000000000000,4331040.000000000000000,262.303955078125000
3018,182,635880.000000000000000,4331040.000000000000000,268.264282226562500
3019,190,635910.000000000000000,4331040.000000000000000,266.185913085937500
3020,201,635940.000000000000000,4331040.000000000000000,258.023864746093750
3021,216,635970.000000000000000,4331040.000000000000000,248.498565673828120
3022,234,636000.000000000000000,4331040.000000000000000,235.885528564453120
3023,255,636030.000000000000000,4331040.000000000000000,230.355819702148440
3024,277,636060.000000000000000,4331040.000000000000000,238.324523925781250
3025,297,636090.000000000000000,4331040.000000000000000,241.389541625976560
3026,319,636120.000000000000000,4331040.000000000000000,235.491470336914060
3027,342,636150.000000000000000,4331040.000000000000000,239.036239624023440
3028,366,636180.000000000000000,4331040.000000000000000,242.241455078125000
3029,391,636210.000000000000000,4331040.000000000000000,238.495727539062500
3030,417,636240.000000000000000,4331040.000000000000000,221.633544921875000
3031,443,636270.000000000000000,4331040.000000000000000,191.309936523437500
3032,470,636300.000000000000000,4331040.000000000000000,180.000000000000000
3033,497,636330.000000000000000,4331040.000000000000000,0.000000000000000
3034,524,636360.000000000000000,4331040.000000000000000,0.000000000000000
3035,840,633930.000000000000000,4331010.000000000000000,0.000000000000000
3036,810,633960.000000000000000,4331010.000000000000000,0.000000000000000
3037,780,633990.000000000000000,4331010.000000000000000,0.000000000000000
3038,750,634020.000000000000000,4331010.000000000000000,0.000000000000000
3039,720,634050.000000000000000,4331010.000000000000000,0.000000000000000
3040,690,634080.000000000000000,4331010.000000000000000,0.000000000000000
3041,660,634110.000000000000000,4331010.000000000000000,0.000000000000000
3042,630,634140.000000000000000,4331010.000000000000000,0.000000000000000
3043,600,634170.000000000000000,4331010.000000000000000,0.000000000000000
3044,570,634200.000000000000000,4331010.000000000000000,0.000000000000000
3045,540,634230.000000000000000,4331010.000000000000000,0.000000000000000
3046,510,634260.000000000000000,4331010.000000000000000,0.000000000000000
3047,480,634290.000000000000000,4331010.000000000000000,0.000000000000000
3048,450,634320.000000000000000,4331010.000000000000000,0.000000000000000
3049,420,634350.000000000000000,4331010.000000000000000,0.000000000000000
3050,390,634380.000000000000000,4331010.000000000000000,0.000000000000000
3051,360,634410.000000000000000,4331010.000000000000000,0.000000000000000
3052,330,634440.000000000000000,4331010.000000000000000,0.000000000000000
3053,300,634470.000000000000000,4331010.000000000000000,0.000000000000000
3054,270,634500.000000000000000,4331010.000000000000000,0.000000000000000
3055,240,634530.000000000000000,4331010.000000000000000,0.000000000000000
3056,210,634560.000000000000000,4331010.000000000000000,0.000000000000000
3057,180,634590.000000000000000,4331010.000000000000000,0.000000000000000
3058,150,634620.000000000000000,4331010.000000000000000,45.000000000000000
3059,120,634650.000000000000000,4331010.000000000000000,51.009006500244141
3060,90,634680.000000000000000,4331010.000000000000000,53.130104064941406
3061,60,634710.000000000000000,4331010.000000000000000,59.620872497558594
3062,30,634740.000000000000000,4331010.000000000000000,51.340190887451172
3063,0,634770.000000000000000,4331010.000000000000000,20.556045532226562
3064,30,634800.000000000000000,4331010.000000000000000,341.565063476562500
3065,42,634830.000000000000000,4331010.000000000000000,318.179840087890620
3066,67,634860.000000000000000,4331010.000000000000000,298.610473632812500
3067,95,634890.000000000000000,4331010.000000000000000,278.130096435546870
3068,124,634920.000000000000000,4331010.000000000000000,267.273681640625000
3069,150,634950.000000000000000,4331010.000000000000000,261.869903564453120
3070,175,634980.000000000000000,4331010.000000000000000,253.610458374023440
3071,201,635010.000000000000000,4331010.000000000000000,248.198593139648440
3072,228,635040.000000000000000,4331010.000000000000000,248.198593139648440
3073,256,635070.000000000000000,4331010.000000000000000,245.556045532226560
3074,285,635100.000000000000000,4331010.000000000000000,244.179000854492190
3075,313,635130.000000000000000,4331010.000000000000000,248.498565673828120
3076,342,635160.000000000000000,4331010.000000000000000,249.227752685546880
3077,371,635190.000000000000000,4331010.000000000000000,246.037506103515620
3078,361,635220.000000000000000,4331010.000000000000000,251.565048217773440
3079,335,635250.000000000000000,4331010.000000000000000,270.000000000000000
3080,309,635280.000000000000000,4331010.000000000000000,303.690063476562500
3081,283,635310.000000000000000,4331010.000000000000000,308.659820556640620
3082,256,635340.000000000000000,4331010.000000000000000,307.405364990234370
3083,228,635370.000000000000000,4331010.000000000000000,318.179840087890620
3084,201,635400.000000000000000,4331010.000000000000000,342.897277832031250
3085,175,635430.000000000000000,4331010.000000000000000,8.615648269653320
3086,150,635460.000000000000000,4331010.000000000000000,31.429565429687500
3087,124,635490.000000000000000,4331010.000000000000000,53.130104064941406
3088,95,635520.000000000000000,4331010.000000000000000,54.462322235107422
3089,67,635550.000000000000000,4331010.000000000000000,46.735706329345703
3090,42,635580.000000000000000,4331010.000000000000000,46.909152984619141
3091,30,635610.000000000000000,4331010.000000000000000,36.869895935058594
3092,0,635640.000000000000000,4331010.000000000000000,355.601287841796870
3093,30,635670.000000000000000,4331010.000000000000000,278.130096435546870
3094,42,635700.000000000000000,4331010.000000000000000,257.471191406250000
3095,67,635730.000000000000000,4331010.000000000000000,247.619857788085940
3096,95,635760.000000000000000,4331010.000000000000000,247.619857788085940
3097,108,635790.000000000000000,4331010.000000000000000,256.607513427734370
3098,127,635820.000000000000000,4331010.000000000000000,258.690063476562500
3099,150,635850.000000000000000,4331010.000000000000000,255.256439208984370
3100,153,635880.000000000000000,4331010.000000000000000,252.552810668945310
3101,162,635910.000000000000000,4331010.000000000000000,250.346176147460940
3102,175,635940.000000000000000,4331010.000000000000000,249.227752685546880
3103,192,635970.000000000000000,4331010.000000000000000,245.854461669921870
3104,212,636000.000000000000000,4331010.000000000000000,233.530761718750000
3105,234,636030.000000000000000,4331010.000000000000000,233.746154785156250
3106,255,636060.000000000000000,4331010.000000000000000,242.969146728515630
3107,277,636090.000000000000000,4331010.000000000000000,240.524108886718750
3108,300,636120.000000000000000,4331010.000000000000000,228.945190429687500
3109,324,636150.000000000000000,4331010.000000000000000,226.789916992187500
3110,350,636180.000000000000000,4331010.000000000000000,231.340194702148440
3111,376,636210.000000000000000,4331010.000000000000000,234.162353515625000
3112,402,636240.000000000000000,4331010.000000000000000,221.987213134765620
3113,430,636270.000000000000000,4331010.000000000000000,198.434951782226560
3114,457,636300.000000000000000,4331010.000000000000000,176.633544921875000
3115,485,636330.000000000000000,4331010.000000000000000,161.565048217773440
3116,513,636360.000000000000000,4331010.000000000000000,0.000000000000000
3117,840,633930.000000000000000,4330980.000000000000000,0.000000000000000
3118,810,633960.000000000000000,4330980.000000000000000,0.000000000000000
3119,780,633990.000000000000000,4330980.000000000000000,0.000000000000000
3120,750,634020.000000000000000,4330980.000000000000000,0.000000000000000
3121,720,634050.000000000000000,4330980.000000000000000,0.000000000000000
3122,690,634080.000000000000000,4330980.000000000000000,0.000000000000000
3123,660,634110.000000000000000,4330980.000000000000000,0.000000000000000
3124,630,634140.000000000000000,4330980.000000000000000,0.000000000000000
3125,600,634170.000000000000000,4330980.000000000000000,0.000000000000000
3126,570,634200.000000000000000,4330980.000000000000000,0.000000000000000
3127,540,634230.000000000000000,4330980.000000000000000,0.000000000000000
3128,510,634260.000000000000000,4330980.000000000000000,0.000000000000000
3129,480,634290.000000000000000,4330980.000000000000000,0.000000000000000
