OBJECTID,weimer_dis7,X,Y,srtm_weimer_clip_ProjectRast11
3177,60,635730.000000000000000,4330980.000000000000000,1055.000000000000000
3178,67,635760.000000000000000,4330980.000000000000000,1057.000000000000000
3179,85,635790.000000000000000,4330980.000000000000000,1060.000000000000000
3180,108,635820.000000000000000,4330980.000000000000000,1063.000000000000000
3181,120,635850.000000000000000,4330980.000000000000000,1066.000000000000000
3182,124,635880.000000000000000,4330980.000000000000000,1071.000000000000000
3183,134,635910.000000000000000,4330980.000000000000000,1075.000000000000000
3184,150,635940.000000000000000,4330980.000000000000000,1078.000000000000000
3185,170,635970.000000000000000,4330980.000000000000000,1082.000000000000000
3186,192,636000.000000000000000,4330980.000000000000000,1085.000000000000000
3187,212,636030.000000000000000,4330980.000000000000000,1087.000000000000000
3188,234,636060.000000000000000,4330980.000000000000000,1092.000000000000000
3189,258,636090.000000000000000,4330980.000000000000000,1098.000000000000000
3190,283,636120.000000000000000,4330980.000000000000000,1103.000000000000000
3191,309,636150.000000000000000,4330980.000000000000000,1105.000000000000000
3192,335,636180.000000000000000,4330980.000000000000000,1109.000000000000000
3193,362,636210.000000000000000,4330980.000000000000000,1116.000000000000000
3194,390,636240.000000000000000,4330980.000000000000000,1120.000000000000000
3195,418,636270.000000000000000,4330980.000000000000000,1122.000000000000000
3196,446,636300.000000000000000,4330980.000000000000000,1122.000000000000000
3197,474,636330.000000000000000,4330980.000000000000000,1122.000000000000000
3198,503,636360.000000000000000,4330980.000000000000000,0.000000000000000
3199,840,633930.000000000000000,4330950.000000000000000,0.000000000000000
3200,810,633960.000000000000000,4330950.000000000000000,0.000000000000000
3201,780,633990.000000000000000,4330950.000000000000000,0.000000000000000
3202,750,634020.000000000000000,4330950.000000000000000,0.000000000000000
3203,720,634050.000000000000000,4330950.000000000000000,0.000000000000000
3204,690,634080.000000000000000,4330950.000000000000000,0.000000000000000
3205,660,634110.000000000000000,4330950.000000000000000,0.000000000000000
3206,630,634140.000000000000000,4330950.000000000000000,0.000000000000000
3207,600,634170.000000000000000,4330950.000000000000000,0.000000000000000
3208,570,634200.000000000000000,4330950.000000000000000,0.000000000000000
3209,540,634230.000000000000000,4330950.000000000000000,0.000000000000000
3210,510,634260.000000000000000,4330950.000000000000000,0.000000000000000
3211,480,634290.000000000000000,4330950.000000000000000,0.000000000000000
3212,450,634320.000000000000000,4330950.000000000000000,0.000000000000000
3213,420,634350.000000000000000,4330950.000000000000000,0.000000000000000
3214,390,634380.000000000000000,4330950.000000000000000,0.000000000000000
3215,360,634410.000000000000000,4330950.000000000000000,0.000000000000000
3216,330,634440.000000000000000,4330950.000000000000000,0.000000000000000
3217,300,634470.000000000000000,4330950.000000000000000,0.000000000000000
3218,270,634500.000000000000000,4330950.000000000000000,0.000000000000000
3219,240,634530.000000000000000,4330950.000000000000000,0.000000000000000
3220,210,634560.000000000000000,4330950.000000000000000,0.000000000000000
3221,180,634590.000000000000000,4330950.000000000000000,1047.000000000000000
3222,150,634620.000000000000000,4330950.000000000000000,1045.000000000000000
3223,120,634650.000000000000000,4330950.000000000000000,1043.000000000000000
3224,90,634680.000000000000000,4330950.000000000000000,1041.000000000000000
3225,60,634710.000000000000000,4330950.000000000000000,1035.000000000000000
3226,30,634740.000000000000000,4330950.000000000000000,1030.000000000000000
3227,0,634770.000000000000000,4330950.000000000000000,1029.000000000000000
3228,30,634800.000000000000000,4330950.000000000000000,1029.000000000000000
3229,60,634830.000000000000000,4330950.000000000000000,1031.000000000000000
3230,90,634860.000000000000000,4330950.000000000000000,1033.000000000000000
3231,120,634890.000000000000000,4330950.000000000000000,1034.000000000000000
3232,150,634920.000000000000000,4330950.000000000000000,1036.000000000000000
3233,175,634950.000000000000000,4330950.000000000000000,1039.000000000000000
3234,201,634980.000000000000000,4330950.000000000000000,1041.000000000000000
3235,228,635010.000000000000000,4330950.000000000000000,1044.000000000000000
3236,256,635040.000000000000000,4330950.000000000000000,1046.000000000000000
3237,283,635070.000000000000000,4330950.000000000000000,1049.000000000000000
3238,309,635100.000000000000000,4330950.000000000000000,1053.000000000000000
3239,335,635130.000000000000000,4330950.000000000000000,1057.000000000000000
3240,362,635160.000000000000000,4330950.000000000000000,1061.000000000000000
3241,390,635190.000000000000000,4330950.000000000000000,1064.000000000000000
3242,390,635220.000000000000000,4330950.000000000000000,1066.000000000000000
3243,362,635250.000000000000000,4330950.000000000000000,1068.000000000000000
3244,335,635280.000000000000000,4330950.000000000000000,1071.000000000000000
3245,309,635310.000000000000000,4330950.000000000000000,1073.000000000000000
3246,283,635340.000000000000000,4330950.000000000000000,1076.000000000000000
3247,256,635370.000000000000000,4330950.000000000000000,1078.000000000000000
3248,228,635400.000000000000000,4330950.000000000000000,1081.000000000000000
3249,201,635430.000000000000000,4330950.000000000000000,1082.000000000000000
3250,175,635460.000000000000000,4330950.000000000000000,1081.000000000000000
3251,150,635490.000000000000000,4330950.000000000000000,1079.000000000000000
3252,124,635520.000000000000000,4330950.000000000000000,1074.000000000000000
3253,95,635550.000000000000000,4330950.000000000000000,1067.000000000000000
3254,67,635580.000000000000000,4330950.000000000000000,1062.000000000000000
3255,42,635610.000000000000000,4330950.000000000000000,1058.000000000000000
3256,30,635640.000000000000000,4330950.000000000000000,1055.000000000000000
3257,0,635670.000000000000000,4330950.000000000000000,1053.000000000000000
3258,30,635700.000000000000000,4330950.000000000000000,1053.000000000000000
3259,30,635730.000000000000000,4330950.000000000000000,1055.000000000000000
3260,42,635760.000000000000000,4330950.000000000000000,1057.000000000000000
3261,67,635790.000000000000000,4330950.000000000000000,1060.000000000000000
3262,85,635820.000000000000000,4330950.000000000000000,1063.000000000000000
3263,90,635850.000000000000000,4330950.000000000000000,1066.000000000000000
3264,95,635880.000000000000000,4330950.000000000000000,1070.000000000000000
3265,108,635910.000000000000000,4330950.000000000000000,1073.000000000000000
3266,127,635940.000000000000000,4330950.000000000000000,1076.000000000000000
3267,150,635970.000000000000000,4330950.000000000000000,1080.000000000000000
3268,170,636000.000000000000000,4330950.000000000000000,1083.000000000000000
3269,192,636030.000000000000000,4330950.000000000000000,1086.000000000000000
3270,216,636060.000000000000000,4330950.000000000000000,1089.000000000000000
3271,242,636090.000000000000000,4330950.000000000000000,1095.000000000000000
3272,268,636120.000000000000000,4330950.000000000000000,1100.000000000000000
3273,295,636150.000000000000000,4330950.000000000000000,1101.000000000000000
3274,323,636180.000000000000000,4330950.000000000000000,1104.000000000000000
3275,351,636210.000000000000000,4330950.000000000000000,1110.000000000000000
3276,379,636240.000000000000000,4330950.000000000000000,1115.000000000000000
3277,408,636270.000000000000000,4330950.000000000000000,1117.000000000000000
3278,437,636300.000000000000000,4330950.000000000000000,1118.000000000000000
3279,466,636330.000000000000000,4330950.000000000000000,1118.000000000000000
3280,495,636360.000000000000000,4330950.000000000000000,0.000000000000000
3281,840,633930.000000000000000,4330920.000000000000000,0.000000000000000
3282,810,633960.000000000000000,4330920.000000000000000,0.000000000000000
3283,780,633990.000000000000000,4330920.000000000000000,0.000000000000000
3284,750,634020.000000000000000,4330920.000000000000000,0.000000000000000
3285,720,634050.000000000000000,4330920.000000000000000,0.000000000000000
3286,690,634080.000000000000000,4330920.000000000000000,0.000000000000000
3287,660,634110.000000000000000,4330920.000000000000000,0.000000000000000
3288,630,634140.000000000000000,4330920.000000000000000,0.000000000000000
3289,600,634170.000000000000000,4330920.000000000000000,0.000000000000000
3290,570,634200.000000000000000,4330920.000000000000000,0.000000000000000
3291,540,634230.000000000000000,4330920.000000000000000,0.000000000000000
3292,510,634260.000000000000000,4330920.000000000000000,0.000000000000000
3293,480,634290.000000000000000,4330920.000000000000000,0.000000000000000
3294,450,634320.000000000000000,4330920.000000000000000,0.000000000000000
3295,420,634350.000000000000000,4330920.000000000000000,0.000000000000000
3296,390,634380.000000000000000,4330920.000000000000000,0.000000000000000
3297,360,634410.000000000000000,4330920.000000000000000,0.000000000000000
3298,330,634440.000000000000000,4330920.000000000000000,0.000000000000000
3299,300,634470.000000000000000,4330920.000000000000000,0.000000000000000
3300,270,634500.000000000000000,4330920.000000000000000,0.000000000000000
3301,240,634530.000000000000000,4330920.000000000000000,0.000000000000000
3302,210,634560.000000000000000,4330920.000000000000000,0.000000000000000
3303,180,634590.000000000000000,4330920.000000000000000,1048.000000000000000
3304,150,634620.000000000000000,4330920.000000000000000,1046.000000000000000
3305,120,634650.000000000000000,4330920.000000000000000,1044.000000000000000
3306,90,634680.000000000000000,4330920.000000000000000,1041.000000000000000
3307,60,634710.000000000000000,4330920.000000000000000,1037.000000000000000
3308,30,634740.000000000000000,4330920.000000000000000,1032.000000000000000
3309,0,634770.000000000000000,4330920.000000000000000,1030.000000000000000
3310,30,634800.000000000000000,4330920.000000000000000,1031.000000000000000
3311,60,634830.000000000000000,4330920.000000000000000,1033.000000000000000
3312,90,634860.000000000000000,4330920.000000000000000,1034.000000000000000
3313,120,634890.000000000000000,4330920.000000000000000,1035.000000000000000
3314,150,634920.000000000000000,4330920.000000000000000,1039.000000000000000
3315,180,634950.000000000000000,4330920.000000000000000,1042.000000000000000
3316,210,634980.000000000000000,4330920.000000000000000,1044.000000000000000
3317,240,635010.000000000000000,4330920.000000000000000,1045.000000000000000
3318,268,635040.000000000000000,4330920.000000000000000,1048.000000000000000
3319,295,635070.000000000000000,4330920.000000000000000,1051.000000000000000
3320,323,635100.000000000000000,4330920.000000000000000,1055.000000000000000
3321,350,635130.000000000000000,4330920.000000000000000,1059.000000000000000
3322,376,635160.000000000000000,4330920.000000000000000,1062.000000000000000
3323,402,635190.000000000000000,4330920.000000000000000,1063.000000000000000
3324,402,635220.000000000000000,4330920.000000000000000,1064.000000000000000
3325,376,635250.000000000000000,4330920.000000000000000,1066.000000000000000
3326,350,635280.000000000000000,4330920.000000000000000,1070.000000000000000
3327,323,635310.000000000000000,4330920.000000000000000,1073.000000000000000
3328,295,635340.000000000000000,4330920.000000000000000,1077.000000000000000
3329,268,635370.000000000000000,4330920.000000000000000,1080.000000000000000
3330,242,635400.000000000000000,4330920.000000000000000,1082.000000000000000
3331,216,635430.000000000000000,4330920.000000000000000,1082.000000000000000
3332,190,635460.000000000000000,4330920.000000000000000,1082.000000000000000
3333,162,635490.000000000000000,4330920.000000000000000,1082.000000000000000
3334,134,635520.000000000000000,4330920.000000000000000,1079.000000000000000
3335,108,635550.000000000000000,4330920.000000000000000,1072.000000000000000
3336,85,635580.000000000000000,4330920.000000000000000,1067.000000000000000
3337,60,635610.000000000000000,4330920.000000000000000,1063.000000000000000
3338,30,635640.000000000000000,4330920.000000000000000,1060.000000000000000
3339,0,635670.000000000000000,4330920.000000000000000,1057.000000000000000
3340,0,635700.000000000000000,4330920.000000000000000,1054.000000000000000
3341,0,635730.000000000000000,4330920.000000000000000,1055.000000000000000
3342,30,635760.000000000000000,4330920.000000000000000,1057.000000000000000
3343,42,635790.000000000000000,4330920.000000000000000,1060.000000000000000
3344,60,635820.000000000000000,4330920.000000000000000,1062.000000000000000
3345,60,635850.000000000000000,4330920.000000000000000,1064.000000000000000
3346,67,635880.000000000000000,4330920.000000000000000,1067.000000000000000
3347,85,635910.000000000000000,4330920.000000000000000,1070.000000000000000
3348,108,635940.000000000000000,4330920.000000000000000,1074.000000000000000
3349,127,635970.000000000000000,4330920.000000000000000,1078.000000000000000
3350,150,636000.000000000000000,4330920.000000000000000,1081.000000000000000
3351,175,636030.000000000000000,4330920.000000000000000,1086.000000000000000
3352,201,636060.000000000000000,4330920.000000000000000,1089.000000000000000
3353,228,636090.000000000000000,4330920.000000000000000,1094.000000000000000
3354,256,636120.000000000000000,4330920.000000000000000,1098.000000000000000
3355,285,636150.000000000000000,4330920.000000000000000,1100.000000000000000
3356,313,636180.000000000000000,4330920.000000000000000,1102.000000000000000
3357,342,636210.000000000000000,4330920.000000000000000,1107.000000000000000
3358,371,636240.000000000000000,4330920.000000000000000,1112.000000000000000
3359,400,636270.000000000000000,4330920.000000000000000,1115.000000000000000
3360,430,636300.000000000000000,4330920.000000000000000,1117.000000000000000
3361,457,636330.000000000000000,4330920.000000000000000,1118.000000000000000
3362,485,636360.000000000000000,4330920.000000000000000,0.000000000000000
3363,840,633930.000000000000000,4330890.000000000000000,0.000000000000000
3364,810,633960.000000000000000,4330890.000000000000000,0.000000000000000
3365,780,633990.000000000000000,4330890.000000000000000,0.000000000000000
3366,750,634020.000000000000000,4330890.000000000000000,0.000000000000000
3367,720,634050.000000000000000,4330890.000000000000000,0.000000000000000
3368,690,634080.000000000000000,4330890.000000000000000,0.000000000000000
3369,660,634110.000000000000000,4330890.000000000000000,0.000000000000000
3370,630,634140.000000000000000,4330890.000000000000000,0.000000000000000
3371,600,634170.000000000000000,4330890.000000000000000,0.000000000000000
3372,570,634200.000000000000000,4330890.000000000000000,0.000000000000000
3373,540,634230.000000000000000,4330890.000000000000000,0.000000000000000
3374,510,634260.000000000000000,4330890.000000000000000,0.000000000000000
3375,480,634290.000000000000000,4330890.000000000000000,0.000000000000000
3376,450,634320.000000000000000,4330890.000000000000000,0.000000000000000
3377,420,634350.000000000000000,4330890.000000000000000,0.000000000000000
3378,390,634380.000000000000000,4330890.000000000000000,0.000000000000000
3379,360,634410.000000000000000,4330890.000000000000000,0.000000000000000
3380,330,634440.000000000000000,4330890.000000000000000,0.000000000000000
3381,300,634470.000000000000000,4330890.000000000000000,0.000000000000000
3382,270,634500.000000000000000,4330890.000000000000000,0.000000000000000
3383,240,634530.000000000000000,4330890.000000000000000,0.000000000000000
3384,210,634560.000000000000000,4330890.000000000000000,0.000000000000000
3385,180,634590.000000000000000,4330890.000000000000000,1049.000000000000000
3386,150,634620.000000000000000,4330890.000000000000000,1047.000000000000000
3387,120,634650.000000000000000,4330890.000000000000000,1045.000000000000000
3388,90,634680.000000000000000,4330890.000000000000000,1043.000000000000000
3389,60,634710.000000000000000,4330890.000000000000000,1040.000000000000000
3390,30,634740.000000000000000,4330890.000000000000000,1035.000000000000000
3391,0,634770.000000000000000,4330890.000000000000000,1032.000000000000000
3392,30,634800.000000000000000,4330890.000000000000000,1033.000000000000000
3393,60,634830.000000000000000,4330890.000000000000000,1034.000000000000000
3394,90,634860.000000000000000,4330890.000000000000000,1034.000000000000000
3395,120,634890.000000000000000,4330890.000000000000000,1036.000000000000000
3396,150,634920.000000000000000,4330890.000000000000000,1040.000000000000000
3397,180,634950.000000000000000,4330890.000000000000000,1043.000000000000000
3398,210,634980.000000000000000,4330890.000000000000000,1045.000000000000000
3399,240,635010.000000000000000,4330890.000000000000000,1046.000000000000000
3400,270,635040.000000000000000,4330890.000000000000000,1050.000000000000000
3401,300,635070.000000000000000,4330890.000000000000000,1053.000000000000000
3402,330,635100.000000000000000,4330890.000000000000000,1056.000000000000000
3403,360,635130.000000000000000,4330890.000000000000000,1060.000000000000000
3404,390,635160.000000000000000,4330890.000000000000000,1061.000000000000000
3405,417,635190.000000000000000,4330890.000000000000000,1063.000000000000000
3406,417,635220.000000000000000,4330890.000000000000000,1065.000000000000000
3407,390,635250.000000000000000,4330890.000000000000000,1067.000000000000000
3408,362,635280.000000000000000,4330890.000000000000000,1070.000000000000000
3409,335,635310.000000000000000,4330890.000000000000000,1074.000000000000000
3410,309,635340.000000000000000,4330890.000000000000000,1079.000000000000000
3411,283,635370.000000000000000,4330890.000000000000000,1082.000000000000000
3412,256,635400.000000000000000,4330890.000000000000000,1083.000000000000000
3413,228,635430.000000000000000,4330890.000000000000000,1083.000000000000000
3414,201,635460.000000000000000,4330890.000000000000000,1084.000000000000000
3415,175,635490.000000000000000,4330890.000000000000000,1085.000000000000000
3416,150,635520.000000000000000,4330890.000000000000000,1082.000000000000000
3417,124,635550.000000000000000,4330890.000000000000000,1077.000000000000000
3418,95,635580.000000000000000,4330890.000000000000000,1073.000000000000000
3419,67,635610.000000000000000,4330890.000000000000000,1069.000000000000000
3420,42,635640.000000000000000,4330890.000000000000000,1067.000000000000000
3421,30,635670.000000000000000,4330890.000000000000000,1063.000000000000000
3422,30,635700.000000000000000,4330890.000000000000000,1059.000000000000000
3423,0,635730.000000000000000,4330890.000000000000000,1057.000000000000000
3424,0,635760.000000000000000,4330890.000000000000000,1059.000000000000000
3425,30,635790.000000000000000,4330890.000000000000000,1061.000000000000000
3426,30,635820.000000000000000,4330890.000000000000000,1061.000000000000000
3427,30,635850.000000000000000,4330890.000000000000000,1062.000000000000000
3428,42,635880.000000000000000,4330890.000000000000000,1065.000000000000000
3429,67,635910.000000000000000,4330890.000000000000000,1068.000000000000000
3430,85,635940.000000000000000,4330890.000000000000000,1072.000000000000000
3431,108,635970.000000000000000,4330890.000000000000000,1078.000000000000000
3432,134,636000.000000000000000,4330890.000000000000000,1081.000000000000000
3433,162,636030.000000000000000,4330890.000000000000000,1085.000000000000000
3434,190,636060.000000000000000,4330890.000000000000000,1089.000000000000000
3435,218,636090.000000000000000,4330890.000000000000000,1094.000000000000000
3436,247,636120.000000000000000,4330890.000000000000000,1098.000000000000000
3437,277,636150.000000000000000,4330890.000000000000000,1101.000000000000000
3438,306,636180.000000000000000,4330890.000000000000000,1104.000000000000000
3439,335,636210.000000000000000,4330890.000000000000000,1108.000000000000000
3440,362,636240.000000000000000,4330890.000000000000000,1112.000000000000000
3441,390,636270.000000000000000,4330890.000000000000000,1116.000000000000000
3442,418,636300.000000000000000,4330890.000000000000000,1118.000000000000000
3443,446,636330.000000000000000,4330890.000000000000000,1120.000000000000000
3444,474,636360.000000000000000,4330890.000000000000000,0.000000000000000
3445,841,633930.000000000000000,4330860.000000000000000,0.000000000000000
3446,811,633960.000000000000000,4330860.000000000000000,0.000000000000000
3447,781,633990.000000000000000,4330860.000000000000000,0.000000000000000
3448,751,634020.000000000000000,4330860.000000000000000,0.000000000000000
3449,721,634050.000000000000000,4330860.000000000000000,0.000000000000000
3450,691,634080.000000000000000,4330860.000000000000000,0.000000000000000
3451,661,634110.000000000000000,4330860.000000000000000,0.000000000000000
3452,631,634140.000000000000000,4330860.000000000000000,0.000000000000000
3453,601,634170.000000000000000,4330860.000000000000000,0.000000000000000
3454,571,634200.000000000000000,4330860.000000000000000,0.000000000000000
3455,541,634230.000000000000000,4330860.000000000000000,0.000000000000000
3456,511,634260.000000000000000,4330860.000000000000000,0.000000000000000
3457,481,634290.000000000000000,4330860.000000000000000,0.000000000000000
3458,451,634320.000000000000000,4330860.000000000000000,0.000000000000000
3459,421,634350.000000000000000,4330860.000000000000000,0.000000000000000
3460,391,634380.000000000000000,4330860.000000000000000,0.000000000000000
3461,361,634410.000000000000000,4330860.000000000000000,0.000000000000000
3462,331,634440.000000000000000,4330860.000000000000000,0.000000000000000
3463,301,634470.000000000000000,4330860.000000000000000,0.000000000000000
3464,272,634500.000000000000000,4330860.000000000000000,0.000000000000000
3465,242,634530.000000000000000,4330860.000000000000000,0.000000000000000
3466,212,634560.000000000000000,4330860.000000000000000,0.000000000000000
3467,182,634590.000000000000000,4330860.000000000000000,1051.000000000000000
3468,153,634620.000000000000000,4330860.000000000000000,1049.000000000000000
3469,124,634650.000000000000000,4330860.000000000000000,1047.000000000000000
3470,95,634680.000000000000000,4330860.000000000000000,1046.000000000000000
3471,67,634710.000000000000000,4330860.000000000000000,1042.000000000000000
3472,42,634740.000000000000000,4330860.000000000000000,1039.000000000000000
3473,30,634770.000000000000000,4330860.000000000000000,1036.000000000000000
3474,42,634800.000000000000000,4330860.000000000000000,1035.000000000000000
3475,67,634830.000000000000000,4330860.000000000000000,1034.000000000000000
3476,95,634860.000000000000000,4330860.000000000000000,1036.000000000000000
3477,124,634890.000000000000000,4330860.000000000000000,1038.000000000000000
3478,153,634920.000000000000000,4330860.000000000000000,1042.000000000000000
3479,182,634950.000000000000000,4330860.000000000000000,1046.000000000000000
3480,212,634980.000000000000000,4330860.000000000000000,1048.000000000000000
3481,242,635010.000000000000000,4330860.000000000000000,1048.000000000000000
3482,272,635040.000000000000000,4330860.000000000000000,1052.000000000000000
3483,301,635070.000000000000000,4330860.000000000000000,1055.000000000000000
3484,331,635100.000000000000000,4330860.000000000000000,1058.000000000000000
3485,361,635130.000000000000000,4330860.000000000000000,1061.000000000000000
3486,391,635160.000000000000000,4330860.000000000000000,1062.000000000000000
3487,421,635190.000000000000000,4330860.000000000000000,1064.000000000000000
3488,430,635220.000000000000000,4330860.000000000000000,1066.000000000000000
3489,402,635250.000000000000000,4330860.000000000000000,1069.000000000000000
3490,376,635280.000000000000000,4330860.000000000000000,1073.000000000000000
3491,350,635310.000000000000000,4330860.000000000000000,1077.000000000000000
3492,323,635340.000000000000000,4330860.000000000000000,1081.000000000000000
3493,295,635370.000000000000000,4330860.000000000000000,1083.000000000000000
3494,268,635400.000000000000000,4330860.000000000000000,1083.000000000000000
3495,242,635430.000000000000000,4330860.000000000000000,1084.000000000000000
3496,216,635460.000000000000000,4330860.000000000000000,1086.000000000000000
3497,190,635490.000000000000000,4330860.000000000000000,1086.000000000000000
3498,162,635520.000000000000000,4330860.000000000000000,1085.000000000000000
3499,134,635550.000000000000000,4330860.000000000000000,1082.000000000000000
3500,108,635580.000000000000000,4330860.000000000000000,1079.000000000000000
3501,85,635610.000000000000000,4330860.000000000000000,1075.000000000000000
3502,67,635640.000000000000000,4330860.000000000000000,1072.000000000000000
3503,60,635670.000000000000000,4330860.000000000000000,1070.000000000000000
3504,42,635700.000000000000000,4330860.000000000000000,1066.000000000000000
3505,30,635730.000000000000000,4330860.000000000000000,1063.000000000000000
3506,0,635760.000000000000000,4330860.000000000000000,1061.000000000000000
3507,0,635790.000000000000000,4330860.000000000000000,1061.000000000000000
3508,0,635820.000000000000000,4330860.000000000000000,1061.000000000000000
3509,0,635850.000000000000000,4330860.000000000000000,1061.000000000000000
3510,30,635880.000000000000000,4330860.000000000000000,1063.000000000000000
3511,42,635910.000000000000000,4330860.000000000000000,1066.000000000000000
3512,67,635940.000000000000000,4330860.000000000000000,1070.000000000000000
3513,95,635970.000000000000000,4330860.000000000000000,1076.000000000000000
3514,124,636000.000000000000000,4330860.000000000000000,1081.000000000000000
3515,153,636030.000000000000000,4330860.000000000000000,1084.000000000000000
3516,182,636060.000000000000000,4330860.000000000000000,1089.000000000000000
3517,212,636090.000000000000000,4330860.000000000000000,1094.000000000000000
3518,242,636120.000000000000000,4330860.000000000000000,1098.000000000000000
3519,268,636150.000000000000000,4330860.000000000000000,1102.000000000000000
3520,295,636180.000000000000000,4330860.000000000000000,1106.000000000000000
3521,323,636210.000000000000000,4330860.000000000000000,1111.000000000000000
3522,351,636240.000000000000000,4330860.000000000000000,1114.000000000000000
3523,379,636270.000000000000000,4330860.000000000000000,1118.000000000000000
3524,408,636300.000000000000000,4330860.000000000000000,1119.000000000000000
3525,437,636330.000000000000000,4330860.000000000000000,1121.000000000000000
3526,466,636360.000000000000000,4330860.000000000000000,1120.000000000000000
3527,842,633930.000000000000000,4330830.000000000000000,0.000000000000000
3528,812,633960.000000000000000,4330830.000000000000000,0.000000000000000
3529,782,633990.000000000000000,4330830.000000000000000,0.000000000000000
3530,752,634020.000000000000000,4330830.000000000000000,0.000000000000000
3531,722,634050.000000000000000,4330830.000000000000000,0.000000000000000
3532,693,634080.000000000000000,4330830.000000000000000,0.000000000000000
3533,663,634110.000000000000000,4330830.000000000000000,0.000000000000000
3534,633,634140.000000000000000,4330830.000000000000000,0.000000000000000
3535,603,634170.000000000000000,4330830.000000000000000,0.000000000000000
3536,573,634200.000000000000000,4330830.000000000000000,0.000000000000000
3537,543,634230.000000000000000,4330830.000000000000000,0.000000000000000
3538,514,634260.000000000000000,4330830.000000000000000,0.000000000000000
3539,484,634290.000000000000000,4330830.000000000000000,0.000000000000000
3540,454,634320.000000000000000,4330830.000000000000000,0.000000000000000
3541,424,634350.000000000000000,4330830.000000000000000,0.000000000000000
3542,395,634380.000000000000000,4330830.000000000000000,0.000000000000000
3543,365,634410.000000000000000,4330830.000000000000000,0.000000000000000
3544,335,634440.000000000000000,4330830.000000000000000,0.000000000000000
3545,306,634470.000000000000000,4330830.000000000000000,0.000000000000000
3546,277,634500.000000000000000,4330830.000000000000000,0.000000000000000
3547,247,634530.000000000000000,4330830.000000000000000,0.000000000000000
3548,218,634560.000000000000000,4330830.000000000000000,0.000000000000000
3549,190,634590.000000000000000,4330830.000000000000000,1053.000000000000000
3550,162,634620.000000000000000,4330830.000000000000000,1051.000000000000000
3551,134,634650.000000000000000,4330830.000000000000000,1049.000000000000000
3552,108,634680.000000000000000,4330830.000000000000000,1048.000000000000000
3553,85,634710.000000000000000,4330830.000000000000000,1045.000000000000000
3554,67,634740.000000000000000,4330830.000000000000000,1042.000000000000000
3555,60,634770.000000000000000,4330830.000000000000000,1039.000000000000000
3556,67,634800.000000000000000,4330830.000000000000000,1037.000000000000000
3557,85,634830.000000000000000,4330830.000000000000000,1036.000000000000000
3558,108,634860.000000000000000,4330830.000000000000000,1039.000000000000000
3559,134,634890.000000000000000,4330830.000000000000000,1041.000000000000000
3560,162,634920.000000000000000,4330830.000000000000000,1044.000000000000000
3561,190,634950.000000000000000,4330830.000000000000000,1048.000000000000000
3562,218,634980.000000000000000,4330830.000000000000000,1049.000000000000000
3563,247,635010.000000000000000,4330830.000000000000000,1051.000000000000000
3564,277,635040.000000000000000,4330830.000000000000000,1053.000000000000000
3565,306,635070.000000000000000,4330830.000000000000000,1056.000000000000000
3566,335,635100.000000000000000,4330830.000000000000000,1059.000000000000000
3567,365,635130.000000000000000,4330830.000000000000000,1061.000000000000000
3568,395,635160.000000000000000,4330830.000000000000000,1063.000000000000000
3569,424,635190.000000000000000,4330830.000000000000000,1066.000000000000000
3570,443,635220.000000000000000,4330830.000000000000000,1069.000000000000000
3571,417,635250.000000000000000,4330830.000000000000000,1072.000000000000000
3572,390,635280.000000000000000,4330830.000000000000000,1074.000000000000000
3573,362,635310.000000000000000,4330830.000000000000000,1077.000000000000000
3574,335,635340.000000000000000,4330830.000000000000000,1082.000000000000000
3575,309,635370.000000000000000,4330830.000000000000000,1085.000000000000000
3576,283,635400.000000000000000,4330830.000000000000000,1085.000000000000000
3577,256,635430.000000000000000,4330830.000000000000000,1086.000000000000000
3578,228,635460.000000000000000,4330830.000000000000000,1087.000000000000000
3579,201,635490.000000000000000,4330830.000000000000000,1087.000000000000000
3580,175,635520.000000000000000,4330830.000000000000000,1087.000000000000000
3581,150,635550.000000000000000,4330830.000000000000000,1086.000000000000000
3582,127,635580.000000000000000,4330830.000000000000000,1083.000000000000000
3583,108,635610.000000000000000,4330830.000000000000000,1080.000000000000000
3584,95,635640.000000000000000,4330830.000000000000000,1077.000000000000000
3585,85,635670.000000000000000,4330830.000000000000000,1075.000000000000000
3586,67,635700.000000000000000,4330830.000000000000000,1072.000000000000000
3587,42,635730.000000000000000,4330830.000000000000000,1069.000000000000000
3588,30,635760.000000000000000,4330830.000000000000000,1065.000000000000000
3589,30,635790.000000000000000,4330830.000000000000000,1062.000000000000000
3590,30,635820.000000000000000,4330830.000000000000000,1061.000000000000000
3591,0,635850.000000000000000,4330830.000000000000000,1061.000000000000000
3592,0,635880.000000000000000,4330830.000000000000000,1063.000000000000000
3593,30,635910.000000000000000,4330830.000000000000000,1064.000000000000000
3594,60,635940.000000000000000,4330830.000000000000000,1069.000000000000000
3595,90,635970.000000000000000,4330830.000000000000000,1075.000000000000000
3596,120,636000.000000000000000,4330830.000000000000000,1079.000000000000000
3597,150,636030.000000000000000,4330830.000000000000000,1082.000000000000000
3598,175,636060.000000000000000,4330830.000000000000000,1088.000000000000000
3599,201,636090.000000000000000,4330830.000000000000000,1092.000000000000000
3600,228,636120.000000000000000,4330830.000000000000000,1097.000000000000000
3601,256,636150.000000000000000,4330830.000000000000000,1102.000000000000000
3602,285,636180.000000000000000,4330830.000000000000000,1106.000000000000000
