OBJECTID,Rowid_,SAVI_1986083_CLI,X,Y,SAVI_1986083_C_1,RASTERVALU
987,,0,635370.000000000000000,4331550.000000000000000,0.191302731633186,1
988,,0,635400.000000000000000,4331550.000000000000000,0.204593315720558,1
989,,0,635430.000000000000000,4331550.000000000000000,0.197382658720016,1
990,,0,635460.000000000000000,4331550.000000000000000,0.190702721476555,1
991,,0,635490.000000000000000,4331550.000000000000000,0.199480757117271,1
992,,0,635520.000000000000000,4331550.000000000000000,0.173574432730675,1
993,,0,635550.000000000000000,4331550.000000000000000,0.172512859106064,1
994,,0,635580.000000000000000,4331550.000000000000000,0.198451384902000,1
995,,0,635610.000000000000000,4331550.000000000000000,0.191891565918922,1
996,,0,635640.000000000000000,4331550.000000000000000,0.205062165856361,1
997,,0,635670.000000000000000,4331550.000000000000000,0.211724668741226,1
998,,0,635700.000000000000000,4331550.000000000000000,0.218777835369110,2
999,,0,635730.000000000000000,4331550.000000000000000,0.212516725063324,1
1000,,0,635760.000000000000000,4331550.000000000000000,0.205522269010544,1
1001,,0,635790.000000000000000,4331550.000000000000000,0.198451384902000,1
1002,,0,635820.000000000000000,4331550.000000000000000,0.198451384902000,1
1003,,0,635850.000000000000000,4331550.000000000000000,0.191891565918922,1
1004,,0,635880.000000000000000,4331550.000000000000000,0.225754186511040,2
1005,,0,635910.000000000000000,4331550.000000000000000,0.218777835369110,2
1006,,0,635940.000000000000000,4331550.000000000000000,0.192469552159309,1
1007,,0,635970.000000000000000,4331550.000000000000000,0.226281389594078,2
1008,,0,636000.000000000000000,4331550.000000000000000,0.192469552159309,1
1009,,0,636030.000000000000000,4331550.000000000000000,0.205973803997040,1
1010,,0,636060.000000000000000,4331550.000000000000000,0.180294752120972,1
1011,,0,634020.000000000000000,4331520.000000000000000,0.218777835369110,2
1012,,0,634050.000000000000000,4331520.000000000000000,0.252852737903595,2
1013,,0,634080.000000000000000,4331520.000000000000000,0.259810388088226,2
1014,,0,634110.000000000000000,4331520.000000000000000,0.210902109742165,1
1015,,0,634140.000000000000000,4331520.000000000000000,0.183402970433235,1
1016,,0,634170.000000000000000,4331520.000000000000000,0.190091297030449,1
1017,,0,634200.000000000000000,4331520.000000000000000,0.182717770338058,1
1018,,0,634230.000000000000000,4331520.000000000000000,0.190091297030449,1
1019,,0,634260.000000000000000,4331520.000000000000000,0.183402970433235,1
1020,,0,634290.000000000000000,4331520.000000000000000,0.176021307706833,1
1021,,0,634320.000000000000000,4331520.000000000000000,0.182717770338058,1
1022,,0,634350.000000000000000,4331520.000000000000000,0.182019308209419,1
1023,,0,634380.000000000000000,4331520.000000000000000,0.197382658720016,1
1024,,0,634410.000000000000000,4331520.000000000000000,0.211724668741226,1
1025,,0,634440.000000000000000,4331520.000000000000000,0.204593315720558,1
1026,,0,634470.000000000000000,4331520.000000000000000,0.211724668741226,1
1027,,0,634500.000000000000000,4331520.000000000000000,0.212516725063324,1
1028,,0,634530.000000000000000,4331520.000000000000000,0.226537853479385,2
1029,,0,634560.000000000000000,4331520.000000000000000,0.212516725063324,1
1030,,0,634590.000000000000000,4331520.000000000000000,0.183402970433235,1
1031,,0,634620.000000000000000,4331520.000000000000000,0.182717770338058,1
1032,,0,634650.000000000000000,4331520.000000000000000,0.197922021150589,1
1033,,0,634680.000000000000000,4331520.000000000000000,0.197922021150589,1
1034,,0,634710.000000000000000,4331520.000000000000000,0.224638670682907,2
1035,,0,634740.000000000000000,4331520.000000000000000,0.245916932821274,2
1036,,0,634770.000000000000000,4331520.000000000000000,0.239481493830681,2
1037,,0,634800.000000000000000,4331520.000000000000000,0.232856288552284,2
1038,,0,634830.000000000000000,4331520.000000000000000,0.246157541871071,2
1039,,0,634860.000000000000000,4331520.000000000000000,0.239481493830681,2
1040,,0,634890.000000000000000,4331520.000000000000000,0.252900838851929,2
1041,,0,634920.000000000000000,4331520.000000000000000,0.252869069576263,2
1042,,0,634950.000000000000000,4331520.000000000000000,0.232241094112396,2
1043,,0,634980.000000000000000,4331520.000000000000000,0.232449963688850,2
1044,,0,635010.000000000000000,4331520.000000000000000,0.225754186511040,2
1045,,0,635040.000000000000000,4331520.000000000000000,0.211724668741226,1
1046,,0,635070.000000000000000,4331520.000000000000000,0.204593315720558,1
1047,,0,635100.000000000000000,4331520.000000000000000,0.190702721476555,1
1048,,0,635130.000000000000000,4331520.000000000000000,0.218094483017921,2
1049,,0,635160.000000000000000,4331520.000000000000000,0.259712338447571,2
1050,,0,635190.000000000000000,4331520.000000000000000,0.259712338447571,2
1051,,0,635220.000000000000000,4331520.000000000000000,0.232241094112396,2
1052,,0,635250.000000000000000,4331520.000000000000000,0.225754186511040,2
1053,,0,635280.000000000000000,4331520.000000000000000,0.232655048370361,2
1054,,0,635310.000000000000000,4331520.000000000000000,0.232655048370361,2
1055,,0,635340.000000000000000,4331520.000000000000000,0.219109952449799,2
1056,,0,635370.000000000000000,4331520.000000000000000,0.191302731633186,1
1057,,0,635400.000000000000000,4331520.000000000000000,0.197922021150589,1
1058,,0,635430.000000000000000,4331520.000000000000000,0.197922021150589,1
1059,,0,635460.000000000000000,4331520.000000000000000,0.205062165856361,1
1060,,0,635490.000000000000000,4331520.000000000000000,0.219436064362526,2
1061,,0,635520.000000000000000,4331520.000000000000000,0.207700148224831,1
1062,,0,635550.000000000000000,4331520.000000000000000,0.200956121087074,1
1063,,0,635580.000000000000000,4331520.000000000000000,0.205522269010544,1
1064,,0,635610.000000000000000,4331520.000000000000000,0.219109952449799,2
1065,,0,635640.000000000000000,4331520.000000000000000,0.219109952449799,2
1066,,0,635670.000000000000000,4331520.000000000000000,0.205062165856361,1
1067,,0,635700.000000000000000,4331520.000000000000000,0.198451384902000,1
1068,,0,635730.000000000000000,4331520.000000000000000,0.184734821319580,1
1069,,0,635760.000000000000000,4331520.000000000000000,0.184734821319580,1
1070,,0,635790.000000000000000,4331520.000000000000000,0.191302731633186,1
1071,,0,635820.000000000000000,4331520.000000000000000,0.191891565918922,1
1072,,0,635850.000000000000000,4331520.000000000000000,0.205973803997040,1
1073,,0,635880.000000000000000,4331520.000000000000000,0.232856288552284,2
1074,,0,635910.000000000000000,4331520.000000000000000,0.205062165856361,1
1075,,0,635940.000000000000000,4331520.000000000000000,0.205062165856361,1
1076,,0,635970.000000000000000,4331520.000000000000000,0.226020231842995,2
1077,,0,636000.000000000000000,4331520.000000000000000,0.205062165856361,1
1078,,0,636030.000000000000000,4331520.000000000000000,0.198970794677734,1
1079,,0,636060.000000000000000,4331520.000000000000000,0.179615125060081,1
1080,,0,634020.000000000000000,4331490.000000000000000,0.212124377489090,1
1081,,0,634050.000000000000000,4331490.000000000000000,0.225207075476646,2
1082,,0,634080.000000000000000,4331490.000000000000000,0.231811195611954,2
1083,,0,634110.000000000000000,4331490.000000000000000,0.210902109742165,1
1084,,0,634140.000000000000000,4331490.000000000000000,0.190091297030449,1
1085,,0,634170.000000000000000,4331490.000000000000000,0.183402970433235,1
1086,,0,634200.000000000000000,4331490.000000000000000,0.190702721476555,1
1087,,0,634230.000000000000000,4331490.000000000000000,0.190091297030449,1
1088,,0,634260.000000000000000,4331490.000000000000000,0.182717770338058,1
1089,,0,634290.000000000000000,4331490.000000000000000,0.183402970433235,1
1090,,0,634320.000000000000000,4331490.000000000000000,0.183402970433235,1
1091,,0,634350.000000000000000,4331490.000000000000000,0.176021307706833,1
1092,,0,634380.000000000000000,4331490.000000000000000,0.190702721476555,1
1093,,0,634410.000000000000000,4331490.000000000000000,0.197922021150589,1
1094,,0,634440.000000000000000,4331490.000000000000000,0.204593315720558,1
1095,,0,634470.000000000000000,4331490.000000000000000,0.204593315720558,1
1096,,0,634500.000000000000000,4331490.000000000000000,0.212124377489090,1
1097,,0,634530.000000000000000,4331490.000000000000000,0.246157541871071,2
1098,,0,634560.000000000000000,4331490.000000000000000,0.225754186511040,2
1099,,0,634590.000000000000000,4331490.000000000000000,0.190702721476555,1
1100,,0,634620.000000000000000,4331490.000000000000000,0.190091297030449,1
1101,,0,634650.000000000000000,4331490.000000000000000,0.196832954883575,1
1102,,0,634680.000000000000000,4331490.000000000000000,0.190091297030449,1
1103,,0,634710.000000000000000,4331490.000000000000000,0.196272537112236,1
1104,,0,634740.000000000000000,4331490.000000000000000,0.203132152557373,1
1105,,0,634770.000000000000000,4331490.000000000000000,0.238752007484436,2
1106,,0,634800.000000000000000,4331490.000000000000000,0.266278207302094,2
1107,,0,634830.000000000000000,4331490.000000000000000,0.279163599014282,2
1108,,0,634860.000000000000000,4331490.000000000000000,0.259617835283279,2
1109,,0,634890.000000000000000,4331490.000000000000000,0.252885043621063,2
1110,,0,634920.000000000000000,4331490.000000000000000,0.245998635888100,2
1111,,0,634950.000000000000000,4331490.000000000000000,0.224638670682907,2
1112,,0,634980.000000000000000,4331490.000000000000000,0.210478961467743,1
1113,,0,635010.000000000000000,4331490.000000000000000,0.204115554690361,1
1114,,0,635040.000000000000000,4331490.000000000000000,0.204593315720558,1
1115,,0,635070.000000000000000,4331490.000000000000000,0.212124377489090,1
1116,,0,635100.000000000000000,4331490.000000000000000,0.205062165856361,1
1117,,0,635130.000000000000000,4331490.000000000000000,0.218439415097237,2
1118,,0,635160.000000000000000,4331490.000000000000000,0.218439415097237,2
1119,,0,635190.000000000000000,4331490.000000000000000,0.239052131772041,2
1120,,0,635220.000000000000000,4331490.000000000000000,0.225207075476646,2
1121,,0,635250.000000000000000,4331490.000000000000000,0.225754186511040,2
1122,,0,635280.000000000000000,4331490.000000000000000,0.239481493830681,2
1123,,0,635310.000000000000000,4331490.000000000000000,0.239341035485268,2
1124,,0,635340.000000000000000,4331490.000000000000000,0.226281389594078,2
1125,,0,635370.000000000000000,4331490.000000000000000,0.212516725063324,1
1126,,0,635400.000000000000000,4331490.000000000000000,0.204593315720558,1
1127,,0,635430.000000000000000,4331490.000000000000000,0.204593315720558,1
1128,,0,635460.000000000000000,4331490.000000000000000,0.197922021150589,1
1129,,0,635490.000000000000000,4331490.000000000000000,0.198451384902000,1
1130,,0,635520.000000000000000,4331490.000000000000000,0.200956121087074,1
1131,,0,635550.000000000000000,4331490.000000000000000,0.201430439949036,1
1132,,0,635580.000000000000000,4331490.000000000000000,0.205522269010544,1
1133,,0,635610.000000000000000,4331490.000000000000000,0.205062165856361,1
1134,,0,635640.000000000000000,4331490.000000000000000,0.218777835369110,2
1135,,0,635670.000000000000000,4331490.000000000000000,0.211724668741226,1
1136,,0,635700.000000000000000,4331490.000000000000000,0.205062165856361,1
1137,,0,635730.000000000000000,4331490.000000000000000,0.225483193993568,2
1138,,0,635760.000000000000000,4331490.000000000000000,0.225483193993568,2
1139,,0,635790.000000000000000,4331490.000000000000000,0.191891565918922,1
1140,,0,635820.000000000000000,4331490.000000000000000,0.226020231842995,2
1141,,0,635850.000000000000000,4331490.000000000000000,0.239619478583336,2
1142,,0,635880.000000000000000,4331490.000000000000000,0.246234893798828,2
1143,,0,635910.000000000000000,4331490.000000000000000,0.232655048370361,2
1144,,0,635940.000000000000000,4331490.000000000000000,0.212901890277863,1
1145,,0,635970.000000000000000,4331490.000000000000000,0.226020231842995,2
1146,,0,636000.000000000000000,4331490.000000000000000,0.212124377489090,1
1147,,0,636030.000000000000000,4331490.000000000000000,0.199480757117271,1
1148,,0,636060.000000000000000,4331490.000000000000000,0.199480757117271,1
1149,,0,636090.000000000000000,4331490.000000000000000,0.246234893798828,2
1150,,0,634020.000000000000000,4331460.000000000000000,0.205062165856361,1
1151,,0,634050.000000000000000,4331460.000000000000000,0.218439415097237,2
1152,,0,634080.000000000000000,4331460.000000000000000,0.211317270994186,1
1153,,0,634110.000000000000000,4331460.000000000000000,0.205062165856361,1
1154,,0,634140.000000000000000,4331460.000000000000000,0.183402970433235,1
1155,,0,634170.000000000000000,4331460.000000000000000,0.197382658720016,1
1156,,0,634200.000000000000000,4331460.000000000000000,0.197382658720016,1
1157,,0,634230.000000000000000,4331460.000000000000000,0.190091297030449,1
1158,,0,634260.000000000000000,4331460.000000000000000,0.190702721476555,1
1159,,0,634290.000000000000000,4331460.000000000000000,0.205062165856361,1
1160,,0,634320.000000000000000,4331460.000000000000000,0.197922021150589,1
1161,,0,634350.000000000000000,4331460.000000000000000,0.190702721476555,1
1162,,0,634380.000000000000000,4331460.000000000000000,0.176021307706833,1
1163,,0,634410.000000000000000,4331460.000000000000000,0.190091297030449,1
1164,,0,634440.000000000000000,4331460.000000000000000,0.197382658720016,1
1165,,0,634470.000000000000000,4331460.000000000000000,0.197922021150589,1
1166,,0,634500.000000000000000,4331460.000000000000000,0.197922021150589,1
1167,,0,634530.000000000000000,4331460.000000000000000,0.211724668741226,1
1168,,0,634560.000000000000000,4331460.000000000000000,0.211317270994186,1
1169,,0,634590.000000000000000,4331460.000000000000000,0.197382658720016,1
1170,,0,634620.000000000000000,4331460.000000000000000,0.190091297030449,1
1171,,0,634650.000000000000000,4331460.000000000000000,0.183402970433235,1
1172,,0,634680.000000000000000,4331460.000000000000000,0.182717770338058,1
1173,,0,634710.000000000000000,4331460.000000000000000,0.182019308209419,1
1174,,0,634740.000000000000000,4331460.000000000000000,0.196272537112236,1
1175,,0,634770.000000000000000,4331460.000000000000000,0.210478961467743,1
1176,,0,634800.000000000000000,4331460.000000000000000,0.273382186889648,2
1177,,0,634830.000000000000000,4331460.000000000000000,0.273035943508148,2
1178,,0,634860.000000000000000,4331460.000000000000000,0.266278207302094,2
1179,,0,634890.000000000000000,4331460.000000000000000,0.252885043621063,2
1180,,0,634920.000000000000000,4331460.000000000000000,0.259712338447571,2
1181,,0,634950.000000000000000,4331460.000000000000000,0.196832954883575,1
1182,,0,634980.000000000000000,4331460.000000000000000,0.175260841846466,1
1183,,0,635010.000000000000000,4331460.000000000000000,0.189467951655388,1
1184,,0,635040.000000000000000,4331460.000000000000000,0.195701211690903,1
1185,,0,635070.000000000000000,4331460.000000000000000,0.196832954883575,1
1186,,0,635100.000000000000000,4331460.000000000000000,0.196832954883575,1
1187,,0,635130.000000000000000,4331460.000000000000000,0.203132152557373,1
1188,,0,635160.000000000000000,4331460.000000000000000,0.189467951655388,1
1189,,0,635190.000000000000000,4331460.000000000000000,0.196832954883575,1
1190,,0,635220.000000000000000,4331460.000000000000000,0.225207075476646,2
1191,,0,635250.000000000000000,4331460.000000000000000,0.232449963688850,2
1192,,0,635280.000000000000000,4331460.000000000000000,0.225754186511040,2
1193,,0,635310.000000000000000,4331460.000000000000000,0.246078863739967,2
1194,,0,635340.000000000000000,4331460.000000000000000,0.252900838851929,2
1195,,0,635370.000000000000000,4331460.000000000000000,0.252900838851929,2
1196,,0,635400.000000000000000,4331460.000000000000000,0.252916187047958,2
1197,,0,635430.000000000000000,4331460.000000000000000,0.205062165856361,1
1198,,0,635460.000000000000000,4331460.000000000000000,0.197922021150589,1
1199,,0,635490.000000000000000,4331460.000000000000000,0.205062165856361,1
1200,,0,635520.000000000000000,4331460.000000000000000,0.205973803997040,1
1201,,0,635550.000000000000000,4331460.000000000000000,0.194141209125519,1
1202,,0,635580.000000000000000,4331460.000000000000000,0.198970794677734,1
1203,,0,635610.000000000000000,4331460.000000000000000,0.211724668741226,1
1204,,0,635640.000000000000000,4331460.000000000000000,0.205062165856361,1
1205,,0,635670.000000000000000,4331460.000000000000000,0.211724668741226,1
1206,,0,635700.000000000000000,4331460.000000000000000,0.211724668741226,1
1207,,0,635730.000000000000000,4331460.000000000000000,0.218777835369110,2
1208,,0,635760.000000000000000,4331460.000000000000000,0.218439415097237,2
1209,,0,635790.000000000000000,4331460.000000000000000,0.218777835369110,2
1210,,0,635820.000000000000000,4331460.000000000000000,0.232655048370361,2
1211,,0,635850.000000000000000,4331460.000000000000000,0.246234893798828,2
1212,,0,635880.000000000000000,4331460.000000000000000,0.246078863739967,2
1213,,0,635910.000000000000000,4331460.000000000000000,0.225207075476646,2
1214,,0,635940.000000000000000,4331460.000000000000000,0.190702721476555,1
1215,,0,635970.000000000000000,4331460.000000000000000,0.205062165856361,1
1216,,0,636000.000000000000000,4331460.000000000000000,0.205522269010544,1
1217,,0,636030.000000000000000,4331460.000000000000000,0.219436064362526,2
1218,,0,636060.000000000000000,4331460.000000000000000,0.239481493830681,2
1219,,0,636090.000000000000000,4331460.000000000000000,0.226020231842995,2
1220,,0,634020.000000000000000,4331430.000000000000000,0.219109952449799,2
1221,,0,634050.000000000000000,4331430.000000000000000,0.245916932821274,2
1222,,0,634080.000000000000000,4331430.000000000000000,0.252836167812347,2
1223,,0,634110.000000000000000,4331430.000000000000000,0.239052131772041,2
1224,,0,634140.000000000000000,4331430.000000000000000,0.182019308209419,1
1225,,0,634170.000000000000000,4331430.000000000000000,0.197382658720016,1
1226,,0,634200.000000000000000,4331430.000000000000000,0.204593315720558,1
1227,,0,634230.000000000000000,4331430.000000000000000,0.204593315720558,1
1228,,0,634260.000000000000000,4331430.000000000000000,0.205062165856361,1
1229,,0,634290.000000000000000,4331430.000000000000000,0.205522269010544,1
1230,,0,634320.000000000000000,4331430.000000000000000,0.205522269010544,1
1231,,0,634350.000000000000000,4331430.000000000000000,0.191891565918922,1
1232,,0,634380.000000000000000,4331430.000000000000000,0.184075206518173,1
1233,,0,634410.000000000000000,4331430.000000000000000,0.190091297030449,1
1234,,0,634440.000000000000000,4331430.000000000000000,0.190702721476555,1
1235,,0,634470.000000000000000,4331430.000000000000000,0.184734821319580,1
1236,,0,634500.000000000000000,4331430.000000000000000,0.191302731633186,1
1237,,0,634530.000000000000000,4331430.000000000000000,0.183402970433235,1
1238,,0,634560.000000000000000,4331430.000000000000000,0.190091297030449,1
1239,,0,634590.000000000000000,4331430.000000000000000,0.197922021150589,1
1240,,0,634620.000000000000000,4331430.000000000000000,0.190702721476555,1
1241,,0,634650.000000000000000,4331430.000000000000000,0.182717770338058,1
1242,,0,634680.000000000000000,4331430.000000000000000,0.182717770338058,1
1243,,0,634710.000000000000000,4331430.000000000000000,0.182717770338058,1
1244,,0,634740.000000000000000,4331430.000000000000000,0.189467951655388,1
1245,,0,634770.000000000000000,4331430.000000000000000,0.196832954883575,1
1246,,0,634800.000000000000000,4331430.000000000000000,0.238752007484436,2
1247,,0,634830.000000000000000,4331430.000000000000000,0.273382186889648,2
1248,,0,634860.000000000000000,4331430.000000000000000,0.266386568546295,2
1249,,0,634890.000000000000000,4331430.000000000000000,0.218777835369110,2
1250,,0,634920.000000000000000,4331430.000000000000000,0.218094483017921,2
1251,,0,634950.000000000000000,4331430.000000000000000,0.196272537112236,1
1252,,0,634980.000000000000000,4331430.000000000000000,0.165994122624397,1
1253,,0,635010.000000000000000,4331430.000000000000000,0.174485504627228,1
1254,,0,635040.000000000000000,4331430.000000000000000,0.174485504627228,1
1255,,0,635070.000000000000000,4331430.000000000000000,0.166865050792694,1
1256,,0,635100.000000000000000,4331430.000000000000000,0.173694849014282,1
1257,,0,635130.000000000000000,4331430.000000000000000,0.196272537112236,1
1258,,0,635160.000000000000000,4331430.000000000000000,0.182019308209419,1
1259,,0,635190.000000000000000,4331430.000000000000000,0.204115554690361,1
1260,,0,635220.000000000000000,4331430.000000000000000,0.196832954883575,1
1261,,0,635250.000000000000000,4331430.000000000000000,0.204593315720558,1
1262,,0,635280.000000000000000,4331430.000000000000000,0.205062165856361,1
1263,,0,635310.000000000000000,4331430.000000000000000,0.225207075476646,2
1264,,0,635340.000000000000000,4331430.000000000000000,0.231811195611954,2
1265,,0,635370.000000000000000,4331430.000000000000000,0.232449963688850,2
1266,,0,635400.000000000000000,4331430.000000000000000,0.246157541871071,2
1267,,0,635430.000000000000000,4331430.000000000000000,0.219109952449799,2
1268,,0,635460.000000000000000,4331430.000000000000000,0.212124377489090,1
1269,,0,635490.000000000000000,4331430.000000000000000,0.218777835369110,2
1270,,0,635520.000000000000000,4331430.000000000000000,0.218777835369110,2
1271,,0,635550.000000000000000,4331430.000000000000000,0.194141209125519,1
1272,,0,635580.000000000000000,4331430.000000000000000,0.179615125060081,1
1273,,0,635610.000000000000000,4331430.000000000000000,0.218777835369110,2
1274,,0,635640.000000000000000,4331430.000000000000000,0.212124377489090,1
1275,,0,635670.000000000000000,4331430.000000000000000,0.211724668741226,1
1276,,0,635700.000000000000000,4331430.000000000000000,0.211724668741226,1
1277,,0,635730.000000000000000,4331430.000000000000000,0.198451384902000,1
1278,,0,635760.000000000000000,4331430.000000000000000,0.232655048370361,2
1279,,0,635790.000000000000000,4331430.000000000000000,0.232655048370361,2
1280,,0,635820.000000000000000,4331430.000000000000000,0.212124377489090,1
1281,,0,635850.000000000000000,4331430.000000000000000,0.191302731633186,1
1282,,0,635880.000000000000000,4331430.000000000000000,0.205062165856361,1
1283,,0,635910.000000000000000,4331430.000000000000000,0.204593315720558,1
1284,,0,635940.000000000000000,4331430.000000000000000,0.197922021150589,1
1285,,0,635970.000000000000000,4331430.000000000000000,0.219109952449799,2
1286,,0,636000.000000000000000,4331430.000000000000000,0.239481493830681,2
1287,,0,636030.000000000000000,4331430.000000000000000,0.212124377489090,1
1288,,0,636060.000000000000000,4331430.000000000000000,0.191891565918922,1
1289,,0,636090.000000000000000,4331430.000000000000000,0.198451384902000,1
1290,,0,634020.000000000000000,4331400.000000000000000,0.219756111502647,2
1291,,0,634050.000000000000000,4331400.000000000000000,0.252885043621063,2
1292,,0,634080.000000000000000,4331400.000000000000000,0.245916932821274,2
1293,,0,634110.000000000000000,4331400.000000000000000,0.252836167812347,2
1294,,0,634140.000000000000000,4331400.000000000000000,0.218094483017921,2
1295,,0,634170.000000000000000,4331400.000000000000000,0.211317270994186,1
1296,,0,634200.000000000000000,4331400.000000000000000,0.211724668741226,1
1297,,0,634230.000000000000000,4331400.000000000000000,0.205062165856361,1
1298,,0,634260.000000000000000,4331400.000000000000000,0.211724668741226,1
1299,,0,634290.000000000000000,4331400.000000000000000,0.219109952449799,2
1300,,0,634320.000000000000000,4331400.000000000000000,0.219109952449799,2
1301,,0,634350.000000000000000,4331400.000000000000000,0.198451384902000,1
1302,,0,634380.000000000000000,4331400.000000000000000,0.198451384902000,1
1303,,0,634410.000000000000000,4331400.000000000000000,0.211724668741226,1
1304,,0,634440.000000000000000,4331400.000000000000000,0.190702721476555,1
1305,,0,634470.000000000000000,4331400.000000000000000,0.191891565918922,1
1306,,0,634500.000000000000000,4331400.000000000000000,0.198451384902000,1
1307,,0,634530.000000000000000,4331400.000000000000000,0.197382658720016,1
1308,,0,634560.000000000000000,4331400.000000000000000,0.197922021150589,1
1309,,0,634590.000000000000000,4331400.000000000000000,0.198451384902000,1
1310,,0,634620.000000000000000,4331400.000000000000000,0.197922021150589,1
1311,,0,634650.000000000000000,4331400.000000000000000,0.183402970433235,1
1312,,0,634680.000000000000000,4331400.000000000000000,0.182019308209419,1
1313,,0,634710.000000000000000,4331400.000000000000000,0.182717770338058,1
1314,,0,634740.000000000000000,4331400.000000000000000,0.190702721476555,1
1315,,0,634770.000000000000000,4331400.000000000000000,0.190702721476555,1
1316,,0,634800.000000000000000,4331400.000000000000000,0.188832551240921,1
1317,,0,634830.000000000000000,4331400.000000000000000,0.231590002775192,2
1318,,0,634860.000000000000000,4331400.000000000000000,0.232241094112396,2
1319,,0,634890.000000000000000,4331400.000000000000000,0.204593315720558,1
1320,,0,634920.000000000000000,4331400.000000000000000,0.174485504627228,1
1321,,0,634950.000000000000000,4331400.000000000000000,0.165994122624397,1
1322,,0,634980.000000000000000,4331400.000000000000000,0.181307166814804,1
1323,,0,635010.000000000000000,4331400.000000000000000,0.182019308209419,1
1324,,0,635040.000000000000000,4331400.000000000000000,0.196272537112236,1
1325,,0,635070.000000000000000,4331400.000000000000000,0.183402970433235,1
1326,,0,635100.000000000000000,4331400.000000000000000,0.183402970433235,1
1327,,0,635130.000000000000000,4331400.000000000000000,0.183402970433235,1
1328,,0,635160.000000000000000,4331400.000000000000000,0.182717770338058,1
1329,,0,635190.000000000000000,4331400.000000000000000,0.182019308209419,1
1330,,0,635220.000000000000000,4331400.000000000000000,0.188832551240921,1
1331,,0,635250.000000000000000,4331400.000000000000000,0.183402970433235,1
1332,,0,635280.000000000000000,4331400.000000000000000,0.184075206518173,1
1333,,0,635310.000000000000000,4331400.000000000000000,0.204593315720558,1
1334,,0,635340.000000000000000,4331400.000000000000000,0.225207075476646,2
1335,,0,635370.000000000000000,4331400.000000000000000,0.224925577640533,2
1336,,0,635400.000000000000000,4331400.000000000000000,0.225207075476646,2
1337,,0,635430.000000000000000,4331400.000000000000000,0.226020231842995,2
1338,,0,635460.000000000000000,4331400.000000000000000,0.239619478583336,2
1339,,0,635490.000000000000000,4331400.000000000000000,0.266496777534485,2
1340,,0,635520.000000000000000,4331400.000000000000000,0.252852737903595,2
1341,,0,635550.000000000000000,4331400.000000000000000,0.232655048370361,2
1342,,0,635580.000000000000000,4331400.000000000000000,0.187856271862984,1
1343,,0,635610.000000000000000,4331400.000000000000000,0.219109952449799,2
1344,,0,635640.000000000000000,4331400.000000000000000,0.225754186511040,2
1345,,0,635670.000000000000000,4331400.000000000000000,0.190702721476555,1
1346,,0,635700.000000000000000,4331400.000000000000000,0.211724668741226,1
1347,,0,635730.000000000000000,4331400.000000000000000,0.212124377489090,1
1348,,0,635760.000000000000000,4331400.000000000000000,0.219109952449799,2
1349,,0,635790.000000000000000,4331400.000000000000000,0.239481493830681,2
1350,,0,635820.000000000000000,4331400.000000000000000,0.226281389594078,2
1351,,0,635850.000000000000000,4331400.000000000000000,0.212124377489090,1
1352,,0,635880.000000000000000,4331400.000000000000000,0.246157541871071,2
1353,,0,635910.000000000000000,4331400.000000000000000,0.232449963688850,2
1354,,0,635940.000000000000000,4331400.000000000000000,0.225754186511040,2
1355,,0,635970.000000000000000,4331400.000000000000000,0.225754186511040,2
1356,,0,636000.000000000000000,4331400.000000000000000,0.232655048370361,2
1357,,0,636030.000000000000000,4331400.000000000000000,0.211724668741226,1
1358,,0,636060.000000000000000,4331400.000000000000000,0.197922021150589,1
1359,,0,636090.000000000000000,4331400.000000000000000,0.191302731633186,1
1360,,0,636120.000000000000000,4331400.000000000000000,0.225754186511040,2
1361,,0,634020.000000000000000,4331370.000000000000000,0.220379233360291,2
1362,,0,634050.000000000000000,4331370.000000000000000,0.239887803792953,2
1363,,0,634080.000000000000000,4331370.000000000000000,0.259712338447571,2
1364,,0,634110.000000000000000,4331370.000000000000000,0.259810388088226,2
1365,,0,634140.000000000000000,4331370.000000000000000,0.287008702754974,2
1366,,0,634170.000000000000000,4331370.000000000000000,0.252885043621063,2
1367,,0,634200.000000000000000,4331370.000000000000000,0.212124377489090,1
1368,,0,634230.000000000000000,4331370.000000000000000,0.205062165856361,1
1369,,0,634260.000000000000000,4331370.000000000000000,0.205062165856361,1
1370,,0,634290.000000000000000,4331370.000000000000000,0.212124377489090,1
1371,,0,634320.000000000000000,4331370.000000000000000,0.218777835369110,2
1372,,0,634350.000000000000000,4331370.000000000000000,0.211724668741226,1
1373,,0,634380.000000000000000,4331370.000000000000000,0.218777835369110,2
1374,,0,634410.000000000000000,4331370.000000000000000,0.225483193993568,2
1375,,0,634440.000000000000000,4331370.000000000000000,0.196832954883575,1
1376,,0,634470.000000000000000,4331370.000000000000000,0.183402970433235,1
1377,,0,634500.000000000000000,4331370.000000000000000,0.189467951655388,1
1378,,0,634530.000000000000000,4331370.000000000000000,0.196272537112236,1
1379,,0,634560.000000000000000,4331370.000000000000000,0.204115554690361,1
1380,,0,634590.000000000000000,4331370.000000000000000,0.204593315720558,1
1381,,0,634620.000000000000000,4331370.000000000000000,0.197922021150589,1
1382,,0,634650.000000000000000,4331370.000000000000000,0.183402970433235,1
1383,,0,634680.000000000000000,4331370.000000000000000,0.184075206518173,1
1384,,0,634710.000000000000000,4331370.000000000000000,0.183402970433235,1
