Rowid_,WEIMER_DIS7,X,Y,WEIMER_DIS7_1
,459,636360.000000000000000,4330830.000000000000000,458.911743164062500
,845,633930.000000000000000,4330800.000000000000000,844.807678222656250
,815,633960.000000000000000,4330800.000000000000000,814.984680175781250
,785,633990.000000000000000,4330800.000000000000000,785.175109863281250
,755,634020.000000000000000,4330800.000000000000000,755.380676269531250
,726,634050.000000000000000,4330800.000000000000000,725.603210449218750
,696,634080.000000000000000,4330800.000000000000000,695.844787597656250
,666,634110.000000000000000,4330800.000000000000000,666.108093261718750
,636,634140.000000000000000,4330800.000000000000000,636.396118164062500
,607,634170.000000000000000,4330800.000000000000000,606.712463378906250
,577,634200.000000000000000,4330800.000000000000000,577.061523437500000
,547,634230.000000000000000,4330800.000000000000000,547.448608398437500
,518,634260.000000000000000,4330800.000000000000000,517.880310058593750
,488,634290.000000000000000,4330800.000000000000000,488.364624023437500
,459,634320.000000000000000,4330800.000000000000000,458.911743164062500
,430,634350.000000000000000,4330800.000000000000000,429.534637451171870
,400,634380.000000000000000,4330800.000000000000000,400.249908447265620
,371,634410.000000000000000,4330800.000000000000000,371.079498291015620
,342,634440.000000000000000,4330800.000000000000000,342.052612304687500
,313,634470.000000000000000,4330800.000000000000000,313.209197998046870
,285,634500.000000000000000,4330800.000000000000000,284.604980468750000
,256,634530.000000000000000,4330800.000000000000000,256.320098876953120
,228,634560.000000000000000,4330800.000000000000000,228.473190307617190
,201,634590.000000000000000,4330800.000000000000000,201.246124267578130
,175,634620.000000000000000,4330800.000000000000000,174.928558349609370
,150,634650.000000000000000,4330800.000000000000000,150.000000000000000
,127,634680.000000000000000,4330800.000000000000000,127.279220581054690
,108,634710.000000000000000,4330800.000000000000000,108.166542053222660
,95,634740.000000000000000,4330800.000000000000000,94.868331909179688
,90,634770.000000000000000,4330800.000000000000000,90.000000000000000
,95,634800.000000000000000,4330800.000000000000000,94.868331909179688
,108,634830.000000000000000,4330800.000000000000000,108.166542053222660
,127,634860.000000000000000,4330800.000000000000000,127.279220581054690
,150,634890.000000000000000,4330800.000000000000000,150.000000000000000
,175,634920.000000000000000,4330800.000000000000000,174.928558349609370
,201,634950.000000000000000,4330800.000000000000000,201.246124267578130
,228,634980.000000000000000,4330800.000000000000000,228.473190307617190
,256,635010.000000000000000,4330800.000000000000000,256.320098876953120
,285,635040.000000000000000,4330800.000000000000000,284.604980468750000
,313,635070.000000000000000,4330800.000000000000000,313.209197998046870
,342,635100.000000000000000,4330800.000000000000000,342.052612304687500
,371,635130.000000000000000,4330800.000000000000000,371.079498291015620
,400,635160.000000000000000,4330800.000000000000000,400.249908447265620
,430,635190.000000000000000,4330800.000000000000000,429.534637451171870
,457,635220.000000000000000,4330800.000000000000000,456.946380615234370
,430,635250.000000000000000,4330800.000000000000000,429.534637451171870
,402,635280.000000000000000,4330800.000000000000000,402.492248535156250
,376,635310.000000000000000,4330800.000000000000000,375.898925781250000
,350,635340.000000000000000,4330800.000000000000000,349.857116699218750
,323,635370.000000000000000,4330800.000000000000000,323.109893798828120
,295,635400.000000000000000,4330800.000000000000000,295.465728759765620
,268,635430.000000000000000,4330800.000000000000000,268.328155517578130
,242,635460.000000000000000,4330800.000000000000000,241.867736816406250
,216,635490.000000000000000,4330800.000000000000000,216.333084106445310
,192,635520.000000000000000,4330800.000000000000000,192.093734741210940
,170,635550.000000000000000,4330800.000000000000000,169.705627441406250
,150,635580.000000000000000,4330800.000000000000000,150.000000000000000
,134,635610.000000000000000,4330800.000000000000000,134.164077758789060
,124,635640.000000000000000,4330800.000000000000000,123.693168640136720
,108,635670.000000000000000,4330800.000000000000000,108.166542053222660
,85,635700.000000000000000,4330800.000000000000000,84.852813720703125
,67,635730.000000000000000,4330800.000000000000000,67.082038879394531
,60,635760.000000000000000,4330800.000000000000000,60.000000000000000
,60,635790.000000000000000,4330800.000000000000000,60.000000000000000
,42,635820.000000000000000,4330800.000000000000000,42.426406860351562
,30,635850.000000000000000,4330800.000000000000000,30.000000000000000
,0,635880.000000000000000,4330800.000000000000000,0.000000000000000
,30,635910.000000000000000,4330800.000000000000000,30.000000000000000
,60,635940.000000000000000,4330800.000000000000000,60.000000000000000
,85,635970.000000000000000,4330800.000000000000000,84.852813720703125
,108,636000.000000000000000,4330800.000000000000000,108.166542053222660
,134,636030.000000000000000,4330800.000000000000000,134.164077758789060
,162,636060.000000000000000,4330800.000000000000000,161.554946899414060
,190,636090.000000000000000,4330800.000000000000000,189.736663818359370
,218,636120.000000000000000,4330800.000000000000000,218.403289794921880
,247,636150.000000000000000,4330800.000000000000000,247.386337280273440
,277,636180.000000000000000,4330800.000000000000000,276.586334228515630
,306,636210.000000000000000,4330800.000000000000000,305.941162109375000
,335,636240.000000000000000,4330800.000000000000000,335.410186767578120
,365,636270.000000000000000,4330800.000000000000000,364.965759277343750
,395,636300.000000000000000,4330800.000000000000000,394.588378906250000
,424,636330.000000000000000,4330800.000000000000000,424.264068603515620
,454,636360.000000000000000,4330800.000000000000000,453.982391357421870
,849,633930.000000000000000,4330770.000000000000000,848.528137207031250
,819,633960.000000000000000,4330770.000000000000000,818.840637207031250
,789,633990.000000000000000,4330770.000000000000000,789.176757812500000
,760,634020.000000000000000,4330770.000000000000000,759.539306640625000
,730,634050.000000000000000,4330770.000000000000000,729.931518554687500
,700,634080.000000000000000,4330770.000000000000000,700.357055664062500
,671,634110.000000000000000,4330770.000000000000000,670.820373535156250
,641,634140.000000000000000,4330770.000000000000000,641.326721191406250
,612,634170.000000000000000,4330770.000000000000000,611.882324218750000
,582,634200.000000000000000,4330770.000000000000000,582.494628906250000
,553,634230.000000000000000,4330770.000000000000000,553.172668457031250
,524,634260.000000000000000,4330770.000000000000000,523.927490234375000
,495,634290.000000000000000,4330770.000000000000000,494.772674560546870
,466,634320.000000000000000,4330770.000000000000000,465.725250244140620
,437,634350.000000000000000,4330770.000000000000000,436.806579589843750
,408,634380.000000000000000,4330770.000000000000000,408.044128417968750
,379,634410.000000000000000,4330770.000000000000000,379.473327636718750
,351,634440.000000000000000,4330770.000000000000000,351.140991210937500
,323,634470.000000000000000,4330770.000000000000000,323.109893798828120
,295,634500.000000000000000,4330770.000000000000000,295.465728759765620
,268,634530.000000000000000,4330770.000000000000000,268.328155517578130
,242,634560.000000000000000,4330770.000000000000000,241.867736816406250
,216,634590.000000000000000,4330770.000000000000000,216.333084106445310
,192,634620.000000000000000,4330770.000000000000000,192.093734741210940
,170,634650.000000000000000,4330770.000000000000000,169.705627441406250
,150,634680.000000000000000,4330770.000000000000000,150.000000000000000
,134,634710.000000000000000,4330770.000000000000000,134.164077758789060
,124,634740.000000000000000,4330770.000000000000000,123.693168640136720
,120,634770.000000000000000,4330770.000000000000000,120.000000000000000
,124,634800.000000000000000,4330770.000000000000000,123.693168640136720
,134,634830.000000000000000,4330770.000000000000000,134.164077758789060
,150,634860.000000000000000,4330770.000000000000000,150.000000000000000
,170,634890.000000000000000,4330770.000000000000000,169.705627441406250
,192,634920.000000000000000,4330770.000000000000000,192.093734741210940
,216,634950.000000000000000,4330770.000000000000000,216.333084106445310
,242,634980.000000000000000,4330770.000000000000000,241.867736816406250
,268,635010.000000000000000,4330770.000000000000000,268.328155517578130
,295,635040.000000000000000,4330770.000000000000000,295.465728759765620
,323,635070.000000000000000,4330770.000000000000000,323.109893798828120
,351,635100.000000000000000,4330770.000000000000000,351.140991210937500
,379,635130.000000000000000,4330770.000000000000000,379.473327636718750
,408,635160.000000000000000,4330770.000000000000000,408.044128417968750
,437,635190.000000000000000,4330770.000000000000000,436.806579589843750
,466,635220.000000000000000,4330770.000000000000000,465.725250244140620
,443,635250.000000000000000,4330770.000000000000000,442.944702148437500
,417,635280.000000000000000,4330770.000000000000000,416.773315429687500
,390,635310.000000000000000,4330770.000000000000000,390.000000000000000
,362,635340.000000000000000,4330770.000000000000000,362.491394042968750
,335,635370.000000000000000,4330770.000000000000000,335.410186767578120
,309,635400.000000000000000,4330770.000000000000000,308.868896484375000
,283,635430.000000000000000,4330770.000000000000000,283.019439697265620
,258,635460.000000000000000,4330770.000000000000000,258.069763183593750
,234,635490.000000000000000,4330770.000000000000000,234.307495117187500
,212,635520.000000000000000,4330770.000000000000000,212.132034301757810
,192,635550.000000000000000,4330770.000000000000000,192.093734741210940
,175,635580.000000000000000,4330770.000000000000000,174.928558349609370
,162,635610.000000000000000,4330770.000000000000000,161.554946899414060
,150,635640.000000000000000,4330770.000000000000000,150.000000000000000
,127,635670.000000000000000,4330770.000000000000000,127.279220581054690
,108,635700.000000000000000,4330770.000000000000000,108.166542053222660
,95,635730.000000000000000,4330770.000000000000000,94.868331909179688
,90,635760.000000000000000,4330770.000000000000000,90.000000000000000
,85,635790.000000000000000,4330770.000000000000000,84.852813720703125
,60,635820.000000000000000,4330770.000000000000000,60.000000000000000
,30,635850.000000000000000,4330770.000000000000000,30.000000000000000
,0,635880.000000000000000,4330770.000000000000000,0.000000000000000
,30,635910.000000000000000,4330770.000000000000000,30.000000000000000
,42,635940.000000000000000,4330770.000000000000000,42.426406860351562
,67,635970.000000000000000,4330770.000000000000000,67.082038879394531
,95,636000.000000000000000,4330770.000000000000000,94.868331909179688
,124,636030.000000000000000,4330770.000000000000000,123.693168640136720
,153,636060.000000000000000,4330770.000000000000000,152.970581054687500
,182,636090.000000000000000,4330770.000000000000000,182.482879638671870
,212,636120.000000000000000,4330770.000000000000000,212.132034301757810
,242,636150.000000000000000,4330770.000000000000000,241.867736816406250
,272,636180.000000000000000,4330770.000000000000000,271.661560058593750
,301,636210.000000000000000,4330770.000000000000000,301.496276855468750
,331,636240.000000000000000,4330770.000000000000000,331.360839843750000
,361,636270.000000000000000,4330770.000000000000000,361.247833251953120
,391,636300.000000000000000,4330770.000000000000000,391.152130126953120
,421,636330.000000000000000,4330770.000000000000000,421.070068359375000
,451,636360.000000000000000,4330770.000000000000000,450.998901367187500
,853,633930.000000000000000,4330740.000000000000000,853.287780761718750
,824,633960.000000000000000,4330740.000000000000000,823.771789550781250
,794,633990.000000000000000,4330740.000000000000000,794.292114257812500
,765,634020.000000000000000,4330740.000000000000000,764.852905273437500
,735,634050.000000000000000,4330740.000000000000000,735.459045410156250
,706,634080.000000000000000,4330740.000000000000000,706.116149902343750
,677,634110.000000000000000,4330740.000000000000000,676.830871582031250
,648,634140.000000000000000,4330740.000000000000000,647.611022949218750
,618,634170.000000000000000,4330740.000000000000000,618.465820312500000
,589,634200.000000000000000,4330740.000000000000000,589.406494140625000
,560,634230.000000000000000,4330740.000000000000000,560.446228027343750
,532,634260.000000000000000,4330740.000000000000000,531.601379394531250
,503,634290.000000000000000,4330740.000000000000000,502.891632080078130
,474,634320.000000000000000,4330740.000000000000000,474.341644287109370
,446,634350.000000000000000,4330740.000000000000000,445.982055664062500
,418,634380.000000000000000,4330740.000000000000000,417.851654052734370
,390,634410.000000000000000,4330740.000000000000000,390.000000000000000
,362,634440.000000000000000,4330740.000000000000000,362.491394042968750
,335,634470.000000000000000,4330740.000000000000000,335.410186767578120
,309,634500.000000000000000,4330740.000000000000000,308.868896484375000
,283,634530.000000000000000,4330740.000000000000000,283.019439697265620
,258,634560.000000000000000,4330740.000000000000000,258.069763183593750
,234,634590.000000000000000,4330740.000000000000000,234.307495117187500
,212,634620.000000000000000,4330740.000000000000000,212.132034301757810
,192,634650.000000000000000,4330740.000000000000000,192.093734741210940
,175,634680.000000000000000,4330740.000000000000000,174.928558349609370
,162,634710.000000000000000,4330740.000000000000000,161.554946899414060
,153,634740.000000000000000,4330740.000000000000000,152.970581054687500
,150,634770.000000000000000,4330740.000000000000000,150.000000000000000
,153,634800.000000000000000,4330740.000000000000000,152.970581054687500
,162,634830.000000000000000,4330740.000000000000000,161.554946899414060
,175,634860.000000000000000,4330740.000000000000000,174.928558349609370
,192,634890.000000000000000,4330740.000000000000000,192.093734741210940
,212,634920.000000000000000,4330740.000000000000000,212.132034301757810
,234,634950.000000000000000,4330740.000000000000000,234.307495117187500
,258,634980.000000000000000,4330740.000000000000000,258.069763183593750
,283,635010.000000000000000,4330740.000000000000000,283.019439697265620
,309,635040.000000000000000,4330740.000000000000000,308.868896484375000
,335,635070.000000000000000,4330740.000000000000000,335.410186767578120
,362,635100.000000000000000,4330740.000000000000000,362.491394042968750
,390,635130.000000000000000,4330740.000000000000000,390.000000000000000
,418,635160.000000000000000,4330740.000000000000000,417.851654052734370
,446,635190.000000000000000,4330740.000000000000000,445.982055664062500
,474,635220.000000000000000,4330740.000000000000000,474.341644287109370
,457,635250.000000000000000,4330740.000000000000000,456.946380615234370
,430,635280.000000000000000,4330740.000000000000000,429.534637451171870
,402,635310.000000000000000,4330740.000000000000000,402.492248535156250
,376,635340.000000000000000,4330740.000000000000000,375.898925781250000
,350,635370.000000000000000,4330740.000000000000000,349.857116699218750
,324,635400.000000000000000,4330740.000000000000000,324.499603271484370
,300,635430.000000000000000,4330740.000000000000000,300.000000000000000
,277,635460.000000000000000,4330740.000000000000000,276.586334228515630
,255,635490.000000000000000,4330740.000000000000000,254.558441162109370
,234,635520.000000000000000,4330740.000000000000000,234.307495117187500
,216,635550.000000000000000,4330740.000000000000000,216.333084106445310
,201,635580.000000000000000,4330740.000000000000000,201.246124267578130
,190,635610.000000000000000,4330740.000000000000000,189.736663818359370
,170,635640.000000000000000,4330740.000000000000000,169.705627441406250
,150,635670.000000000000000,4330740.000000000000000,150.000000000000000
,134,635700.000000000000000,4330740.000000000000000,134.164077758789060
,124,635730.000000000000000,4330740.000000000000000,123.693168640136720
,120,635760.000000000000000,4330740.000000000000000,120.000000000000000
,90,635790.000000000000000,4330740.000000000000000,90.000000000000000
,60,635820.000000000000000,4330740.000000000000000,60.000000000000000
,30,635850.000000000000000,4330740.000000000000000,30.000000000000000
,0,635880.000000000000000,4330740.000000000000000,0.000000000000000
,0,635910.000000000000000,4330740.000000000000000,0.000000000000000
,30,635940.000000000000000,4330740.000000000000000,30.000000000000000
,60,635970.000000000000000,4330740.000000000000000,60.000000000000000
,90,636000.000000000000000,4330740.000000000000000,90.000000000000000
,120,636030.000000000000000,4330740.000000000000000,120.000000000000000
,150,636060.000000000000000,4330740.000000000000000,150.000000000000000
,180,636090.000000000000000,4330740.000000000000000,180.000000000000000
,210,636120.000000000000000,4330740.000000000000000,210.000000000000000
,240,636150.000000000000000,4330740.000000000000000,240.000000000000000
,270,636180.000000000000000,4330740.000000000000000,270.000000000000000
,300,636210.000000000000000,4330740.000000000000000,300.000000000000000
,330,636240.000000000000000,4330740.000000000000000,330.000000000000000
,360,636270.000000000000000,4330740.000000000000000,360.000000000000000
,390,636300.000000000000000,4330740.000000000000000,390.000000000000000
,420,636330.000000000000000,4330740.000000000000000,420.000000000000000
,450,636360.000000000000000,4330740.000000000000000,450.000000000000000
,859,633930.000000000000000,4330710.000000000000000,859.069274902343750
,830,633960.000000000000000,4330710.000000000000000,829.758972167968750
,800,633990.000000000000000,4330710.000000000000000,800.499816894531250
,771,634020.000000000000000,4330710.000000000000000,771.297607421875000
,742,634050.000000000000000,4330710.000000000000000,742.158996582031250
,713,634080.000000000000000,4330710.000000000000000,713.091857910156250
,684,634110.000000000000000,4330710.000000000000000,684.105224609375000
,655,634140.000000000000000,4330710.000000000000000,655.209899902343750
,626,634170.000000000000000,4330710.000000000000000,626.418395996093750
,598,634200.000000000000000,4330710.000000000000000,597.745788574218750
,569,634230.000000000000000,4330710.000000000000000,569.209960937500000
,541,634260.000000000000000,4330710.000000000000000,540.832702636718750
,513,634290.000000000000000,4330710.000000000000000,512.640197753906250
,485,634320.000000000000000,4330710.000000000000000,484.664825439453120
,457,634350.000000000000000,4330710.000000000000000,456.946380615234370
,430,634380.000000000000000,4330710.000000000000000,429.534637451171870
,402,634410.000000000000000,4330710.000000000000000,402.492248535156250
,376,634440.000000000000000,4330710.000000000000000,375.898925781250000
,350,634470.000000000000000,4330710.000000000000000,349.857116699218750
,324,634500.000000000000000,4330710.000000000000000,324.499603271484370
,300,634530.000000000000000,4330710.000000000000000,300.000000000000000
,277,634560.000000000000000,4330710.000000000000000,276.586334228515630
,255,634590.000000000000000,4330710.000000000000000,254.558441162109370
,234,634620.000000000000000,4330710.000000000000000,234.307495117187500
,216,634650.000000000000000,4330710.000000000000000,216.333084106445310
,201,634680.000000000000000,4330710.000000000000000,201.246124267578130
,190,634710.000000000000000,4330710.000000000000000,189.736663818359370
,182,634740.000000000000000,4330710.000000000000000,182.482879638671870
,180,634770.000000000000000,4330710.000000000000000,180.000000000000000
,182,634800.000000000000000,4330710.000000000000000,182.482879638671870
,190,634830.000000000000000,4330710.000000000000000,189.736663818359370
,201,634860.000000000000000,4330710.000000000000000,201.246124267578130
,216,634890.000000000000000,4330710.000000000000000,216.333084106445310
,234,634920.000000000000000,4330710.000000000000000,234.307495117187500
,255,634950.000000000000000,4330710.000000000000000,254.558441162109370
,277,634980.000000000000000,4330710.000000000000000,276.586334228515630
,300,635010.000000000000000,4330710.000000000000000,300.000000000000000
,324,635040.000000000000000,4330710.000000000000000,324.499603271484370
,350,635070.000000000000000,4330710.000000000000000,349.857116699218750
,376,635100.000000000000000,4330710.000000000000000,375.898925781250000
,402,635130.000000000000000,4330710.000000000000000,402.492248535156250
,430,635160.000000000000000,4330710.000000000000000,429.534637451171870
,457,635190.000000000000000,4330710.000000000000000,456.946380615234370
,485,635220.000000000000000,4330710.000000000000000,484.664825439453120
,470,635250.000000000000000,4330710.000000000000000,469.574279785156250
,443,635280.000000000000000,4330710.000000000000000,442.944702148437500
,417,635310.000000000000000,4330710.000000000000000,416.773315429687500
,391,635340.000000000000000,4330710.000000000000000,391.152130126953120
,366,635370.000000000000000,4330710.000000000000000,366.196655273437500
,342,635400.000000000000000,4330710.000000000000000,342.052612304687500
,319,635430.000000000000000,4330710.000000000000000,318.904388427734370
,297,635460.000000000000000,4330710.000000000000000,296.984863281250000
,277,635490.000000000000000,4330710.000000000000000,276.586334228515630
,258,635520.000000000000000,4330710.000000000000000,258.069763183593750
,242,635550.000000000000000,4330710.000000000000000,241.867736816406250
,228,635580.000000000000000,4330710.000000000000000,228.473190307617190
,212,635610.000000000000000,4330710.000000000000000,212.132034301757810
,192,635640.000000000000000,4330710.000000000000000,192.093734741210940
,175,635670.000000000000000,4330710.000000000000000,174.928558349609370
,162,635700.000000000000000,4330710.000000000000000,161.554946899414060
,153,635730.000000000000000,4330710.000000000000000,152.970581054687500
,124,635760.000000000000000,4330710.000000000000000,123.693168640136720
,95,635790.000000000000000,4330710.000000000000000,94.868331909179688
,67,635820.000000000000000,4330710.000000000000000,67.082038879394531
,42,635850.000000000000000,4330710.000000000000000,42.426406860351562
,30,635880.000000000000000,4330710.000000000000000,30.000000000000000
,0,635910.000000000000000,4330710.000000000000000,0.000000000000000
,30,635940.000000000000000,4330710.000000000000000,30.000000000000000
,60,635970.000000000000000,4330710.000000000000000,60.000000000000000
,90,636000.000000000000000,4330710.000000000000000,90.000000000000000
,120,636030.000000000000000,4330710.000000000000000,120.000000000000000
,150,636060.000000000000000,4330710.000000000000000,150.000000000000000
,180,636090.000000000000000,4330710.000000000000000,180.000000000000000
,210,636120.000000000000000,4330710.000000000000000,210.000000000000000
,240,636150.000000000000000,4330710.000000000000000,240.000000000000000
,270,636180.000000000000000,4330710.000000000000000,270.000000000000000
,300,636210.000000000000000,4330710.000000000000000,300.000000000000000
,330,636240.000000000000000,4330710.000000000000000,330.000000000000000
,360,636270.000000000000000,4330710.000000000000000,360.000000000000000
,390,636300.000000000000000,4330710.000000000000000,390.000000000000000
,420,636330.000000000000000,4330710.000000000000000,420.000000000000000
,450,636360.000000000000000,4330710.000000000000000,450.000000000000000
,866,633930.000000000000000,4330680.000000000000000,865.852172851562500
,837,633960.000000000000000,4330680.000000000000000,836.779541015625000
,808,633990.000000000000000,4330680.000000000000000,807.774719238281250
,779,634020.000000000000000,4330680.000000000000000,778.845275878906250
,750,634050.000000000000000,4330680.000000000000000,750.000000000000000
,721,634080.000000000000000,4330680.000000000000000,721.248901367187500
,693,634110.000000000000000,4330680.000000000000000,692.603759765625000
,664,634140.000000000000000,4330680.000000000000000,664.078308105468750
,636,634170.000000000000000,4330680.000000000000000,635.688598632812500
,607,634200.000000000000000,4330680.000000000000000,607.453674316406250
,579,634230.000000000000000,4330680.000000000000000,579.396240234375000
,552,634260.000000000000000,4330680.000000000000000,551.543273925781250
,524,634290.000000000000000,4330680.000000000000000,523.927490234375000
,497,634320.000000000000000,4330680.000000000000000,496.588348388671870
,470,634350.000000000000000,4330680.000000000000000,469.574279785156250
,443,634380.000000000000000,4330680.000000000000000,442.944702148437500
,417,634410.000000000000000,4330680.000000000000000,416.773315429687500
,391,634440.000000000000000,4330680.000000000000000,391.152130126953120
,366,634470.000000000000000,4330680.000000000000000,366.196655273437500
,342,634500.000000000000000,4330680.000000000000000,342.052612304687500
,319,634530.000000000000000,4330680.000000000000000,318.904388427734370
,297,634560.000000000000000,4330680.000000000000000,296.984863281250000
,277,634590.000000000000000,4330680.000000000000000,276.586334228515630
,258,634620.000000000000000,4330680.000000000000000,258.069763183593750
,242,634650.000000000000000,4330680.000000000000000,241.867736816406250
,228,634680.000000000000000,4330680.000000000000000,228.473190307617190
,218,634710.000000000000000,4330680.000000000000000,218.403289794921880
,212,634740.000000000000000,4330680.000000000000000,212.132034301757810
,210,634770.000000000000000,4330680.000000000000000,210.000000000000000
,212,634800.000000000000000,4330680.000000000000000,212.132034301757810
,218,634830.000000000000000,4330680.000000000000000,218.403289794921880
,228,634860.000000000000000,4330680.000000000000000,228.473190307617190
,242,634890.000000000000000,4330680.000000000000000,241.867736816406250
,258,634920.000000000000000,4330680.000000000000000,258.069763183593750
,277,634950.000000000000000,4330680.000000000000000,276.586334228515630
,297,634980.000000000000000,4330680.000000000000000,296.984863281250000
,319,635010.000000000000000,4330680.000000000000000,318.904388427734370
,342,635040.000000000000000,4330680.000000000000000,342.052612304687500
,366,635070.000000000000000,4330680.000000000000000,366.196655273437500
,391,635100.000000000000000,4330680.000000000000000,391.152130126953120
,417,635130.000000000000000,4330680.000000000000000,416.773315429687500
,443,635160.000000000000000,4330680.000000000000000,442.944702148437500
,470,635190.000000000000000,4330680.000000000000000,469.574279785156250
,497,635220.000000000000000,4330680.000000000000000,496.588348388671870
,484,635250.000000000000000,4330680.000000000000000,483.735473632812500
,458,635280.000000000000000,4330680.000000000000000,457.930114746093750
,433,635310.000000000000000,4330680.000000000000000,432.666168212890620
,408,635340.000000000000000,4330680.000000000000000,408.044128417968750
,384,635370.000000000000000,4330680.000000000000000,384.187469482421870
,361,635400.000000000000000,4330680.000000000000000,361.247833251953120
,339,635430.000000000000000,4330680.000000000000000,339.411254882812500
,319,635460.000000000000000,4330680.000000000000000,318.904388427734370
,300,635490.000000000000000,4330680.000000000000000,300.000000000000000
,283,635520.000000000000000,4330680.000000000000000,283.019439697265620
,268,635550.000000000000000,4330680.000000000000000,268.328155517578130
,255,635580.000000000000000,4330680.000000000000000,254.558441162109370
,234,635610.000000000000000,4330680.000000000000000,234.307495117187500
,216,635640.000000000000000,4330680.000000000000000,216.333084106445310
,201,635670.000000000000000,4330680.000000000000000,201.246124267578130
,190,635700.000000000000000,4330680.000000000000000,189.736663818359370
,162,635730.000000000000000,4330680.000000000000000,161.554946899414060
,134,635760.000000000000000,4330680.000000000000000,134.164077758789060
,108,635790.000000000000000,4330680.000000000000000,108.166542053222660
,85,635820.000000000000000,4330680.000000000000000,84.852813720703125
,60,635850.000000000000000,4330680.000000000000000,60.000000000000000
,30,635880.000000000000000,4330680.000000000000000,30.000000000000000
,0,635910.000000000000000,4330680.000000000000000,0.000000000000000
,30,635940.000000000000000,4330680.000000000000000,30.000000000000000
,60,635970.000000000000000,4330680.000000000000000,60.000000000000000
,90,636000.000000000000000,4330680.000000000000000,90.000000000000000
,120,636030.000000000000000,4330680.000000000000000,120.000000000000000
,150,636060.000000000000000,4330680.000000000000000,150.000000000000000
,180,636090.000000000000000,4330680.000000000000000,180.000000000000000
,210,636120.000000000000000,4330680.000000000000000,210.000000000000000
,240,636150.000000000000000,4330680.000000000000000,240.000000000000000
,270,636180.000000000000000,4330680.000000000000000,270.000000000000000
,300,636210.000000000000000,4330680.000000000000000,300.000000000000000
,330,636240.000000000000000,4330680.000000000000000,330.000000000000000
,360,636270.000000000000000,4330680.000000000000000,360.000000000000000
,390,636300.000000000000000,4330680.000000000000000,390.000000000000000
,420,636330.000000000000000,4330680.000000000000000,420.000000000000000
,450,636360.000000000000000,4330680.000000000000000,450.000000000000000
,874,633930.000000000000000,4330650.000000000000000,873.613159179687500
,845,633960.000000000000000,4330650.000000000000000,844.807678222656250
,816,633990.000000000000000,4330650.000000000000000,816.088256835937500
,787,634020.000000000000000,4330650.000000000000000,787.464294433593750
,759,634050.000000000000000,4330650.000000000000000,758.946655273437500
,731,634080.000000000000000,4330650.000000000000000,730.547729492187500
,702,634110.000000000000000,4330650.000000000000000,702.281982421875000
,674,634140.000000000000000,4330650.000000000000000,674.166137695312500
,646,634170.000000000000000,4330650.000000000000000,646.219787597656250
,618,634200.000000000000000,4330650.000000000000000,618.465820312500000
,591,634230.000000000000000,4330650.000000000000000,590.931457519531250
,564,634260.000000000000000,4330650.000000000000000,563.648803710937500
,537,634290.000000000000000,4330650.000000000000000,536.656311035156250
,510,634320.000000000000000,4330650.000000000000000,510.000000000000000
,484,634350.000000000000000,4330650.000000000000000,483.735473632812500
,458,634380.000000000000000,4330650.000000000000000,457.930114746093750
,433,634410.000000000000000,4330650.000000000000000,432.666168212890620
,408,634440.000000000000000,4330650.000000000000000,408.044128417968750
,384,634470.000000000000000,4330650.000000000000000,384.187469482421870
,361,634500.000000000000000,4330650.000000000000000,361.247833251953120
,339,634530.000000000000000,4330650.000000000000000,339.411254882812500
,319,634560.000000000000000,4330650.000000000000000,318.904388427734370
,300,634590.000000000000000,4330650.000000000000000,300.000000000000000
,283,634620.000000000000000,4330650.000000000000000,283.019439697265620
,268,634650.000000000000000,4330650.000000000000000,268.328155517578130
,256,634680.000000000000000,4330650.000000000000000,256.320098876953120
,247,634710.000000000000000,4330650.000000000000000,247.386337280273440
,242,634740.000000000000000,4330650.000000000000000,241.867736816406250
,240,634770.000000000000000,4330650.000000000000000,240.000000000000000
,242,634800.000000000000000,4330650.000000000000000,241.867736816406250
,247,634830.000000000000000,4330650.000000000000000,247.386337280273440
,256,634860.000000000000000,4330650.000000000000000,256.320098876953120
,268,634890.000000000000000,4330650.000000000000000,268.328155517578130
,283,634920.000000000000000,4330650.000000000000000,283.019439697265620
,300,634950.000000000000000,4330650.000000000000000,300.000000000000000
,319,634980.000000000000000,4330650.000000000000000,318.904388427734370
,339,635010.000000000000000,4330650.000000000000000,339.411254882812500
,361,635040.000000000000000,4330650.000000000000000,361.247833251953120
,384,635070.000000000000000,4330650.000000000000000,384.187469482421870
,408,635100.000000000000000,4330650.000000000000000,408.044128417968750
,433,635130.000000000000000,4330650.000000000000000,432.666168212890620
,458,635160.000000000000000,4330650.000000000000000,457.930114746093750
,484,635190.000000000000000,4330650.000000000000000,483.735473632812500
,510,635220.000000000000000,4330650.000000000000000,510.000000000000000
,499,635250.000000000000000,4330650.000000000000000,499.299499511718750
,474,635280.000000000000000,4330650.000000000000000,474.341644287109370
,450,635310.000000000000000,4330650.000000000000000,450.000000000000000
,426,635340.000000000000000,4330650.000000000000000,426.380126953125000
,404,635370.000000000000000,4330650.000000000000000,403.608734130859370
,382,635400.000000000000000,4330650.000000000000000,381.837677001953120
,361,635430.000000000000000,4330650.000000000000000,361.247833251953120
,342,635460.000000000000000,4330650.000000000000000,342.052612304687500
,324,635490.000000000000000,4330650.000000000000000,324.499603271484370
,309,635520.000000000000000,4330650.000000000000000,308.868896484375000
