OBJECTID,Field1,x,y,green,wet,year_,gw,RASTERVALU
1877,1877,635340,4331160,-0.034083187580109,-0.102468386292458,2011,-0.136551573872567,1
1878,1878,635370,4331160,-0.032805502414703,-0.096364408731461,2011,-0.129169911146164,1
1879,1879,635400,4331160,-0.032471138983965,-0.105726987123489,2011,-0.138198126107454,1
1880,1880,635430,4331160,-0.030229270458221,-0.111868269741535,2011,-0.142097540199756,1
1881,1881,635460,4331160,-0.023302501067519,-0.091661982238293,2011,-0.114964483305812,1
1882,1882,635490,4331160,-0.018500238656998,-0.079151526093483,2011,-0.097651764750481,2
1883,1883,635520,4331160,-0.019310362637043,-0.084169931709766,2011,-0.103480294346809,2
1884,1884,635550,4331160,-0.008295926265419,-0.081362389028072,2011,-0.089658315293491,2
1885,1885,635580,4331160,0.000323537737131,-0.077239938080311,2011,-0.076916400343180,2
1886,1886,635610,4331160,-0.012298826128244,-0.092027284204960,2011,-0.104326110333204,2
1887,1887,635640,4331160,-0.025093283504248,-0.113914266228676,2011,-0.139007549732924,1
1888,1888,635670,4331160,-0.015672219917178,-0.133223295211792,2011,-0.148895515128970,1
1889,1889,635700,4331160,-0.035156846046448,-0.133177444338799,2011,-0.168334290385247,1
1890,1890,635730,4331160,-0.041413255035877,-0.119404062628746,2011,-0.160817317664623,1
1891,1891,635760,4331160,-0.043080374598503,-0.112212978303432,2011,-0.155293352901935,1
1892,1892,635790,4331160,-0.045797966420650,-0.120452657341957,2011,-0.166250623762607,1
1893,1893,635820,4331160,-0.044228985905647,-0.122207641601563,2011,-0.166436627507210,1
1894,1894,635850,4331160,-0.041598662734032,-0.119553953409195,2011,-0.161152616143227,1
1895,1895,635880,4331160,-0.039569359272718,-0.130253672599792,2011,-0.169823031872510,1
1896,1896,635910,4331160,-0.041105482727289,-0.127361103892326,2011,-0.168466586619615,1
1897,1897,635940,4331160,-0.032095678150654,-0.114851541817188,2011,-0.146947219967842,1
1898,1898,635970,4331160,-0.028772264719009,-0.118211574852467,2011,-0.146983839571476,1
1899,1899,636000,4331160,-0.034136652946472,-0.129006832838058,2011,-0.163143485784530,1
1900,1900,636030,4331160,-0.032562553882599,-0.094740770757198,2011,-0.127303324639797,1
1901,1901,636060,4331160,-0.015592504292727,-0.094381257891655,2011,-0.109973762184382,2
1902,1902,636090,4331160,-0.014817183837295,-0.099918909370899,2011,-0.114736093208194,1
1903,1903,636120,4331160,-0.015428005717695,-0.094762958586216,2011,-0.110190964303911,2
1904,1904,636150,4331160,-0.010249618440866,-0.089931666851044,2011,-0.100181285291910,2
1905,1905,636180,4331160,-0.021253334358335,-0.088232554495335,2011,-0.109485888853670,2
1906,1906,634380,4331130,-0.038595363497734,-0.087658852338791,2011,-0.126254215836525,1
1907,1907,634410,4331130,-0.038740869611502,-0.096163988113403,2011,-0.134904857724905,1
1908,1908,634440,4331130,-0.040095105767250,-0.104681134223938,2011,-0.144776239991188,1
1909,1909,634470,4331130,-0.041410118341446,-0.112552449107170,2011,-0.153962567448616,1
1910,1910,634500,4331130,-0.042760848999023,-0.109509959816933,2011,-0.152270808815956,1
1911,1911,634530,4331130,-0.043840512633324,-0.113412678241730,2011,-0.157253190875054,1
1912,1912,634560,4331130,-0.043175268918276,-0.114120215177536,2011,-0.157295484095812,1
1913,1913,634590,4331130,-0.038631744682789,-0.111516200006008,2011,-0.150147944688797,1
1914,1914,634620,4331130,-0.040393427014351,-0.131101548671722,2011,-0.171494975686073,1
1915,1915,634650,4331130,-0.043948393315077,-0.133239418268204,2011,-0.177187811583281,1
1916,1916,634680,4331130,-0.036044150590897,-0.132228136062622,2011,-0.168272286653519,1
1917,1917,634710,4331130,-0.036426894366741,-0.144294023513794,2011,-0.180720917880535,1
1918,1918,634740,4331130,-0.032261081039906,-0.147312104701996,2011,-0.179573185741902,1
1919,1919,634770,4331130,-0.003399703651667,-0.088626883924007,2011,-0.092026587575674,2
1920,1920,634800,4331130,0.003796253353357,-0.074244320392609,2011,-0.070448067039252,2
1921,1921,634830,4331130,0.003876315429807,-0.060271508991718,2011,-0.056395193561911,2
1922,1922,634860,4331130,-0.009871617890894,-0.054246447980404,2011,-0.064118065871298,2
1923,1923,634890,4331130,-0.016260927543044,-0.045593000948429,2011,-0.061853928491473,2
1924,1924,634920,4331130,-0.017336767166853,-0.051645204424858,2011,-0.068981971591711,2
1925,1925,634950,4331130,-0.016389328986406,-0.051417060196400,2011,-0.067806389182806,2
1926,1926,634980,4331130,-0.014318918809295,-0.061878755688667,2011,-0.076197674497962,2
1927,1927,635010,4331130,-0.028553973883390,-0.076186716556549,2011,-0.104740690439939,2
1928,1928,635040,4331130,-0.036312408745289,-0.093562111258507,2011,-0.129874520003796,1
1929,1929,635070,4331130,-0.034423891454935,-0.092614062130451,2011,-0.127037953585386,1
1930,1930,635100,4331130,-0.034265086054802,-0.091058649122715,2011,-0.125323735177517,1
1931,1931,635130,4331130,-0.039506729692221,-0.094092726707458,2011,-0.133599456399679,1
1932,1932,635160,4331130,-0.038783911615610,-0.094660349190235,2011,-0.133444260805845,1
1933,1933,635190,4331130,-0.041014060378075,-0.107436262071133,2011,-0.148450322449208,1
1934,1934,635220,4331130,-0.039248909801245,-0.105868503451347,2011,-0.145117413252592,1
1935,1935,635250,4331130,-0.036942221224308,-0.090679422020912,2011,-0.127621643245220,1
1936,1936,635280,4331130,-0.041243705898523,-0.114675797522068,2011,-0.155919503420591,1
1937,1937,635310,4331130,-0.040742933750153,-0.126161709427834,2011,-0.166904643177987,1
1938,1938,635340,4331130,-0.040287144482136,-0.123242288827896,2011,-0.163529433310032,1
1939,1939,635370,4331130,-0.038838006556034,-0.112817890942097,2011,-0.151655897498131,1
1940,1940,635400,4331130,-0.036291856318712,-0.108898617327213,2011,-0.145190473645925,1
1941,1941,635430,4331130,-0.031533528119326,-0.086989484727383,2011,-0.118523012846709,1
1942,1942,635460,4331130,-0.023258540779352,-0.071483410894871,2011,-0.094741951674223,2
1943,1943,635490,4331130,-0.020620618015528,-0.072508506476879,2011,-0.093129124492407,2
1944,1944,635520,4331130,-0.028634658083320,-0.092938721179962,2011,-0.121573379263282,1
1945,1945,635550,4331130,-0.028402442112565,-0.095821745693684,2011,-0.124224187806249,1
1946,1946,635580,4331130,-0.010050335898995,-0.079757332801819,2011,-0.089807668700814,2
1947,1947,635610,4331130,-0.009778568521142,-0.095703601837158,2011,-0.105482170358300,2
1948,1948,635640,4331130,-0.033694412559271,-0.118542663753033,2011,-0.152237076312304,1
1949,1949,635670,4331130,-0.029124330729246,-0.146921396255493,2011,-0.176045726984739,1
1950,1950,635700,4331130,-0.027843223884702,-0.157501250505447,2011,-0.185344474390149,1
1951,1951,635730,4331130,-0.035521246492863,-0.134589195251465,2011,-0.170110441744328,1
1952,1952,635760,4331130,-0.039063870906830,-0.121586717665195,2011,-0.160650588572025,1
1953,1953,635790,4331130,-0.042147811502218,-0.129496484994888,2011,-0.171644296497106,1
1954,1954,635820,4331130,-0.039435241371393,-0.127700582146645,2011,-0.167135823518038,1
1955,1955,635850,4331130,-0.038527030497789,-0.128118291497231,2011,-0.166645321995020,1
1956,1956,635880,4331130,-0.042756758630276,-0.124748378992081,2011,-0.167505137622357,1
1957,1957,635910,4331130,-0.040870137512684,-0.123392514884472,2011,-0.164262652397156,1
1958,1958,635940,4331130,-0.039121448993683,-0.121726647019386,2011,-0.160848096013069,1
1959,1959,635970,4331130,-0.034555461257696,-0.134866967797279,2011,-0.169422429054975,1
1960,1960,636000,4331130,-0.036537315696478,-0.124420970678329,2011,-0.160958286374807,1
1961,1961,636030,4331130,-0.027425309643149,-0.099973790347576,2011,-0.127399099990725,1
1962,1962,636060,4331130,-0.028270851820707,-0.107167348265648,2011,-0.135438200086355,1
1963,1963,636090,4331130,-0.025412457063794,-0.110575430095196,2011,-0.135987887158990,1
1964,1964,636120,4331130,-0.019447999075055,-0.108108960092068,2011,-0.127556959167123,1
1965,1965,636150,4331130,-0.016724690794945,-0.103140205144882,2011,-0.119864895939827,1
1966,1966,636180,4331130,-0.013739406131208,-0.095608383417130,2011,-0.109347789548338,2
1967,1967,636210,4331130,-0.018381940200925,-0.084881223738194,2011,-0.103263163939119,2
1968,1968,634590,4331100,-0.040981750935316,-0.112112723290920,2011,-0.153094474226236,1
1969,1969,634620,4331100,-0.038174010813236,-0.121498510241508,2011,-0.159672521054744,1
1970,1970,634650,4331100,-0.030549729242921,-0.136253476142883,2011,-0.166803205385804,1
1971,1971,634680,4331100,-0.038123071193695,-0.139769837260246,2011,-0.177892908453941,1
1972,1972,634710,4331100,-0.035704076290131,-0.144861638545990,2011,-0.180565714836121,1
1973,1973,634740,4331100,-0.026474056765437,-0.132806181907654,2011,-0.159280238673091,1
1974,1974,634770,4331100,-0.009966178797185,-0.081022910773754,2011,-0.090989089570939,2
1975,1975,634800,4331100,-0.002393131144345,-0.063797436654568,2011,-0.066190567798913,2
1976,1976,634830,4331100,-0.006748117506504,-0.059399932622910,2011,-0.066148050129414,2
1977,1977,634860,4331100,-0.014155074954033,-0.053879566490650,2011,-0.068034641444683,2
1978,1978,634890,4331100,-0.017262101173401,-0.048824176192284,2011,-0.066086277365685,2
1979,1979,634920,4331100,-0.019589357078075,-0.048676751554012,2011,-0.068266108632087,2
1980,1980,634950,4331100,-0.018320892006159,-0.050861470401287,2011,-0.069182362407446,2
1981,1981,634980,4331100,-0.024492876604199,-0.062602698802948,2011,-0.087095575407147,2
1982,1982,635010,4331100,-0.030868276953697,-0.087697029113770,2011,-0.118565306067467,1
1983,1983,635040,4331100,-0.038071841001511,-0.098400816321373,2011,-0.136472657322884,1
1984,1984,635070,4331100,-0.035518083721399,-0.098160326480865,2011,-0.133678410202264,1
1985,1985,635100,4331100,-0.034322656691074,-0.091198578476906,2011,-0.125521235167980,1
1986,1986,635130,4331100,-0.043614976108074,-0.090934723615646,2011,-0.134549699723720,1
1987,1987,635160,4331100,-0.036865670233965,-0.088266223669052,2011,-0.125131893903017,1
1988,1988,635190,4331100,-0.034720595926046,-0.095906920731068,2011,-0.130627516657114,1
1989,1989,635220,4331100,-0.039979338645935,-0.101622104644775,2011,-0.141601443290710,1
1990,1990,635250,4331100,-0.042050678282976,-0.112842582166195,2011,-0.154893260449171,1
1991,1991,635280,4331100,-0.045994125306606,-0.123775400221348,2011,-0.169769525527954,1
1992,1992,635310,4331100,-0.034152127802372,-0.108560346066952,2011,-0.142712473869324,1
1993,1993,635340,4331100,-0.028884859755635,-0.084841743111610,2011,-0.113726602867245,2
1994,1994,635370,4331100,-0.026456356048584,-0.083573691546917,2011,-0.110030047595501,2
1995,1995,635400,4331100,-0.031817592680454,-0.087517350912094,2011,-0.119334943592548,1
1996,1996,635430,4331100,-0.030457964166999,-0.067848369479179,2011,-0.098306333646178,2
1997,1997,635460,4331100,-0.031653754413128,-0.079518139362335,2011,-0.111171893775463,2
1998,1998,635490,4331100,-0.033168327063322,-0.084474861621857,2011,-0.117643188685179,1
1999,1999,635520,4331100,-0.032844722270966,-0.097010269761086,2011,-0.129854992032052,1
2000,2000,635550,4331100,-0.032386995851994,-0.106992587447166,2011,-0.139379583299160,1
2001,2001,635580,4331100,-0.020588042214513,-0.090273901820183,2011,-0.110861944034696,2
2002,2002,635610,4331100,-0.008855836465955,-0.094477780163288,2011,-0.103333616629243,2
2003,2003,635640,4331100,-0.025764528661966,-0.096846833825111,2011,-0.122611362487077,1
2004,2004,635670,4331100,-0.029145844280720,-0.109494857490063,2011,-0.138640701770783,1
2005,2005,635700,4331100,-0.014854809269309,-0.161946788430214,2011,-0.176801597699523,1
2006,2006,635730,4331100,-0.041652120649815,-0.146092414855957,2011,-0.187744535505772,1
2007,2007,635760,4331100,-0.035913817584515,-0.128145709633827,2011,-0.164059527218342,1
2008,2008,635790,4331100,-0.039470352232456,-0.143584877252579,2011,-0.183055229485035,1
2009,2009,635820,4331100,-0.037581861019135,-0.142636835575104,2011,-0.180218696594239,1
2010,2010,635850,4331100,-0.038271442055702,-0.125063464045525,2011,-0.163334906101227,1
2011,2011,635880,4331100,-0.036804933100939,-0.125046908855438,2011,-0.161851841956377,1
2012,2012,635910,4331100,-0.039292890578508,-0.126047059893608,2011,-0.165339950472116,1
2013,2013,635940,4331100,-0.041809312999249,-0.124520242214203,2011,-0.166329555213452,1
2014,2014,635970,4331100,-0.042786486446857,-0.130194455385208,2011,-0.172980941832065,1
2015,2015,636000,4331100,-0.032971601933241,-0.119110278785229,2011,-0.152081880718470,1
2016,2016,636030,4331100,-0.025241356343031,-0.112296856939793,2011,-0.137538213282824,1
2017,2017,636060,4331100,-0.024921834468842,-0.109593838453293,2011,-0.134515672922135,1
2018,2018,636090,4331100,-0.033460963517427,-0.112832427024841,2011,-0.146293390542268,1
2019,2019,636120,4331100,-0.036918476223946,-0.123185560107231,2011,-0.160104036331177,1
2020,2020,636150,4331100,-0.035915091633797,-0.134784996509552,2011,-0.170700088143349,1
2021,2021,636180,4331100,-0.026223575696349,-0.123081043362617,2011,-0.149304619058966,1
2022,2022,636210,4331100,-0.036606609821320,-0.115469992160797,2011,-0.152076601982117,1
2023,2023,636240,4331100,-0.040680997073650,-0.103687137365341,2011,-0.144368134438991,1
2024,2024,634590,4331070,-0.043067045509815,-0.119162678718567,2011,-0.162229724228382,1
2025,2025,634620,4331070,-0.040738519281149,-0.124911829829216,2011,-0.165650349110365,1
2026,2026,634650,4331070,-0.031842254102230,-0.130291879177094,2011,-0.162134133279324,1
2027,2027,634680,4331070,-0.037127599120140,-0.134601548314095,2011,-0.171729147434235,1
2028,2028,634710,4331070,-0.029008843004704,-0.130773425102234,2011,-0.159782268106938,1
2029,2029,634740,4331070,-0.021048946306109,-0.116720452904701,2011,-0.137769399210810,1
2030,2030,634770,4331070,-0.009657766669989,-0.086200781166553,2011,-0.095858547836542,2
2031,2031,634800,4331070,0.002118408679962,-0.070226073265076,2011,-0.068107664585114,2
2032,2032,634830,4331070,-0.000401851721108,-0.066549770534039,2011,-0.066951622255147,2
2033,2033,634860,4331070,-0.007394387386739,-0.056419141590595,2011,-0.063813528977334,2
2034,2034,634890,4331070,-0.014256321825087,-0.055295050144196,2011,-0.069551371969283,2
2035,2035,634920,4331070,-0.025841400027275,-0.074390806257725,2011,-0.100232206285000,2
2036,2036,634950,4331070,-0.030625309795141,-0.087407201528549,2011,-0.118032511323690,1
2037,2037,634980,4331070,-0.038168936967850,-0.085477478802204,2011,-0.123646415770054,1
2038,2038,635010,4331070,-0.039299558848143,-0.100686088204384,2011,-0.139985647052527,1
2039,2039,635040,4331070,-0.037188332527876,-0.097820848226547,2011,-0.135009180754423,1
2040,2040,635070,4331070,-0.039192922413349,-0.088118791580200,2011,-0.127311713993549,1
2041,2041,635100,4331070,-0.033273085951805,-0.097449988126755,2011,-0.130723074078560,1
2042,2042,635130,4331070,-0.032634057104588,-0.092043980956078,2011,-0.124678038060666,1
2043,2043,635160,4331070,-0.038045890629292,-0.102585524320602,2011,-0.140631414949894,1
2044,2044,635190,4331070,-0.034148998558521,-0.101708739995956,2011,-0.135857738554477,1
2045,2045,635220,4331070,-0.035024911165237,-0.105967491865158,2011,-0.140992403030395,1
2046,2046,635250,4331070,-0.039971735328436,-0.105300888419151,2011,-0.145272623747587,1
2047,2047,635280,4331070,-0.039420358836651,-0.110188908874989,2011,-0.149609267711640,1
2048,2048,635310,4331070,-0.029368219897151,-0.095543943345547,2011,-0.124912163242698,1
2049,2049,635340,4331070,-0.030308365821838,-0.074581652879715,2011,-0.104890018701553,2
2050,2050,635370,4331070,-0.029912305995822,-0.069465473294258,2011,-0.099377779290080,2
2051,2051,635400,4331070,-0.030424457043409,-0.063931562006474,2011,-0.094356019049883,2
2052,2052,635430,4331070,-0.021608851850033,-0.056486375629902,2011,-0.078095227479935,2
2053,2053,635460,4331070,-0.032292410731316,-0.080216109752655,2011,-0.112508520483971,2
2054,2054,635490,4331070,-0.034358732402325,-0.084992825984955,2011,-0.119351558387280,1
2055,2055,635520,4331070,-0.034541547298431,-0.095265276730061,2011,-0.129806824028492,1
2056,2056,635550,4331070,-0.035652823746204,-0.103492617607117,2011,-0.139145441353321,1
2057,2057,635580,4331070,-0.025801856070757,-0.098614171147346,2011,-0.124416027218103,1
2058,2058,635610,4331070,-0.007090687751770,-0.092910006642342,2011,-0.100000694394112,2
2059,2059,635640,4331070,-0.028009876608849,-0.102265194058418,2011,-0.130275070667267,1
2060,2060,635670,4331070,-0.033410973846912,-0.109633907675743,2011,-0.143044881522655,1
2061,2061,635700,4331070,-0.022415498271585,-0.152871862053871,2011,-0.175287360325456,1
2062,2062,635730,4331070,-0.021523173898458,-0.147377401590347,2011,-0.168900575488805,1
2063,2063,635760,4331070,-0.035362452268600,-0.133033767342567,2011,-0.168396219611167,1
2064,2064,635790,4331070,-0.033603005111217,-0.128195047378540,2011,-0.161798052489757,1
2065,2065,635820,4331070,-0.034243576228619,-0.128485187888145,2011,-0.162728764116764,1
2066,2066,635850,4331070,-0.041432246565819,-0.121677301824093,2011,-0.163109548389912,1
2067,2067,635880,4331070,-0.038118343800306,-0.120237119495869,2011,-0.158355463296175,1
2068,2068,635910,4331070,-0.039356797933578,-0.125695228576660,2011,-0.165052026510238,1
2069,2069,635940,4331070,-0.043316971510649,-0.124154634773731,2011,-0.167471606284380,1
2070,2070,635970,4331070,-0.042005471885204,-0.127842977643013,2011,-0.169848449528217,1
2071,2071,636000,4331070,-0.041744157671928,-0.128059074282646,2011,-0.169803231954574,1
2072,2072,636030,4331070,-0.032989941537380,-0.118604332208633,2011,-0.151594273746013,1
2073,2073,636060,4331070,-0.031729321926832,-0.115181438624859,2011,-0.146910760551691,1
2074,2074,636090,4331070,-0.037511318922043,-0.123243577778339,2011,-0.160754896700382,1
2075,2075,636120,4331070,-0.047656491398811,-0.140203654766083,2011,-0.187860146164894,1
2076,2076,636150,4331070,-0.052275910973549,-0.153601735830307,2011,-0.205877646803856,1
2077,2077,636180,4331070,-0.049252673983574,-0.152683496475220,2011,-0.201936170458794,1
2078,2078,636210,4331070,-0.045941010117531,-0.135792538523674,2011,-0.181733548641205,1
2079,2079,636240,4331070,-0.038671694695950,-0.166585758328438,2011,-0.205257453024388,1
2080,2080,634590,4331040,-0.040966928005219,-0.124178305268288,2011,-0.165145233273507,1
2081,2081,634620,4331040,-0.027992451563478,-0.124453328549862,2011,-0.152445780113340,1
2082,2082,634650,4331040,-0.019942710176110,-0.114936880767345,2011,-0.134879590943455,1
2083,2083,634680,4331040,-0.028319584205747,-0.123477563261986,2011,-0.151797147467733,1
2084,2084,634710,4331040,-0.028082950040698,-0.122695975005627,2011,-0.150778925046325,1
2085,2085,634740,4331040,-0.017107719555497,-0.090957060456276,2011,-0.108064780011773,2
2086,2086,634770,4331040,-0.008189660497010,-0.073503121733665,2011,-0.081692782230675,2
2087,2087,634800,4331040,-0.004434756934643,-0.069571822881699,2011,-0.074006579816342,2
2088,2088,634830,4331040,-0.003239328972995,-0.062610082328320,2011,-0.065849411301315,2
2089,2089,634860,4331040,-0.002323879860342,-0.071414612233639,2011,-0.073738492093981,2
2090,2090,634890,4331040,-0.022265907377005,-0.086255654692650,2011,-0.108521562069655,2
2091,2091,634920,4331040,-0.035829983651638,-0.104542076587677,2011,-0.140372060239315,1
2092,2092,634950,4331040,-0.040225446224213,-0.108763553202152,2011,-0.148988999426365,1
2093,2093,634980,4331040,-0.038312226533890,-0.108813188970089,2011,-0.147125415503979,1
2094,2094,635010,4331040,-0.038067739456892,-0.113639235496521,2011,-0.151706974953413,1
2095,2095,635040,4331040,-0.037069648504257,-0.118593476712704,2011,-0.155663125216961,1
2096,2096,635070,4331040,-0.037890575826168,-0.112589746713638,2011,-0.150480322539806,1
2097,2097,635100,4331040,-0.032790645956993,-0.108429990708828,2011,-0.141220636665821,1
2098,2098,635130,4331040,-0.035936255007982,-0.112401358783245,2011,-0.148337613791227,1
2099,2099,635160,4331040,-0.027184572070837,-0.104604348540306,2011,-0.131788920611143,1
2100,2100,635190,4331040,-0.031467765569687,-0.117326393723488,2011,-0.148794159293175,1
2101,2101,635220,4331040,-0.040804322808981,-0.124152168631554,2011,-0.164956491440535,1
2102,2102,635250,4331040,-0.034854393452406,-0.123329244554043,2011,-0.158183638006449,1
2103,2103,635280,4331040,-0.031654343008995,-0.126069545745850,2011,-0.157723888754845,1
2104,2104,635310,4331040,-0.038656435906887,-0.110518507659435,2011,-0.149174943566322,1
2105,2105,635340,4331040,-0.039226152002811,-0.105124518275261,2011,-0.144350670278072,1
2106,2106,635370,4331040,-0.036799862980843,-0.089025877416134,2011,-0.125825740396977,1
2107,2107,635400,4331040,-0.024957872927189,-0.073810838162899,2011,-0.098768711090088,2
2108,2108,635430,4331040,-0.026635730639100,-0.069792598485947,2011,-0.096428329125047,2
2109,2109,635460,4331040,-0.029342584311962,-0.074859440326691,2011,-0.104202024638653,2
2110,2110,635490,4331040,-0.032953567802906,-0.094746984541416,2011,-0.127700552344322,1
2111,2111,635520,4331040,-0.030582625418901,-0.104778945446014,2011,-0.135361570864915,1
2112,2112,635550,4331040,-0.031137488782406,-0.111450552940369,2011,-0.142588041722775,1
2113,2113,635580,4331040,-0.022978894412518,-0.104197397828102,2011,-0.127176292240620,1
2114,2114,635610,4331040,-0.009261704981327,-0.081084601581097,2011,-0.090346306562424,2
2115,2115,635640,4331040,-0.022684082388878,-0.100496709346771,2011,-0.123180791735649,1
2116,2116,635670,4331040,-0.035659454762936,-0.121903881430626,2011,-0.157563336193562,1
2117,2117,635700,4331040,-0.031504385173321,-0.128094792366028,2011,-0.159599177539349,1
2118,2118,635730,4331040,-0.028477417305112,-0.158283144235611,2011,-0.186760561540723,1
2119,2119,635760,4331040,-0.030067984014750,-0.148678839206696,2011,-0.178746823221446,1
2120,2120,635790,4331040,-0.037439487874508,-0.140983313322067,2011,-0.178422801196575,1
2121,2121,635820,4331040,-0.040882505476475,-0.138532847166061,2011,-0.179415352642536,1
2122,2122,635850,4331040,-0.041987117379904,-0.128348901867867,2011,-0.170336019247771,1
2123,2123,635880,4331040,-0.036289274692535,-0.119021169841290,2011,-0.155310444533825,1
2124,2124,635910,4331040,-0.041080802679062,-0.128358796238899,2011,-0.169439598917961,1
2125,2125,635940,4331040,-0.036939051002264,-0.127600014209747,2011,-0.164539065212011,1
2126,2126,635970,4331040,-0.038780741393566,-0.131580963730812,2011,-0.170361705124378,1
2127,2127,636000,4331040,-0.038762390613556,-0.132086887955666,2011,-0.170849278569222,1
2128,2128,636030,4331040,-0.034206245094538,-0.126717865467072,2011,-0.160924110561610,1
2129,2129,636060,4331040,-0.036251686513424,-0.130342781543732,2011,-0.166594468057156,1
2130,2130,636090,4331040,-0.041510418057442,-0.136057972908020,2011,-0.177568390965462,1
2131,2131,636120,4331040,-0.046223476529121,-0.144103884696960,2011,-0.190327361226081,1
2132,2132,636150,4331040,-0.042819719761610,-0.147200211882591,2011,-0.190019931644201,1
2133,2133,636180,4331040,-0.044980268925428,-0.162265077233315,2011,-0.207245346158743,1
2134,2134,636210,4331040,-0.045593976974487,-0.143723905086517,2011,-0.189317882061004,1
2135,2135,636240,4331040,-0.032759036868811,-0.168150350451469,2011,-0.200909387320280,1
2136,2136,636270,4331040,-0.022927027195692,-0.185296088457108,2011,-0.208223115652800,1
2137,2137,634590,4331010,-0.044635780155659,-0.130496650934219,2011,-0.175132431089878,1
2138,2138,634620,4331010,-0.034013926982880,-0.121245667338371,2011,-0.155259594321251,1
2139,2139,634650,4331010,-0.012586677446961,-0.102185949683189,2011,-0.114772627130150,1
2140,2140,634680,4331010,-0.027968760579824,-0.102027148008347,2011,-0.129995908588171,1
2141,2141,634710,4331010,-0.031071700155735,-0.112210221588612,2011,-0.143281921744347,1
2142,2142,634740,4331010,-0.015189483761787,-0.084562949836254,2011,-0.099752433598041,2
2143,2143,634770,4331010,-0.007300428114831,-0.076194092631340,2011,-0.083494520746171,2
2144,2144,634800,4331010,-0.006189159117639,-0.067966759204865,2011,-0.074155918322504,2
2145,2145,634830,4331010,-0.007504455745220,-0.062749125063419,2011,-0.070253580808639,2
2146,2146,634860,4331010,-0.014903527684510,-0.073996454477310,2011,-0.088899982161820,2
2147,2147,634890,4331010,-0.025379577651620,-0.099611535668373,2011,-0.124991113319993,1
2148,2148,634920,4331010,-0.033894315361977,-0.120336107909679,2011,-0.154230423271656,1
2149,2149,634950,4331010,-0.035736002027988,-0.124317049980164,2011,-0.160053052008152,1
2150,2150,634980,4331010,-0.040955528616905,-0.129386350512505,2011,-0.170341879129410,1
2151,2151,635010,4331010,-0.042797222733498,-0.133367329835892,2011,-0.176164552569390,1
2152,2152,635040,4331010,-0.039931535720825,-0.126745045185089,2011,-0.166676580905914,1
2153,2153,635070,4331010,-0.036401256918907,-0.123609498143196,2011,-0.160010755062103,1
2154,2154,635100,4331010,-0.040156163275242,-0.127540796995163,2011,-0.167696960270405,1
2155,2155,635130,4331010,-0.033948730677366,-0.124784499406815,2011,-0.158733230084181,1
2156,2156,635160,4331010,-0.017223207280040,-0.107105039060116,2011,-0.124328246340156,1
2157,2157,635190,4331010,-0.009403111413121,-0.104828149080276,2011,-0.114231260493397,2
2158,2158,635220,4331010,-0.028413215652108,-0.128571823239326,2011,-0.156985038891434,1
2159,2159,635250,4331010,-0.030352644622326,-0.122408613562584,2011,-0.152761258184910,1
2160,2160,635280,4331010,-0.023468600586057,-0.114407829940319,2011,-0.137876430526376,1
2161,2161,635310,4331010,-0.037729613482952,-0.124531112611294,2011,-0.162260726094246,1
2162,2162,635340,4331010,-0.033855095505714,-0.119690246880054,2011,-0.153545342385768,1
2163,2163,635370,4331010,-0.036429427564144,-0.104594208300114,2011,-0.141023635864258,1
2164,2164,635400,4331010,-0.032568242400885,-0.092803642153740,2011,-0.125371884554625,1
2165,2165,635430,4331010,-0.022880826145411,-0.065861299633980,2011,-0.088742125779391,2
2166,2166,635460,4331010,-0.022498084232211,-0.053795404732227,2011,-0.076293488964438,2
2167,2167,635490,4331010,-0.022753342986107,-0.081719443202019,2011,-0.104472786188126,2
2168,2168,635520,4331010,-0.027356021106243,-0.108924776315689,2011,-0.136280797421932,1
2169,2169,635550,4331010,-0.033741217106581,-0.115509748458862,2011,-0.149250965565443,1
2170,2170,635580,4331010,-0.025596573948860,-0.104086071252823,2011,-0.129682645201683,1
2171,2171,635610,4331010,-0.006850297562778,-0.082497619092464,2011,-0.089347916655242,2
2172,2172,635640,4331010,-0.010831355117261,-0.082108825445175,2011,-0.092940180562436,2
2173,2173,635670,4331010,-0.028594467788935,-0.114382900297642,2011,-0.142977368086577,1
2174,2174,635700,4331010,-0.031929269433022,-0.116974882781506,2011,-0.148904152214528,1
2175,2175,635730,4331010,-0.023918127641082,-0.146062463521957,2011,-0.169980591163039,1
2176,2176,635760,4331010,-0.015766788274050,-0.159999772906303,2011,-0.175766561180353,1
2177,2177,635790,4331010,-0.030425094068050,-0.140060216188431,2011,-0.170485310256481,1
2178,2178,635820,4331010,-0.036109935492277,-0.131468474864960,2011,-0.167578410357237,1
2179,2179,635850,4331010,-0.036411102861166,-0.134677395224571,2011,-0.171088498085737,1
2180,2180,635880,4331010,-0.039197999984026,-0.124139815568924,2011,-0.163337815552950,1
2181,2181,635910,4331010,-0.036619532853365,-0.124897018074989,2011,-0.161516550928354,1
2182,2182,635940,4331010,-0.035812549293041,-0.126730218529701,2011,-0.162542767822742,1
2183,2183,635970,4331010,-0.041039686650038,-0.128120750188828,2011,-0.169160436838866,1
2184,2184,636000,4331010,-0.036456618458033,-0.138580024242401,2011,-0.175036642700434,1
2185,2185,636030,4331010,-0.035319384187460,-0.134537383913994,2011,-0.169856768101454,1
2186,2186,636060,4331010,-0.040462359786034,-0.137193515896797,2011,-0.177655875682831,1
