OBJECTID,iso2011_ndvi_tif,X,Y,iso2011_ndvi
2064,1,635790,4331070,1
2065,1,635820,4331070,1
2066,1,635850,4331070,1
2067,1,635880,4331070,1
2068,1,635910,4331070,1
2069,1,635940,4331070,1
2070,1,635970,4331070,1
2071,1,636000,4331070,1
2072,1,636030,4331070,1
2073,1,636060,4331070,1
2074,1,636090,4331070,1
2075,1,636120,4331070,1
2076,1,636150,4331070,1
2077,1,636180,4331070,1
2078,1,636210,4331070,1
2079,1,636240,4331070,1
2080,1,634590,4331040,1
2081,1,634620,4331040,1
2082,2,634650,4331040,2
2083,2,634680,4331040,2
2084,1,634710,4331040,1
2085,2,634740,4331040,2
2086,2,634770,4331040,2
2087,2,634800,4331040,2
2088,2,634830,4331040,2
2089,2,634860,4331040,2
2090,2,634890,4331040,2
2091,1,634920,4331040,1
2092,1,634950,4331040,1
2093,1,634980,4331040,1
2094,1,635010,4331040,1
2095,1,635040,4331040,1
2096,1,635070,4331040,1
2097,1,635100,4331040,1
2098,1,635130,4331040,1
2099,1,635160,4331040,1
2100,1,635190,4331040,1
2101,1,635220,4331040,1
2102,1,635250,4331040,1
2103,1,635280,4331040,1
2104,1,635310,4331040,1
2105,1,635340,4331040,1
2106,1,635370,4331040,1
2107,2,635400,4331040,2
2108,1,635430,4331040,1
2109,1,635460,4331040,1
2110,1,635490,4331040,1
2111,1,635520,4331040,1
2112,1,635550,4331040,1
2113,2,635580,4331040,2
2114,2,635610,4331040,2
2115,2,635640,4331040,2
2116,1,635670,4331040,1
2117,1,635700,4331040,1
2118,1,635730,4331040,1
2119,1,635760,4331040,1
2120,1,635790,4331040,1
2121,1,635820,4331040,1
2122,1,635850,4331040,1
2123,1,635880,4331040,1
2124,1,635910,4331040,1
2125,1,635940,4331040,1
2126,1,635970,4331040,1
2127,1,636000,4331040,1
2128,1,636030,4331040,1
2129,1,636060,4331040,1
2130,1,636090,4331040,1
2131,1,636120,4331040,1
2132,1,636150,4331040,1
2133,1,636180,4331040,1
2134,1,636210,4331040,1
2135,1,636240,4331040,1
2136,1,636270,4331040,1
2137,1,634590,4331010,1
2138,1,634620,4331010,1
2139,2,634650,4331010,2
2140,1,634680,4331010,1
2141,1,634710,4331010,1
2142,2,634740,4331010,2
2143,2,634770,4331010,2
2144,2,634800,4331010,2
2145,2,634830,4331010,2
2146,2,634860,4331010,2
2147,2,634890,4331010,2
2148,1,634920,4331010,1
2149,1,634950,4331010,1
2150,1,634980,4331010,1
2151,1,635010,4331010,1
2152,1,635040,4331010,1
2153,1,635070,4331010,1
2154,1,635100,4331010,1
2155,1,635130,4331010,1
2156,2,635160,4331010,2
2157,2,635190,4331010,2
2158,1,635220,4331010,1
2159,1,635250,4331010,1
2160,1,635280,4331010,1
2161,1,635310,4331010,1
2162,1,635340,4331010,1
2163,1,635370,4331010,1
2164,1,635400,4331010,1
2165,2,635430,4331010,2
2166,2,635460,4331010,2
2167,2,635490,4331010,2
2168,1,635520,4331010,1
2169,1,635550,4331010,1
2170,1,635580,4331010,1
2171,2,635610,4331010,2
2172,2,635640,4331010,2
2173,1,635670,4331010,1
2174,1,635700,4331010,1
2175,1,635730,4331010,1
2176,1,635760,4331010,1
2177,1,635790,4331010,1
2178,1,635820,4331010,1
2179,1,635850,4331010,1
2180,1,635880,4331010,1
2181,1,635910,4331010,1
2182,1,635940,4331010,1
2183,1,635970,4331010,1
2184,1,636000,4331010,1
2185,1,636030,4331010,1
2186,1,636060,4331010,1
2187,1,636090,4331010,1
2188,1,636120,4331010,1
2189,1,636150,4331010,1
2190,1,636180,4331010,1
2191,1,636210,4331010,1
2192,1,636240,4331010,1
2193,1,636270,4331010,1
2194,1,636300,4331010,1
2195,1,636330,4331010,1
2196,1,634590,4330980,1
2197,1,634620,4330980,1
2198,2,634650,4330980,2
2199,1,634680,4330980,1
2200,1,634710,4330980,1
2201,2,634740,4330980,2
2202,2,634770,4330980,2
2203,2,634800,4330980,2
2204,2,634830,4330980,2
2205,2,634860,4330980,2
2206,2,634890,4330980,2
2207,1,634920,4330980,1
2208,2,634950,4330980,2
2209,1,634980,4330980,1
2210,2,635010,4330980,2
2211,1,635040,4330980,1
2212,1,635070,4330980,1
2213,1,635100,4330980,1
2214,2,635130,4330980,2
2215,2,635160,4330980,2
2216,2,635190,4330980,2
2217,1,635220,4330980,1
2218,1,635250,4330980,1
2219,1,635280,4330980,1
2220,1,635310,4330980,1
2221,1,635340,4330980,1
2222,1,635370,4330980,1
2223,1,635400,4330980,1
2224,1,635430,4330980,1
2225,1,635460,4330980,1
2226,1,635490,4330980,1
2227,1,635520,4330980,1
2228,1,635550,4330980,1
2229,2,635580,4330980,2
2230,2,635610,4330980,2
2231,2,635640,4330980,2
2232,2,635670,4330980,2
2233,2,635700,4330980,2
2234,1,635730,4330980,1
2235,1,635760,4330980,1
2236,1,635790,4330980,1
2237,1,635820,4330980,1
2238,1,635850,4330980,1
2239,1,635880,4330980,1
2240,1,635910,4330980,1
2241,1,635940,4330980,1
2242,1,635970,4330980,1
2243,1,636000,4330980,1
2244,1,636030,4330980,1
2245,1,636060,4330980,1
2246,1,636090,4330980,1
2247,1,636120,4330980,1
2248,1,636150,4330980,1
2249,1,636180,4330980,1
2250,1,636210,4330980,1
2251,1,636240,4330980,1
2252,1,636270,4330980,1
2253,1,636300,4330980,1
2254,1,636330,4330980,1
2255,1,634590,4330950,1
2256,1,634620,4330950,1
2257,2,634650,4330950,2
2258,2,634680,4330950,2
2259,2,634710,4330950,2
2260,2,634740,4330950,2
2261,2,634770,4330950,2
2262,2,634800,4330950,2
2263,2,634830,4330950,2
2264,1,634860,4330950,1
2265,1,634890,4330950,1
2266,1,634920,4330950,1
2267,2,634950,4330950,2
2268,2,634980,4330950,2
2269,2,635010,4330950,2
2270,1,635040,4330950,1
2271,1,635070,4330950,1
2272,1,635100,4330950,1
2273,1,635130,4330950,1
2274,2,635160,4330950,2
2275,1,635190,4330950,1
2276,1,635220,4330950,1
2277,1,635250,4330950,1
2278,1,635280,4330950,1
2279,1,635310,4330950,1
2280,1,635340,4330950,1
2281,1,635370,4330950,1
2282,1,635400,4330950,1
2283,1,635430,4330950,1
2284,1,635460,4330950,1
2285,1,635490,4330950,1
2286,1,635520,4330950,1
2287,1,635550,4330950,1
2288,1,635580,4330950,1
2289,2,635610,4330950,2
2290,2,635640,4330950,2
2291,2,635670,4330950,2
2292,2,635700,4330950,2
2293,2,635730,4330950,2
2294,1,635760,4330950,1
2295,1,635790,4330950,1
2296,1,635820,4330950,1
2297,1,635850,4330950,1
2298,1,635880,4330950,1
2299,1,635910,4330950,1
2300,1,635940,4330950,1
2301,1,635970,4330950,1
2302,1,636000,4330950,1
2303,1,636030,4330950,1
2304,1,636060,4330950,1
2305,1,636090,4330950,1
2306,1,636120,4330950,1
2307,1,636150,4330950,1
2308,1,636180,4330950,1
2309,1,636210,4330950,1
2310,1,636240,4330950,1
2311,1,636270,4330950,1
2312,1,636300,4330950,1
2313,1,636330,4330950,1
2314,1,634590,4330920,1
2315,1,634620,4330920,1
2316,2,634650,4330920,2
2317,2,634680,4330920,2
2318,2,634710,4330920,2
2319,2,634740,4330920,2
2320,2,634770,4330920,2
2321,2,634800,4330920,2
2322,2,634830,4330920,2
2323,2,634860,4330920,2
2324,1,634890,4330920,1
2325,1,634920,4330920,1
2326,1,634950,4330920,1
2327,1,634980,4330920,1
2328,1,635010,4330920,1
2329,1,635040,4330920,1
2330,1,635070,4330920,1
2331,1,635100,4330920,1
2332,1,635130,4330920,1
2333,1,635160,4330920,1
2334,1,635190,4330920,1
2335,1,635220,4330920,1
2336,1,635250,4330920,1
2337,1,635280,4330920,1
2338,1,635310,4330920,1
2339,1,635340,4330920,1
2340,1,635370,4330920,1
2341,1,635400,4330920,1
2342,1,635430,4330920,1
2343,1,635460,4330920,1
2344,1,635490,4330920,1
2345,1,635520,4330920,1
2346,1,635550,4330920,1
2347,1,635580,4330920,1
2348,1,635610,4330920,1
2349,2,635640,4330920,2
2350,2,635670,4330920,2
2351,2,635700,4330920,2
2352,2,635730,4330920,2
2353,2,635760,4330920,2
2354,1,635790,4330920,1
2355,1,635820,4330920,1
2356,1,635850,4330920,1
2357,1,635880,4330920,1
2358,1,635910,4330920,1
2359,1,635940,4330920,1
2360,1,635970,4330920,1
2361,1,636000,4330920,1
2362,1,636030,4330920,1
2363,1,636060,4330920,1
2364,2,636090,4330920,2
2365,2,636120,4330920,2
2366,1,636150,4330920,1
2367,1,636180,4330920,1
2368,1,636210,4330920,1
2369,1,636240,4330920,1
2370,1,636270,4330920,1
2371,1,636300,4330920,1
2372,1,636330,4330920,1
2373,1,634560,4330890,1
2374,1,634590,4330890,1
2375,2,634620,4330890,2
2376,2,634650,4330890,2
2377,2,634680,4330890,2
2378,2,634710,4330890,2
2379,2,634740,4330890,2
2380,2,634770,4330890,2
2381,2,634800,4330890,2
2382,2,634830,4330890,2
2383,2,634860,4330890,2
2384,2,634890,4330890,2
2385,1,634920,4330890,1
2386,1,634950,4330890,1
2387,1,634980,4330890,1
2388,1,635010,4330890,1
2389,1,635040,4330890,1
2390,1,635070,4330890,1
2391,1,635100,4330890,1
2392,1,635130,4330890,1
2393,1,635160,4330890,1
2394,1,635190,4330890,1
2395,1,635220,4330890,1
2396,1,635250,4330890,1
2397,1,635280,4330890,1
2398,1,635310,4330890,1
2399,1,635340,4330890,1
2400,1,635370,4330890,1
2401,1,635400,4330890,1
2402,1,635430,4330890,1
2403,1,635460,4330890,1
2404,1,635490,4330890,1
2405,1,635520,4330890,1
2406,1,635550,4330890,1
2407,1,635580,4330890,1
2408,1,635610,4330890,1
2409,2,635640,4330890,2
2410,2,635670,4330890,2
2411,2,635700,4330890,2
2412,2,635730,4330890,2
2413,2,635760,4330890,2
2414,2,635790,4330890,2
2415,1,635820,4330890,1
2416,1,635850,4330890,1
2417,1,635880,4330890,1
2418,1,635910,4330890,1
2419,1,635940,4330890,1
2420,1,635970,4330890,1
2421,1,636000,4330890,1
2422,1,636030,4330890,1
2423,1,636060,4330890,1
2424,1,636090,4330890,1
2425,2,636120,4330890,2
2426,2,636150,4330890,2
2427,1,636180,4330890,1
2428,1,636210,4330890,1
2429,1,636240,4330890,1
2430,1,636270,4330890,1
2431,1,636300,4330890,1
2432,1,636330,4330890,1
2433,1,634560,4330860,1
2434,1,634590,4330860,1
2435,2,634620,4330860,2
2436,2,634650,4330860,2
2437,2,634680,4330860,2
2438,2,634710,4330860,2
2439,2,634740,4330860,2
2440,2,634770,4330860,2
2441,2,634800,4330860,2
2442,2,634830,4330860,2
2443,2,634860,4330860,2
2444,1,634890,4330860,1
2445,1,634920,4330860,1
2446,1,634950,4330860,1
2447,1,634980,4330860,1
2448,1,635010,4330860,1
2449,1,635040,4330860,1
2450,1,635070,4330860,1
2451,1,635100,4330860,1
2452,1,635130,4330860,1
2453,1,635160,4330860,1
2454,1,635190,4330860,1
2455,2,635220,4330860,2
2456,2,635250,4330860,2
2457,2,635280,4330860,2
2458,2,635310,4330860,2
2459,1,635340,4330860,1
2460,1,635370,4330860,1
2461,1,635400,4330860,1
2462,2,635430,4330860,2
2463,1,635460,4330860,1
2464,1,635490,4330860,1
2465,1,635520,4330860,1
2466,1,635550,4330860,1
2467,2,635580,4330860,2
2468,1,635610,4330860,1
2469,1,635640,4330860,1
2470,1,635670,4330860,1
2471,2,635700,4330860,2
2472,2,635730,4330860,2
2473,2,635760,4330860,2
2474,2,635790,4330860,2
2475,1,635820,4330860,1
2476,1,635850,4330860,1
2477,1,635880,4330860,1
2478,1,635910,4330860,1
2479,1,635940,4330860,1
2480,1,635970,4330860,1
2481,1,636000,4330860,1
2482,1,636030,4330860,1
2483,1,636060,4330860,1
2484,1,636090,4330860,1
2485,1,636120,4330860,1
2486,1,636150,4330860,1
2487,1,636180,4330860,1
2488,1,636210,4330860,1
2489,1,636240,4330860,1
2490,1,636270,4330860,1
2491,1,636300,4330860,1
2492,1,636330,4330860,1
2493,2,634590,4330830,2
2494,2,634620,4330830,2
2495,2,634650,4330830,2
2496,2,634680,4330830,2
2497,2,634710,4330830,2
2498,2,634740,4330830,2
2499,2,634770,4330830,2
2500,2,634800,4330830,2
2501,2,634830,4330830,2
2502,2,634860,4330830,2
2503,1,634890,4330830,1
2504,1,634920,4330830,1
2505,1,634950,4330830,1
2506,1,634980,4330830,1
2507,1,635010,4330830,1
2508,2,635040,4330830,2
2509,2,635070,4330830,2
2510,2,635100,4330830,2
2511,1,635130,4330830,1
2512,1,635160,4330830,1
2513,2,635190,4330830,2
2514,2,635220,4330830,2
2515,2,635250,4330830,2
2516,2,635280,4330830,2
2517,2,635310,4330830,2
2518,1,635340,4330830,1
2519,2,635370,4330830,2
2520,2,635400,4330830,2
2521,2,635430,4330830,2
2522,2,635460,4330830,2
2523,2,635490,4330830,2
2524,1,635520,4330830,1
2525,1,635550,4330830,1
2526,1,635580,4330830,1
2527,1,635610,4330830,1
2528,1,635640,4330830,1
2529,1,635670,4330830,1
2530,2,635700,4330830,2
2531,1,635730,4330830,1
2532,2,635760,4330830,2
2533,2,635790,4330830,2
2534,2,635820,4330830,2
2535,2,635850,4330830,2
2536,2,635880,4330830,2
2537,1,635910,4330830,1
2538,1,635940,4330830,1
2539,1,635970,4330830,1
2540,1,636000,4330830,1
2541,1,636030,4330830,1
2542,1,636060,4330830,1
2543,1,636090,4330830,1
2544,1,636120,4330830,1
2545,1,636150,4330830,1
2546,1,636180,4330830,1
2547,1,636210,4330830,1
2548,1,636240,4330830,1
2549,1,636270,4330830,1
2550,1,636300,4330830,1
2551,1,636330,4330830,1
2552,2,634590,4330800,2
2553,2,634620,4330800,2
2554,2,634650,4330800,2
2555,2,634680,4330800,2
2556,2,634710,4330800,2
2557,2,634740,4330800,2
2558,2,634770,4330800,2
2559,2,634800,4330800,2
2560,2,634830,4330800,2
2561,2,634860,4330800,2
2562,1,634890,4330800,1
2563,1,634920,4330800,1
2564,2,634950,4330800,2
2565,2,634980,4330800,2
2566,2,635010,4330800,2
2567,2,635040,4330800,2
2568,2,635070,4330800,2
2569,2,635100,4330800,2
2570,1,635130,4330800,1
2571,1,635160,4330800,1
2572,2,635190,4330800,2
2573,1,635220,4330800,1
2574,1,635250,4330800,1
2575,2,635280,4330800,2
2576,2,635310,4330800,2
2577,2,635340,4330800,2
2578,2,635370,4330800,2
2579,2,635400,4330800,2
2580,2,635430,4330800,2
2581,2,635460,4330800,2
2582,2,635490,4330800,2
2583,2,635520,4330800,2
2584,1,635550,4330800,1
2585,1,635580,4330800,1
2586,1,635610,4330800,1
2587,1,635640,4330800,1
2588,1,635670,4330800,1
2589,1,635700,4330800,1
2590,2,635730,4330800,2
2591,2,635760,4330800,2
2592,2,635790,4330800,2
2593,2,635820,4330800,2
2594,2,635850,4330800,2
2595,2,635880,4330800,2
2596,2,635910,4330800,2
2597,2,635940,4330800,2
2598,1,635970,4330800,1
2599,1,636000,4330800,1
2600,1,636030,4330800,1
2601,1,636060,4330800,1
2602,1,636090,4330800,1
2603,1,636120,4330800,1
2604,1,636150,4330800,1
2605,1,636180,4330800,1
2606,1,636210,4330800,1
2607,1,636240,4330800,1
2608,1,636270,4330800,1
2609,1,636300,4330800,1
2610,1,636330,4330800,1
2611,1,634590,4330770,1
2612,2,634620,4330770,2
2613,2,634650,4330770,2
2614,2,634680,4330770,2
2615,2,634710,4330770,2
2616,2,634740,4330770,2
2617,2,634770,4330770,2
2618,2,634800,4330770,2
2619,2,634830,4330770,2
2620,2,634860,4330770,2
2621,1,634890,4330770,1
2622,2,634920,4330770,2
2623,2,634950,4330770,2
2624,2,634980,4330770,2
2625,1,635010,4330770,1
2626,2,635040,4330770,2
2627,2,635070,4330770,2
2628,2,635100,4330770,2
2629,2,635130,4330770,2
2630,1,635160,4330770,1
2631,1,635190,4330770,1
2632,1,635220,4330770,1
2633,1,635250,4330770,1
2634,2,635280,4330770,2
2635,2,635310,4330770,2
2636,2,635340,4330770,2
2637,2,635370,4330770,2
2638,2,635400,4330770,2
2639,2,635430,4330770,2
2640,2,635460,4330770,2
2641,2,635490,4330770,2
2642,2,635520,4330770,2
2643,2,635550,4330770,2
2644,1,635580,4330770,1
2645,1,635610,4330770,1
2646,1,635640,4330770,1
2647,1,635670,4330770,1
2648,2,635700,4330770,2
2649,2,635730,4330770,2
2650,2,635760,4330770,2
2651,2,635790,4330770,2
2652,2,635820,4330770,2
2653,2,635850,4330770,2
2654,2,635880,4330770,2
2655,2,635910,4330770,2
2656,2,635940,4330770,2
2657,1,635970,4330770,1
2658,1,636000,4330770,1
2659,1,636030,4330770,1
2660,1,636060,4330770,1
2661,1,636090,4330770,1
2662,1,636120,4330770,1
2663,1,636150,4330770,1
2664,1,636180,4330770,1
2665,1,636210,4330770,1
2666,1,636240,4330770,1
2667,1,636270,4330770,1
2668,1,636300,4330770,1
2669,1,636330,4330770,1
2670,1,636360,4330770,1
2671,1,634590,4330740,1
2672,2,634620,4330740,2
2673,2,634650,4330740,2
2674,2,634680,4330740,2
2675,2,634710,4330740,2
2676,2,634740,4330740,2
2677,2,634770,4330740,2
2678,2,634800,4330740,2
2679,2,634830,4330740,2
2680,2,634860,4330740,2
2681,1,634890,4330740,1
2682,1,634920,4330740,1
2683,2,634950,4330740,2
2684,1,634980,4330740,1
2685,2,635010,4330740,2
2686,2,635040,4330740,2
2687,2,635070,4330740,2
2688,2,635100,4330740,2
2689,2,635130,4330740,2
2690,1,635160,4330740,1
2691,1,635190,4330740,1
2692,1,635220,4330740,1
2693,1,635250,4330740,1
2694,1,635280,4330740,1
2695,2,635310,4330740,2
2696,2,635340,4330740,2
2697,2,635370,4330740,2
2698,2,635400,4330740,2
2699,2,635430,4330740,2
2700,2,635460,4330740,2
2701,2,635490,4330740,2
2702,2,635520,4330740,2
2703,2,635550,4330740,2
2704,2,635580,4330740,2
2705,2,635610,4330740,2
2706,2,635640,4330740,2
2707,2,635670,4330740,2
2708,2,635700,4330740,2
2709,2,635730,4330740,2
2710,2,635760,4330740,2
2711,2,635790,4330740,2
2712,2,635820,4330740,2
2713,2,635850,4330740,2
2714,2,635880,4330740,2
2715,2,635910,4330740,2
2716,2,635940,4330740,2
2717,1,635970,4330740,1
2718,1,636000,4330740,1
2719,1,636030,4330740,1
2720,1,636060,4330740,1
2721,1,636090,4330740,1
2722,1,636120,4330740,1
2723,1,636150,4330740,1
2724,1,636180,4330740,1
2725,1,636210,4330740,1
2726,1,636240,4330740,1
2727,1,636270,4330740,1
2728,1,636300,4330740,1
2729,1,636330,4330740,1
2730,1,636360,4330740,1
2731,1,634590,4330710,1
2732,1,634620,4330710,1
2733,1,634650,4330710,1
2734,1,634680,4330710,1
2735,2,634710,4330710,2
2736,2,634740,4330710,2
2737,2,634770,4330710,2
2738,2,634800,4330710,2
2739,2,634830,4330710,2
2740,2,634860,4330710,2
2741,2,634890,4330710,2
2742,1,634920,4330710,1
2743,1,634950,4330710,1
2744,1,634980,4330710,1
2745,1,635010,4330710,1
2746,2,635040,4330710,2
2747,2,635070,4330710,2
2748,2,635100,4330710,2
2749,2,635130,4330710,2
2750,2,635160,4330710,2
2751,2,635190,4330710,2
2752,1,635220,4330710,1
2753,1,635250,4330710,1
2754,1,635280,4330710,1
2755,1,635310,4330710,1
2756,2,635340,4330710,2
2757,2,635370,4330710,2
2758,2,635400,4330710,2
2759,2,635430,4330710,2
2760,2,635460,4330710,2
2761,2,635490,4330710,2
2762,2,635520,4330710,2
2763,2,635550,4330710,2
2764,2,635580,4330710,2
2765,2,635610,4330710,2
2766,2,635640,4330710,2
2767,2,635670,4330710,2
2768,2,635700,4330710,2
2769,2,635730,4330710,2
2770,2,635760,4330710,2
2771,2,635790,4330710,2
2772,2,635820,4330710,2
2773,2,635850,4330710,2
2774,2,635880,4330710,2
2775,2,635910,4330710,2
2776,2,635940,4330710,2
2777,1,635970,4330710,1
2778,1,636000,4330710,1
2779,1,636030,4330710,1
2780,1,636060,4330710,1
2781,1,636090,4330710,1
2782,1,636120,4330710,1
2783,1,636150,4330710,1
2784,1,636180,4330710,1
2785,1,636210,4330710,1
2786,1,636240,4330710,1
2787,1,636270,4330710,1
2788,1,636300,4330710,1
2789,1,636330,4330710,1
2790,1,636360,4330710,1
2791,2,634590,4330680,2
2792,2,634620,4330680,2
2793,1,634650,4330680,1
2794,2,634680,4330680,2
2795,2,634710,4330680,2
2796,2,634740,4330680,2
2797,2,634770,4330680,2
2798,2,634800,4330680,2
2799,2,634830,4330680,2
2800,2,634860,4330680,2
2801,2,634890,4330680,2
2802,2,634920,4330680,2
2803,1,634950,4330680,1
2804,1,634980,4330680,1
2805,1,635010,4330680,1
2806,1,635040,4330680,1
2807,1,635070,4330680,1
2808,2,635100,4330680,2
2809,2,635130,4330680,2
2810,2,635160,4330680,2
2811,2,635190,4330680,2
2812,2,635220,4330680,2
2813,1,635250,4330680,1
2814,1,635280,4330680,1
2815,1,635310,4330680,1
2816,2,635340,4330680,2
2817,2,635370,4330680,2
2818,2,635400,4330680,2
2819,2,635430,4330680,2
2820,2,635460,4330680,2
2821,2,635490,4330680,2
2822,2,635520,4330680,2
2823,2,635550,4330680,2
2824,2,635580,4330680,2
2825,2,635610,4330680,2
2826,2,635640,4330680,2
2827,2,635670,4330680,2
2828,2,635700,4330680,2
2829,2,635730,4330680,2
2830,2,635760,4330680,2
2831,2,635790,4330680,2
2832,2,635820,4330680,2
2833,1,635850,4330680,1
2834,2,635880,4330680,2
2835,2,635910,4330680,2
2836,2,635940,4330680,2
2837,1,635970,4330680,1
2838,1,636000,4330680,1
2839,1,636030,4330680,1
2840,1,636060,4330680,1
2841,1,636090,4330680,1
2842,1,636120,4330680,1
2843,1,636150,4330680,1
2844,1,636180,4330680,1
2845,1,636210,4330680,1
2846,1,636240,4330680,1
2847,1,636270,4330680,1
2848,1,636300,4330680,1
2849,1,636330,4330680,1
2850,2,634590,4330650,2
2851,2,634620,4330650,2
2852,2,634650,4330650,2
2853,2,634680,4330650,2
2854,2,634710,4330650,2
2855,2,634740,4330650,2
2856,2,634770,4330650,2
2857,2,634800,4330650,2
2858,2,634830,4330650,2
2859,2,634860,4330650,2
2860,2,634890,4330650,2
2861,2,634920,4330650,2
2862,2,634950,4330650,2
2863,1,634980,4330650,1
2864,1,635010,4330650,1
2865,1,635040,4330650,1
2866,1,635070,4330650,1
2867,2,635100,4330650,2
2868,2,635130,4330650,2
2869,2,635160,4330650,2
2870,2,635190,4330650,2
2871,1,635220,4330650,1
2872,1,635250,4330650,1
2873,1,635280,4330650,1
2874,2,635310,4330650,2
2875,2,635340,4330650,2
2876,2,635370,4330650,2
2877,2,635400,4330650,2
2878,2,635430,4330650,2
2879,2,635460,4330650,2
2880,2,635490,4330650,2
2881,2,635520,4330650,2
2882,2,635550,4330650,2
2883,2,635580,4330650,2
2884,2,635610,4330650,2
2885,2,635640,4330650,2
2886,2,635670,4330650,2
2887,2,635700,4330650,2
2888,2,635730,4330650,2
2889,2,635760,4330650,2
2890,1,635790,4330650,1
2891,2,635820,4330650,2
2892,1,635850,4330650,1
2893,1,635880,4330650,1
2894,2,635910,4330650,2
2895,2,635940,4330650,2
2896,1,635970,4330650,1
2897,1,636000,4330650,1
2898,1,636030,4330650,1
2899,1,636060,4330650,1
2900,1,636090,4330650,1
2901,1,636120,4330650,1
2902,1,636150,4330650,1
2903,1,636180,4330650,1
2904,1,636210,4330650,1
2905,1,636240,4330650,1
2906,1,636270,4330650,1
2907,1,636300,4330650,1
2908,1,636330,4330650,1
2909,2,634560,4330620,2
2910,2,634590,4330620,2
2911,2,634620,4330620,2
2912,2,634650,4330620,2
2913,2,634680,4330620,2
2914,2,634710,4330620,2
2915,2,634740,4330620,2
2916,2,634770,4330620,2
2917,2,634800,4330620,2
2918,2,634830,4330620,2
2919,1,634860,4330620,1
2920,2,634890,4330620,2
2921,2,634920,4330620,2
2922,2,634950,4330620,2
2923,1,634980,4330620,1
2924,1,635010,4330620,1
2925,1,635040,4330620,1
2926,2,635070,4330620,2
2927,2,635100,4330620,2
2928,2,635130,4330620,2
2929,2,635160,4330620,2
2930,2,635190,4330620,2
2931,1,635220,4330620,1
2932,1,635250,4330620,1
2933,1,635280,4330620,1
2934,2,635310,4330620,2
2935,2,635340,4330620,2
2936,2,635370,4330620,2
2937,2,635400,4330620,2
2938,2,635430,4330620,2
2939,2,635460,4330620,2
2940,2,635490,4330620,2
2941,2,635520,4330620,2
2942,2,635550,4330620,2
2943,2,635580,4330620,2
2944,2,635610,4330620,2
2945,2,635640,4330620,2
2946,2,635670,4330620,2
2947,2,635700,4330620,2
2948,2,635730,4330620,2
2949,1,635760,4330620,1
2950,1,635790,4330620,1
2951,1,635820,4330620,1
2952,1,635850,4330620,1
2953,1,635880,4330620,1
2954,2,635910,4330620,2
2955,2,635940,4330620,2
2956,2,635970,4330620,2
2957,1,636000,4330620,1
2958,1,636030,4330620,1
2959,1,636060,4330620,1
2960,1,636090,4330620,1
2961,1,636120,4330620,1
2962,1,636150,4330620,1
2963,1,636180,4330620,1
2964,1,636210,4330620,1
2965,1,636240,4330620,1
2966,1,636270,4330620,1
2967,1,636300,4330620,1
2968,1,636330,4330620,1
2969,1,634560,4330590,1
2970,1,634590,4330590,1
2971,2,634620,4330590,2
2972,2,634650,4330590,2
2973,2,634680,4330590,2
2974,2,634710,4330590,2
2975,2,634740,4330590,2
2976,2,634770,4330590,2
2977,2,634800,4330590,2
2978,2,634830,4330590,2
2979,2,634860,4330590,2
2980,2,634890,4330590,2
2981,2,634920,4330590,2
2982,2,634950,4330590,2
2983,2,634980,4330590,2
2984,2,635010,4330590,2
2985,2,635040,4330590,2
2986,2,635070,4330590,2
2987,2,635100,4330590,2
2988,2,635130,4330590,2
2989,2,635160,4330590,2
2990,2,635190,4330590,2
2991,2,635220,4330590,2
2992,2,635250,4330590,2
2993,1,635280,4330590,1
2994,2,635310,4330590,2
2995,2,635340,4330590,2
2996,1,635370,4330590,1
2997,1,635400,4330590,1
2998,2,635430,4330590,2
2999,2,635460,4330590,2
3000,2,635490,4330590,2
3001,2,635520,4330590,2
3002,2,635550,4330590,2
3003,2,635580,4330590,2
3004,2,635610,4330590,2
3005,2,635640,4330590,2
3006,2,635670,4330590,2
3007,1,635700,4330590,1
3008,1,635730,4330590,1
3009,1,635760,4330590,1
3010,1,635790,4330590,1
3011,1,635820,4330590,1
3012,2,635850,4330590,2
3013,2,635880,4330590,2
3014,2,635910,4330590,2
3015,2,635940,4330590,2
3016,2,635970,4330590,2
3017,2,636000,4330590,2
3018,1,636030,4330590,1
3019,1,636060,4330590,1
3020,1,636090,4330590,1
3021,1,636120,4330590,1
3022,1,636150,4330590,1
3023,1,636180,4330590,1
3024,1,636210,4330590,1
3025,1,636240,4330590,1
3026,1,636270,4330590,1
3027,1,636300,4330590,1
3028,1,636330,4330590,1
3029,1,634560,4330560,1
3030,1,634590,4330560,1
3031,2,634620,4330560,2
3032,2,634650,4330560,2
3033,2,634680,4330560,2
3034,2,634710,4330560,2
3035,2,634740,4330560,2
3036,2,634770,4330560,2
3037,2,634800,4330560,2
3038,2,634830,4330560,2
3039,2,634860,4330560,2
3040,2,634890,4330560,2
3041,2,634920,4330560,2
3042,2,634950,4330560,2
3043,2,634980,4330560,2
3044,2,635010,4330560,2
3045,2,635040,4330560,2
3046,2,635070,4330560,2
3047,2,635100,4330560,2
3048,2,635130,4330560,2
3049,2,635160,4330560,2
3050,2,635190,4330560,2
3051,2,635220,4330560,2
3052,2,635250,4330560,2
3053,1,635280,4330560,1
3054,1,635310,4330560,1
3055,2,635340,4330560,2
3056,1,635370,4330560,1
3057,1,635400,4330560,1
3058,2,635430,4330560,2
3059,1,635460,4330560,1
3060,1,635490,4330560,1
