OBJECTID,Rowid_,GREEN_1986,X,Y,GREEN_1986_1987,RASTERVALU
2052,,0,635430.000000000000000,4331070.000000000000000,0.005144605413079,2
2053,,0,635460.000000000000000,4331070.000000000000000,-0.005676483735442,1
2054,,0,635490.000000000000000,4331070.000000000000000,-0.012160618789494,1
2055,,0,635520.000000000000000,4331070.000000000000000,-0.011793297715485,1
2056,,0,635550.000000000000000,4331070.000000000000000,-0.010601220652461,1
2057,,0,635580.000000000000000,4331070.000000000000000,0.000173421576619,1
2058,,0,635610.000000000000000,4331070.000000000000000,0.009381651878357,2
2059,,0,635640.000000000000000,4331070.000000000000000,-0.014006373472512,1
2060,,0,635670.000000000000000,4331070.000000000000000,-0.010452276095748,1
2061,,0,635700.000000000000000,4331070.000000000000000,-0.015050902962685,1
2062,,0,635730.000000000000000,4331070.000000000000000,-0.015448968857527,1
2063,,0,635760.000000000000000,4331070.000000000000000,-0.016747672110796,1
2064,,0,635790.000000000000000,4331070.000000000000000,-0.015266327187419,1
2065,,0,635820.000000000000000,4331070.000000000000000,-0.018685420975089,1
2066,,0,635850.000000000000000,4331070.000000000000000,-0.012735797092319,1
2067,,0,635880.000000000000000,4331070.000000000000000,-0.016205539926887,1
2068,,0,635910.000000000000000,4331070.000000000000000,-0.016751993447542,1
2069,,0,635940.000000000000000,4331070.000000000000000,-0.017415169626474,1
2070,,0,635970.000000000000000,4331070.000000000000000,-0.020945783704519,1
2071,,0,636000.000000000000000,4331070.000000000000000,-0.017318271100521,1
2072,,0,636030.000000000000000,4331070.000000000000000,-0.012199647724628,1
2073,,0,636060.000000000000000,4331070.000000000000000,-0.018701337277889,1
